B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 75.550, 110, B05, S00, 1
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 9
B13, Trade, 34.600, 129, B13, S01, 1
B13, Trade, 45.150, 140, B13, S08, 1
B13, Trade, 152.133, 144, B13, S01, 1
B13, Trade, 183.433, 131, S00, B13, 1
B13, Trade, 189.767, 137, B13, S01, 1
B13, Trade, 204.517, 137, B13, S03, 1
B13, Trade, 244.117, 138, B13, S08, 1
B13, Trade, 249.133, 140, S11, B13, 1
B13, Trade, 257.517, 138, B13, S02, 1
B14, 3
B14, Trade, 48.667, 145, B14, S04, 1
B14, Trade, 175.133, 130, B14, S02, 1
B14, Trade, 251.033, 141, B14, S09, 1
B15, 2
B15, Trade, 92.967, 146, B15, S11, 1
B15, Trade, 238.067, 148, B15, S02, 1
B16, 6
B16, Trade, 24.150, 122, B16, S01, 1
B16, Trade, 126.967, 128, B16, S01, 1
B16, Trade, 156.733, 142, B16, S11, 1
B16, Trade, 163.000, 116, B16, S01, 1
B16, Trade, 185.833, 129, B16, S01, 1
B16, Trade, 256.617, 132, B16, S01, 1
B17, 34
B17, Trade, 6.133, 157, B17, S00, 1
B17, Trade, 11.717, 149, S08, B17, 1
B17, Trade, 21.033, 140, B17, S06, 1
B17, Trade, 27.000, 154, B17, S08, 1
B17, Trade, 31.483, 149, B17, S00, 1
B17, Trade, 35.483, 157, B17, S09, 1
B17, Trade, 48.517, 153, B17, S06, 1
B17, Trade, 55.750, 156, B17, S09, 1
B17, Trade, 72.317, 150, B17, S07, 1
B17, Trade, 78.450, 137, S05, B17, 1
B17, Trade, 84.800, 152, B17, S09, 1
B17, Trade, 104.717, 141, B17, S02, 1
B17, Trade, 106.450, 144, B17, S03, 1
B17, Trade, 114.333, 153, B17, S03, 1
B17, Trade, 117.650, 144, B17, S08, 1
B17, Trade, 126.867, 149, B17, S09, 1
B17, Trade, 148.350, 153, S04, B17, 1
B17, Trade, 152.183, 146, S09, B17, 1
B17, Trade, 160.500, 150, S02, B17, 1
B17, Trade, 161.267, 137, S04, B17, 1
B17, Trade, 174.767, 152, S08, B17, 1
B17, Trade, 183.700, 134, S03, B17, 1
B17, Trade, 188.483, 136, B17, S00, 1
B17, Trade, 202.233, 144, S05, B17, 1
