B00, 0
B01, 0
B02, 0
B03, 0
B04, 2
B04, Trade, 10.117, 113, B04, S04, 1
B04, Trade, 256.750, 113, B04, S02, 1
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 1
B11, Trade, 7.233, 127, B11, S07, 1
B12, 0
B13, 0
B14, 0
B15, 1
B15, Trade, 84.533, 142, B15, S05, 1
B16, 0
B17, 6
B17, Trade, 56.133, 136, B17, S04, 1
B17, Trade, 71.583, 145, B17, S02, 1
B17, Trade, 151.683, 128, B17, S04, 1
B17, Trade, 172.750, 152, B17, S08, 1
B17, Trade, 183.167, 134, B17, S02, 1
B17, Trade, 207.267, 130, B17, S05, 1
B18, 23
B18, Trade, 11.967, 145, S13, B18, 1
B18, Trade, 17.050, 156, B18, S08, 1
B18, Trade, 30.667, 141, B18, S05, 1
B18, Trade, 35.517, 145, B18, S04, 1
B18, Trade, 46.633, 157, B18, S08, 1
B18, Trade, 62.167, 155, B18, S05, 1
B18, Trade, 81.217, 135, S00, B18, 1
B18, Trade, 86.050, 128, S04, B18, 1
B18, Trade, 99.233, 150, B18, S09, 1
B18, Trade, 113.300, 161, B18, S00, 1
B18, Trade, 119.633, 145, S00, B18, 1
B18, Trade, 121.433, 127, B18, S05, 1
B18, Trade, 131.600, 150, B18, S02, 1
B18, Trade, 142.667, 160, B18, S00, 1
B18, Trade, 162.300, 144, B18, S02, 1
B18, Trade, 179.617, 162, B18, S00, 1
B18, Trade, 181.917, 158, B18, S13, 1
B18, Trade, 189.300, 150, B18, S13, 1
B18, Trade, 192.900, 154, B18, S02, 1
B18, Trade, 215.983, 153, B18, S11, 1
B18, Trade, 235.050, 160, B18, S04, 1
B18, Trade, 253.483, 155, B18, S01, 1
B18, Trade, 274.700, 161, B18, S11, 1
B19, 11
B19, Trade, 5.433, 143, B19, S02, 1
B19, Trade, 37.300, 154, B19, S00, 1
B19, Trade, 59.300, 149, B19, S08, 1
B19, Trade, 77.433, 153, B19, S08, 1
B19, Trade, 82.667, 165, B19, S07, 1
B19, Trade, 121.400, 154, S13, B19, 1
B19, Trade, 138.050, 159, S11, B19, 1
B19, Trade, 149.100, 148, S08, B19, 1
B19, Trade, 168.567, 142, B19, S01, 1
B19, Trade, 215.367, 164, S03, B19, 1
B19, Trade, 250.450, 165, B19, S14, 1
B20, 34
B20, Trade, 9.983, 159, S11, B20, 1
B20, Trade, 12.317, 160, S06, B20, 1
B20, Trade, 16.517, 166, B20, S05, 1
B20, Trade, 29.333, 141, B20, S02, 1
B20, Trade, 30.867, 146, B20, S04, 1
B20, Trade, 36.350, 168, B20, S07, 1
B20, Trade, 73.050, 139, S00, B20, 1
B20, Trade, 78.550, 143, B20, S04, 1
B20, Trade, 80.867, 119, S04, B20, 1
B20, Trade, 85.650, 144, S05, B20, 1
B20, Trade, 92.200, 161, B20, S04, 1
B20, Trade, 98.283, 152, S04, B20, 1
B20, Trade, 101.900, 167, B20, S14, 1
B20, Trade, 105.700, 154, S00, B20, 1
B20, Trade, 111.650, 152, S14, B20, 1
B20, Trade, 123.433, 167, B20, S00, 1
B20, Trade, 144.833, 160, B20, S07, 1
B20, Trade, 156.750, 163, B20, S05, 1
B20, Trade, 172.950, 156, S14, B20, 1
B20, Trade, 182.533, 135, B20, S04, 1
B20, Trade, 188.050, 168, B20, S08, 1
B20, Trade, 197.933, 165, B20, S05, 1
B20, Trade, 208.817, 166, B20, S12, 1
B20, Trade, 214.700, 159, B20, S07, 1
B20, Trade, 216.250, 124, S04, B20, 1
B20, Trade, 225.950, 162, S08, B20, 1
B20, Trade, 226.567, 154, B20, S02, 1
B20, Trade, 244.117, 166, B20, S02, 1
B20, Trade, 246.633, 152, B20, S04, 1
B20, Trade, 259.500, 161, S13, B20, 1
B20, Trade, 264.600, 157, S13, B20, 1
B20, Trade, 266.667, 166, B20, S13, 1
B20, Trade, 292.750, 149, B20, S05, 1
B20, Trade, 299.333, 160, B20, S05, 1
B21, 7
B21, Trade, 22.000, 152, B21, S04, 1
B21, Trade, 72.033, 132, B21, S04, 1
B21, Trade, 125.750, 156, S16, B21, 1
B21, Trade, 196.783, 147, B21, S02, 1
B21, Trade, 229.950, 168, S14, B21, 1
