B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 20.267, 111, S01, B08, 1
B09, 0
B10, 0
B11, 7
B11, Trade, 5.083, 107, S01, B11, 1
B11, Trade, 20.433, 124, S07, B11, 1
B11, Trade, 70.917, 137, B11, S01, 1
B11, Trade, 143.417, 131, B11, S04, 1
B11, Trade, 166.167, 134, B11, S07, 1
B11, Trade, 201.150, 135, B11, S01, 1
B11, Trade, 257.033, 136, B11, S05, 1
B12, 2
B12, Trade, 54.750, 140, B12, S01, 1
B12, Trade, 232.150, 133, B12, S02, 1
B13, 4
B13, Trade, 42.067, 144, B13, S04, 1
B13, Trade, 46.067, 136, B13, S02, 1
B13, Trade, 193.733, 142, B13, S08, 1
B13, Trade, 251.567, 141, B13, S03, 1
B14, 10
B14, Trade, 30.883, 148, B14, S02, 1
B14, Trade, 54.333, 141, B14, S03, 1
B14, Trade, 68.400, 145, B14, S00, 1
B14, Trade, 79.217, 145, B14, S00, 1
B14, Trade, 83.417, 133, B14, S07, 1
B14, Trade, 101.933, 147, B14, S01, 1
B14, Trade, 114.300, 144, B14, S08, 1
B14, Trade, 127.733, 146, B14, S05, 1
B14, Trade, 143.617, 140, B14, S02, 1
B14, Trade, 211.283, 123, S04, B14, 1
B15, 5
B15, Trade, 35.817, 147, B15, S07, 1
B15, Trade, 83.383, 140, B15, S01, 1
B15, Trade, 166.633, 137, B15, S04, 1
B15, Trade, 174.400, 147, B15, S04, 1
B15, Trade, 226.567, 139, B15, S00, 1
B16, 4
B16, Trade, 100.733, 122, S03, B16, 1
B16, Trade, 175.850, 154, B16, S01, 1
B16, Trade, 272.133, 124, S07, B16, 1
B16, Trade, 294.617, 149, B16, S00, 1
B17, 22
B17, Trade, 8.017, 151, B17, S05, 1
B17, Trade, 57.333, 145, B17, S04, 1
B17, Trade, 88.267, 158, B17, S07, 1
B17, Trade, 91.750, 138, B17, S01, 1
