shom_9_64_1.5, 000005, 137, 166, PRDE, 24, 60, 0.400000, 
shom_9_64_1.5, 000005, 132, 166, PRDE, 103, 60, 1.716667, 
shom_9_64_1.5, 000005, 129, 144, PRDE, 159, 60, 2.650000, 
shom_9_64_1.5, 000005, 129, 166, PRDE, 214, 60, 3.566667, 
shom_9_64_1.5, 000006, 122, 162, PRDE, 304, 60, 5.066667, 
shom_9_64_1.5, 000007, 123, 138, PRDE, 383, 60, 6.383333, 
shom_9_64_1.5, 000008, 134, 164, PRDE, 442, 60, 7.366667, 
shom_9_64_1.5, 000010, 158, 224, PRDE, 483, 60, 8.050000, 
shom_9_64_1.5, 000010, 77, 177, PRDE, 535, 60, 8.916667, 
shom_9_64_1.5, 000010, 129, 164, PRDE, 572, 60, 9.533333, 
shom_9_64_1.5, 000010, 117, 164, PRDE, 666, 60, 11.100000, 
shom_9_64_1.5, 000012, 150, 170, PRDE, 704, 60, 11.733333, 
shom_9_64_1.5, 000013, 123, 179, PRDE, 749, 60, 12.483333, 
shom_9_64_1.5, 000013, 119, 179, PRDE, 773, 60, 12.883333, 
shom_9_64_1.5, 000014, 121, 194, PRDE, 818, 60, 13.633333, 
shom_9_64_1.5, 000015, 129, 160, PRDE, 908, 60, 15.133333, 
shom_9_64_1.5, 000015, 129, 145, PRDE, 970, 60, 16.166667, 
shom_9_64_1.5, 000016, 119, 145, PRDE, 1063, 60, 17.716667, 
shom_9_64_1.5, 000016, 119, 162, PRDE, 1139, 60, 18.983333, 
shom_9_64_1.5, 000017, 124, 158, PRDE, 1180, 60, 19.666667, 
shom_9_64_1.5, 000019, 142, 163, PRDE, 1249, 60, 20.816667, 
shom_9_64_1.5, 000019, 122, 190, PRDE, 1280, 60, 21.333333, 
shom_9_64_1.5, 000019, 122, 190, PRDE, 1315, 60, 21.916667, 
shom_9_64_1.5, 000020, 153, 184, PRDE, 1370, 60, 22.833333, 
shom_9_64_1.5, 000020, 153, 184, PRDE, 1408, 60, 23.466667, 
shom_9_64_1.5, 000020, 153, 184, PRDE, 1491, 60, 24.850000, 
shom_9_64_1.5, 000021, 127, 179, PRDE, 1519, 60, 25.316667, 
shom_9_64_1.5, 000021, 127, 154, PRDE, 1591, 60, 26.516667, 
shom_9_64_1.5, 000023, 134, 194, PRDE, 1657, 60, 27.616667, 
shom_9_64_1.5, 000025, 137, 226, PRDE, 1730, 60, 28.833333, 
shom_9_64_1.5, 000026, 130, 211, PRDE, 1788, 60, 29.800000, 
shom_9_64_1.5, 000026, 132, 211, PRDE, 1853, 60, 30.883333, 
shom_9_64_1.5, 000027, 138, 174, PRDE, 1895, 60, 31.583333, 
shom_9_64_1.5, 000028, 141, 200, PRDE, 1937, 60, 32.283333, 
shom_9_64_1.5, 000029, 141, 154, PRDE, 1992, 60, 33.200000, 
shom_9_64_1.5, 000029, 133, 154, PRDE, 2054, 60, 34.233333, 
shom_9_64_1.5, 000030, 79, 207, PRDE, 2106, 60, 35.100000, 
shom_9_64_1.5, 000032, 139, 180, PRDE, 2154, 60, 35.900000, 
shom_9_64_1.5, 000032, 139, 180, PRDE, 2202, 60, 36.700000, 
shom_9_64_1.5, 000033, 142, 165, PRDE, 2271, 60, 37.850000, 
shom_9_64_1.5, 000034, 142, 165, PRDE, 2347, 60, 39.116667, 
shom_9_64_1.5, 000034, 136, 165, PRDE, 2378, 60, 39.633333, 
shom_9_64_1.5, 000034, 136, 197, PRDE, 2416, 60, 40.266667, 
shom_9_64_1.5, 000035, 136, 155, PRDE, 2458, 60, 40.966667, 
shom_9_64_1.5, 000036, 142, 170, PRDE, 2527, 60, 42.116667, 
shom_9_64_1.5, 000037, 141, 163, PRDE, 2596, 60, 43.266667, 
shom_9_64_1.5, 000038, 138, 166, PRDE, 2648, 60, 44.133333, 
shom_9_64_1.5, 000038, 130, 155, PRDE, 2710, 60, 45.166667, 
