shom_2_1024_1.3, 000005, 104, 276, PRDE, 73, 60, 1.216667, 
shom_2_1024_1.3, 000005, 120, 155, PRDE, 83, 60, 1.383333, 
shom_2_1024_1.3, 000005, 121, 183, PRDE, 111, 60, 1.850000, 
shom_2_1024_1.3, 000005, 140, 168, PRDE, 166, 60, 2.766667, 
shom_2_1024_1.3, 000006, 140, 167, PRDE, 211, 60, 3.516667, 
shom_2_1024_1.3, 000006, 162, 172, PRDE, 243, 60, 4.050000, 
shom_2_1024_1.3, 000007, 140, 175, PRDE, 305, 60, 5.083333, 
shom_2_1024_1.3, 000008, 136, 164, PRDE, 387, 60, 6.450000, 
shom_2_1024_1.3, 000010, 8, 153, PRDE, 428, 60, 7.133333, 
shom_2_1024_1.3, 000010, 109, 184, PRDE, 470, 60, 7.833333, 
shom_2_1024_1.3, 000010, 138, 213, PRDE, 501, 60, 8.350000, 
shom_2_1024_1.3, 000013, 155, 180, PRDE, 512, 60, 8.533333, 
shom_2_1024_1.3, 000013, 141, 180, PRDE, 553, 60, 9.216667, 
shom_2_1024_1.3, 000014, 141, 183, PRDE, 612, 60, 10.200000, 
shom_2_1024_1.3, 000014, 141, 183, PRDE, 687, 60, 11.450000, 
shom_2_1024_1.3, 000015, 48, 204, PRDE, 718, 60, 11.966667, 
shom_2_1024_1.3, 000015, 119, 161, PRDE, 794, 60, 13.233333, 
shom_2_1024_1.3, 000017, 143, 181, PRDE, 836, 60, 13.933333, 
shom_2_1024_1.3, 000018, 144, 176, PRDE, 916, 60, 15.266667, 
shom_2_1024_1.3, 000019, 140, 176, PRDE, 947, 60, 15.783333, 
shom_2_1024_1.3, 000020, 107, 184, PRDE, 1016, 60, 16.933333, 
shom_2_1024_1.3, 000022, 140, 158, PRDE, 1064, 60, 17.733333, 
shom_2_1024_1.3, 000022, 151, 168, PRDE, 1102, 60, 18.366667, 
shom_2_1024_1.3, 000022, 151, 163, PRDE, 1151, 60, 19.183333, 
shom_2_1024_1.3, 000023, 135, 163, PRDE, 1196, 60, 19.933333, 
shom_2_1024_1.3, 000025, 142, 194, PRDE, 1245, 60, 20.750000, 
shom_2_1024_1.3, 000026, 142, 175, PRDE, 1296, 60, 21.600000, 
shom_2_1024_1.3, 000026, 142, 198, PRDE, 1327, 60, 22.116667, 
shom_2_1024_1.3, 000026, 141, 169, PRDE, 1365, 60, 22.750000, 
shom_2_1024_1.3, 000026, 141, 182, PRDE, 1434, 60, 23.900000, 
shom_2_1024_1.3, 000027, 133, 168, PRDE, 1447, 60, 24.116667, 
shom_2_1024_1.3, 000028, 153, 178, PRDE, 1475, 60, 24.583333, 
shom_2_1024_1.3, 000030, 134, 176, PRDE, 1503, 60, 25.050000, 
shom_2_1024_1.3, 000032, 145, 166, PRDE, 1576, 60, 26.266667, 
shom_2_1024_1.3, 000032, 145, 173, PRDE, 1614, 60, 26.900000, 
shom_2_1024_1.3, 000033, 145, 159, PRDE, 1683, 60, 28.050000, 
shom_2_1024_1.3, 000036, 126, 160, PRDE, 1738, 60, 28.966667, 
shom_2_1024_1.3, 000037, 146, 162, PRDE, 1776, 60, 29.600000, 
