B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 17
B13, Trade, 25.367, 136, S05, B13, 1
B13, Trade, 30.400, 143, B13, S00, 1
B13, Trade, 39.750, 142, B13, S01, 1
B13, Trade, 55.417, 140, B13, S04, 1
B13, Trade, 67.533, 141, B13, S10, 1
B13, Trade, 86.133, 144, B13, S00, 1
B13, Trade, 91.717, 139, B13, S02, 1
B13, Trade, 121.833, 140, B13, S01, 1
B13, Trade, 139.017, 137, B13, S01, 1
B13, Trade, 186.667, 143, B13, S04, 1
B13, Trade, 216.450, 133, S04, B13, 1
B13, Trade, 221.883, 134, S10, B13, 1
B13, Trade, 240.933, 140, B13, S01, 1
B13, Trade, 241.467, 142, B13, S04, 1
B13, Trade, 269.867, 144, B13, S02, 1
B13, Trade, 272.700, 140, B13, S00, 1
B13, Trade, 291.633, 138, B13, S10, 1
B14, 30
B14, Trade, 11.317, 144, B14, S01, 1
B14, Trade, 16.250, 138, B14, S08, 1
B14, Trade, 26.150, 144, S11, B14, 1
B14, Trade, 30.467, 148, B14, S10, 1
B14, Trade, 62.483, 147, B14, S11, 1
B14, Trade, 66.900, 145, B14, S06, 1
B14, Trade, 83.883, 146, B14, S00, 1
B14, Trade, 90.867, 146, B14, S10, 1
B14, Trade, 100.033, 144, B14, S01, 1
B14, Trade, 125.667, 147, B14, S03, 1
B14, Trade, 131.467, 147, B14, S10, 1
B14, Trade, 136.333, 135, S10, B14, 1
B14, Trade, 141.950, 135, S10, B14, 1
B14, Trade, 146.050, 137, S10, B14, 1
B14, Trade, 157.450, 147, B14, S02, 1
B14, Trade, 170.433, 141, B14, S05, 1
B14, Trade, 171.700, 138, B14, S02, 1
B14, Trade, 192.817, 143, B14, S04, 1
B14, Trade, 196.567, 148, B14, S10, 1
B14, Trade, 203.350, 144, B14, S04, 1
B14, Trade, 210.783, 146, B14, S10, 1
B14, Trade, 212.300, 148, B14, S05, 1
B14, Trade, 225.533, 147, B14, S07, 1
B14, Trade, 226.467, 130, S04, B14, 1
B14, Trade, 247.383, 146, B14, S10, 1
B14, Trade, 251.400, 134, S05, B14, 1
B14, Trade, 258.167, 148, B14, S10, 1
B14, Trade, 268.317, 147, B14, S00, 1
B14, Trade, 287.733, 137, S11, B14, 1
B14, Trade, 296.667, 140, S10, B14, 1
B15, 51
B15, Trade, 5.867, 148, S06, B15, 1
B15, Trade, 10.850, 150, B15, S06, 1
B15, Trade, 15.367, 146, B15, S11, 1
B15, Trade, 28.917, 151, B15, S01, 1
B15, Trade, 36.700, 148, B15, S04, 1
B15, Trade, 41.267, 148, B15, S13, 1
B15, Trade, 46.500, 151, B15, S05, 1
B15, Trade, 57.083, 151, B15, S05, 1
B15, Trade, 62.317, 151, B15, S13, 1
B15, Trade, 65.883, 151, B15, S12, 1
B15, Trade, 72.850, 151, B15, S03, 1
B15, Trade, 75.850, 151, B15, S10, 1
B15, Trade, 81.867, 151, B15, S11, 1
B15, Trade, 91.583, 151, B15, S13, 1
B15, Trade, 99.317, 150, B15, S05, 1
B15, Trade, 104.117, 150, B15, S11, 1
B15, Trade, 107.683, 151, B15, S10, 1
B15, Trade, 115.417, 151, B15, S00, 1
B15, Trade, 116.367, 149, B15, S10, 1
B15, Trade, 125.067, 151, S13, B15, 1
B15, Trade, 127.167, 151, B15, S02, 1
B15, Trade, 132.300, 151, B15, S05, 1
B15, Trade, 136.483, 145, S11, B15, 1
B15, Trade, 140.917, 132, S05, B15, 1
B15, Trade, 147.433, 151, B15, S05, 1
B15, Trade, 152.150, 150, B15, S02, 1
B15, Trade, 157.250, 149, B15, S00, 1
B15, Trade, 161.100, 151, B15, S11, 1
B15, Trade, 168.267, 150, B15, S10, 1
B15, Trade, 175.333, 147, B15, S01, 1
B15, Trade, 177.450, 151, B15, S05, 1
B15, Trade, 184.567, 151, B15, S01, 1
B15, Trade, 191.600, 151, B15, S11, 1
B15, Trade, 197.517, 150, B15, S02, 1
B15, Trade, 202.733, 148, B15, S00, 1
B15, Trade, 208.567, 148, B15, S05, 1
B15, Trade, 212.017, 149, B15, S11, 1
B15, Trade, 216.733, 135, S10, B15, 1
B15, Trade, 221.400, 150, B15, S05, 1
B15, Trade, 231.483, 149, B15, S11, 1
B15, Trade, 241.150, 145, S11, B15, 1
B15, Trade, 247.633, 148, S13, B15, 1
B15, Trade, 251.700, 147, S11, B15, 1
B15, Trade, 257.667, 150, B15, S00, 1
B15, Trade, 262.400, 146, B15, S10, 1
B15, Trade, 268.183, 150, B15, S10, 1
B15, Trade, 274.250, 147, B15, S10, 1
B15, Trade, 277.550, 146, S05, B15, 1
B15, Trade, 283.617, 150, B15, S05, 1
B15, Trade, 292.317, 151, S02, B15, 1
B15, Trade, 296.850, 143, S02, B15, 1
B16, 7
B16, Trade, 110.483, 148, B16, S01, 1
B16, Trade, 122.533, 150, B16, S10, 1
B16, Trade, 130.683, 154, B16, S13, 1
B16, Trade, 199.417, 146, S04, B16, 1
B16, Trade, 201.533, 153, B16, S10, 1
B16, Trade, 219.150, 155, B16, S11, 1
B16, Trade, 253.833, 155, B16, S13, 1
B17, 1
B17, Trade, 6.033, 144, B17, S10, 1
B18, 1
B18, Trade, 116.983, 125, B18, S00, 1
B19, 48
B19, Trade, 7.400, 152, B19, S00, 1
B19, Trade, 10.817, 161, B19, S17, 1
B19, Trade, 15.100, 153, S12, B19, 1
B19, Trade, 22.083, 158, S16, B19, 1
B19, Trade, 28.233, 162, B19, S00, 1
B19, Trade, 34.733, 160, S17, B19, 1
B19, Trade, 36.683, 160, S16, B19, 1
B19, Trade, 40.917, 159, B19, S05, 1
B19, Trade, 45.533, 156, B19, S13, 1
B19, Trade, 52.333, 162, S05, B19, 1
B19, Trade, 57.350, 154, B19, S00, 1
B19, Trade, 61.317, 165, B19, S10, 1
B19, Trade, 68.667, 158, S16, B19, 1
B19, Trade, 70.950, 150, S10, B19, 1
B19, Trade, 76.183, 135, B19, S01, 1
B19, Trade, 81.150, 161, S16, B19, 1
B19, Trade, 88.917, 161, B19, S01, 1
B19, Trade, 92.500, 165, B19, S05, 1
B19, Trade, 96.367, 163, B19, S10, 1
B19, Trade, 102.333, 161, S17, B19, 1
B19, Trade, 116.300, 156, B19, S02, 1
B19, Trade, 126.700, 146, B19, S10, 1
B19, Trade, 131.167, 141, S04, B19, 1
B19, Trade, 137.650, 162, B19, S15, 1
B19, Trade, 149.317, 160, B19, S13, 1
B19, Trade, 152.017, 154, S11, B19, 1
B19, Trade, 158.267, 143, S10, B19, 1
B19, Trade, 163.250, 163, S05, B19, 1
B19, Trade, 166.200, 158, B19, S11, 1
B19, Trade, 172.167, 140, S10, B19, 1
B19, Trade, 179.183, 161, B19, S11, 1
B19, Trade, 181.700, 164, B19, S10, 1
B19, Trade, 188.783, 165, B19, S15, 1
B19, Trade, 192.183, 158, B19, S10, 1
B19, Trade, 201.817, 154, S11, B19, 1
B19, Trade, 212.950, 156, S01, B19, 1
B19, Trade, 226.533, 134, S10, B19, 1
B19, Trade, 231.900, 152, S15, B19, 1
B19, Trade, 236.783, 140, S10, B19, 1
B19, Trade, 241.383, 145, S11, B19, 1
B19, Trade, 246.917, 154, B19, S15, 1
B19, Trade, 252.250, 135, S04, B19, 1
B19, Trade, 265.900, 164, B19, S00, 1
B19, Trade, 269.533, 152, B19, S01, 1
B19, Trade, 272.017, 159, B19, S13, 1
B19, Trade, 282.650, 163, B19, S04, 1
B19, Trade, 288.133, 153, B19, S05, 1
B19, Trade, 296.917, 153, S13, B19, 1
B20, 8
B20, Trade, 54.267, 154, B20, S01, 1
B20, Trade, 71.483, 155, S16, B20, 1
B20, Trade, 77.900, 147, S00, B20, 1
B20, Trade, 85.700, 139, S10, B20, 1
B20, Trade, 103.217, 154, B20, S02, 1
B20, Trade, 158.600, 147, B20, S05, 1
B20, Trade, 165.700, 143, B20, S01, 1
B20, Trade, 234.633, 149, B20, S12, 1
B21, 11
B21, Trade, 17.767, 150, S06, B21, 1
B21, Trade, 21.250, 146, S05, B21, 1
B21, Trade, 46.117, 152, B21, S11, 1
B21, Trade, 50.867, 160, S17, B21, 1
B21, Trade, 71.833, 155, B21, S13, 1
B21, Trade, 76.400, 143, S06, B21, 1
B21, Trade, 111.817, 139, B21, S10, 1
B21, Trade, 126.283, 158, B21, S00, 1
B21, Trade, 208.133, 153, S11, B21, 1
B21, Trade, 270.817, 162, S15, B21, 1
B21, Trade, 292.233, 146, S11, B21, 1
B22, 14
B22, Trade, 6.167, 144, B22, S01, 1
B22, Trade, 38.333, 158, S17, B22, 1
B22, Trade, 60.717, 155, S16, B22, 1
B22, Trade, 84.550, 148, B22, S05, 1
B22, Trade, 111.683, 141, B22, S11, 1
B22, Trade, 121.633, 157, B22, S11, 1
B22, Trade, 136.050, 163, B22, S02, 1
B22, Trade, 177.483, 145, B22, S03, 1
B22, Trade, 187.733, 161, B22, S11, 1
B22, Trade, 204.283, 159, B22, S13, 1
B22, Trade, 233.117, 141, S07, B22, 1
B22, Trade, 243.583, 152, B22, S10, 1
B22, Trade, 270.433, 140, B22, S04, 1
B22, Trade, 277.350, 138, S10, B22, 1
B23, 37
B23, Trade, 8.483, 149, B23, S04, 1
B23, Trade, 10.967, 148, B23, S12, 1
B23, Trade, 18.500, 141, B23, S05, 1
B23, Trade, 28.333, 159, B23, S04, 1
B23, Trade, 33.250, 153, B23, S05, 1
B23, Trade, 40.933, 156, B23, S16, 1
B23, Trade, 46.067, 164, B23, S00, 1
B23, Trade, 51.867, 155, B23, S10, 1
B23, Trade, 59.400, 142, B23, S01, 1
B23, Trade, 61.350, 162, B23, S17, 1
B23, Trade, 66.033, 148, B23, S00, 1
B23, Trade, 73.433, 149, B23, S01, 1
B23, Trade, 76.167, 149, B23, S04, 1
B23, Trade, 97.750, 151, B23, S11, 1
B23, Trade, 103.717, 148, B23, S10, 1
B23, Trade, 109.100, 147, B23, S00, 1
B23, Trade, 113.600, 144, B23, S04, 1
B23, Trade, 118.233, 145, B23, S05, 1
B23, Trade, 122.100, 138, B23, S00, 1
B23, Trade, 128.433, 145, B23, S07, 1
B23, Trade, 150.100, 145, B23, S01, 1
B23, Trade, 162.333, 148, B23, S00, 1
B23, Trade, 176.517, 161, B23, S17, 1
B23, Trade, 183.933, 156, B23, S13, 1
B23, Trade, 203.200, 148, B23, S01, 1
B23, Trade, 209.867, 145, B23, S01, 1
B23, Trade, 212.550, 146, B23, S10, 1
B23, Trade, 220.817, 156, B23, S12, 1
B23, Trade, 230.850, 151, B23, S05, 1
B23, Trade, 235.850, 141, B23, S05, 1
B23, Trade, 241.917, 170, B23, S16, 1
B23, Trade, 247.167, 151, B23, S00, 1
B23, Trade, 260.067, 162, B23, S12, 1
B23, Trade, 266.150, 158, B23, S12, 1
B23, Trade, 268.367, 147, B23, S11, 1
B23, Trade, 278.633, 142, B23, S11, 1
B23, Trade, 294.367, 145, B23, S04, 1
B24, 12
B24, Trade, 68.300, 143, B24, S11, 1
B24, Trade, 70.733, 124, B24, S00, 1
B24, Trade, 82.833, 150, B24, S04, 1
B24, Trade, 92.167, 137, B24, S04, 1
B24, Trade, 134.867, 168, B24, S17, 1
B24, Trade, 136.067, 144, B24, S04, 1
B24, Trade, 172.450, 148, S00, B24, 1
B24, Trade, 179.583, 142, B24, S04, 1
B24, Trade, 189.817, 157, B24, S00, 1
B24, Trade, 196.333, 161, B24, S05, 1
B24, Trade, 252.900, 134, S10, B24, 1
B24, Trade, 272.550, 160, B24, S16, 1
B25, 20
B25, Trade, 6.833, 139, S11, B25, 1
B25, Trade, 10.333, 161, S16, B25, 1
B25, Trade, 46.883, 152, S10, B25, 1
B25, Trade, 60.800, 161, B25, S05, 1
B25, Trade, 67.183, 152, B25, S05, 1
B25, Trade, 76.467, 142, B25, S05, 1
B25, Trade, 81.083, 153, B25, S10, 1
B25, Trade, 128.417, 155, S15, B25, 1
B25, Trade, 138.583, 145, B25, S00, 1
B25, Trade, 162.467, 153, S10, B25, 1
B25, Trade, 168.233, 150, B25, S01, 1
