B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 2
B12, Trade, 5.167, 120, S06, B12, 1
B12, Trade, 95.233, 131, B12, S00, 1
B13, 7
B13, Trade, 30.117, 144, S10, B13, 1
B13, Trade, 37.183, 139, B13, S06, 1
B13, Trade, 41.133, 130, B13, S01, 1
B13, Trade, 110.783, 136, B13, S00, 1
B13, Trade, 115.850, 132, S06, B13, 1
B13, Trade, 125.733, 136, B13, S01, 1
B13, Trade, 135.250, 144, B13, S00, 1
B14, 45
B14, Trade, 6.617, 148, B14, S04, 1
B14, Trade, 11.600, 148, B14, S00, 1
B14, Trade, 20.017, 147, B14, S08, 1
B14, Trade, 20.467, 134, S00, B14, 1
B14, Trade, 27.333, 148, B14, S01, 1
B14, Trade, 34.400, 146, S09, B14, 1
B14, Trade, 36.867, 148, B14, S10, 1
B14, Trade, 40.267, 148, B14, S06, 1
B14, Trade, 47.783, 148, B14, S04, 1
B14, Trade, 52.950, 148, B14, S02, 1
B14, Trade, 61.233, 148, B14, S06, 1
B14, Trade, 65.917, 140, S10, B14, 1
B14, Trade, 73.600, 146, B14, S00, 1
B14, Trade, 85.650, 121, S06, B14, 1
B14, Trade, 91.900, 148, B14, S10, 1
B14, Trade, 101.217, 148, B14, S06, 1
B14, Trade, 107.167, 141, S06, B14, 1
B14, Trade, 115.033, 148, B14, S06, 1
B14, Trade, 121.233, 148, B14, S02, 1
B14, Trade, 126.533, 148, B14, S00, 1
B14, Trade, 134.067, 148, B14, S02, 1
B14, Trade, 136.383, 148, B14, S00, 1
B14, Trade, 141.833, 141, S10, B14, 1
B14, Trade, 155.917, 147, B14, S01, 1
B14, Trade, 161.600, 148, B14, S01, 1
B14, Trade, 169.200, 148, B14, S03, 1
B14, Trade, 171.267, 148, B14, S13, 1
B14, Trade, 186.383, 148, B14, S10, 1
B14, Trade, 195.033, 147, B14, S01, 1
B14, Trade, 196.233, 148, B14, S04, 1
B14, Trade, 201.650, 147, B14, S07, 1
B14, Trade, 216.767, 141, B14, S06, 1
B14, Trade, 221.300, 144, S13, B14, 1
B14, Trade, 226.933, 147, B14, S01, 1
B14, Trade, 238.383, 147, B14, S10, 1
B14, Trade, 250.283, 148, B14, S00, 1
B14, Trade, 252.083, 131, S01, B14, 1
B14, Trade, 256.983, 146, S06, B14, 1
B14, Trade, 264.200, 148, B14, S06, 1
B14, Trade, 267.533, 140, S02, B14, 1
B14, Trade, 274.050, 148, B14, S02, 1
B14, Trade, 284.567, 147, B14, S11, 1
B14, Trade, 288.867, 148, B14, S06, 1
B14, Trade, 292.550, 147, B14, S03, 1
B14, Trade, 297.333, 148, B14, S02, 1
B15, 4
B15, Trade, 70.933, 121, S06, B15, 1
B15, Trade, 101.333, 130, B15, S04, 1
B15, Trade, 111.750, 149, B15, S02, 1
B15, Trade, 145.117, 140, B15, S00, 1
B16, 4
B16, Trade, 41.217, 122, S03, B16, 1
B16, Trade, 189.917, 143, B16, S00, 1
B16, Trade, 201.967, 144, B16, S01, 1
B16, Trade, 220.133, 131, B16, S03, 1
B17, 16
B17, Trade, 11.933, 136, B17, S10, 1
B17, Trade, 16.417, 158, B17, S07, 1
B17, Trade, 71.600, 151, S13, B17, 1
B17, Trade, 78.100, 151, B17, S01, 1
B17, Trade, 118.900, 153, S14, B17, 1
B17, Trade, 160.550, 156, B17, S07, 1
B17, Trade, 163.967, 154, S11, B17, 1
B17, Trade, 176.983, 156, B17, S03, 1
B17, Trade, 181.467, 150, B17, S01, 1
B17, Trade, 208.783, 153, B17, S01, 1
B17, Trade, 220.117, 140, B17, S01, 1
B17, Trade, 234.867, 151, B17, S04, 1
B17, Trade, 256.367, 150, S13, B17, 1
B17, Trade, 268.867, 139, S10, B17, 1
B17, Trade, 282.533, 146, B17, S01, 1
B17, Trade, 294.483, 143, B17, S02, 1
B18, 14
B18, Trade, 10.433, 146, B18, S01, 1
B18, Trade, 22.667, 161, B18, S02, 1
B18, Trade, 30.800, 161, B18, S06, 1
B18, Trade, 36.483, 151, B18, S09, 1
B18, Trade, 98.150, 145, S01, B18, 1
B18, Trade, 122.550, 158, B18, S13, 1
B18, Trade, 129.583, 156, B18, S10, 1
B18, Trade, 146.717, 140, B18, S04, 1
B18, Trade, 153.033, 160, B18, S03, 1
B18, Trade, 159.250, 160, B18, S04, 1
B18, Trade, 204.933, 158, S13, B18, 1
B18, Trade, 207.800, 152, B18, S13, 1
B18, Trade, 241.667, 152, B18, S06, 1
B18, Trade, 258.483, 155, B18, S00, 1
B19, 7
B19, Trade, 45.183, 137, B19, S04, 1
B19, Trade, 106.433, 132, S01, B19, 1
B19, Trade, 145.917, 108, S00, B19, 1
B19, Trade, 186.833, 140, B19, S06, 1
B19, Trade, 200.433, 150, B19, S06, 1
B19, Trade, 259.200, 143, B19, S07, 1
B19, Trade, 276.933, 161, B19, S00, 1
B20, 33
B20, Trade, 10.100, 133, S06, B20, 1
B20, Trade, 18.867, 151, B20, S10, 1
B20, Trade, 25.517, 159, B20, S09, 1
B20, Trade, 34.100, 146, S13, B20, 1
B20, Trade, 54.583, 164, S13, B20, 1
B20, Trade, 64.367, 146, B20, S07, 1
B20, Trade, 66.233, 168, B20, S13, 1
B20, Trade, 72.367, 156, B20, S03, 1
B20, Trade, 77.183, 154, S00, B20, 1
B20, Trade, 83.617, 162, B20, S13, 1
B20, Trade, 96.533, 146, B20, S10, 1
B20, Trade, 100.833, 138, S01, B20, 1
B20, Trade, 109.900, 150, S10, B20, 1
B20, Trade, 125.083, 144, B20, S05, 1
B20, Trade, 136.000, 139, S10, B20, 1
B20, Trade, 141.033, 168, B20, S02, 1
B20, Trade, 155.567, 162, B20, S01, 1
B20, Trade, 160.400, 161, B20, S10, 1
B20, Trade, 161.517, 166, B20, S06, 1
B20, Trade, 168.167, 151, B20, S01, 1
B20, Trade, 174.283, 140, S06, B20, 1
B20, Trade, 194.617, 163, B20, S05, 1
B20, Trade, 204.017, 145, B20, S06, 1
B20, Trade, 213.750, 168, B20, S17, 1
B20, Trade, 219.317, 167, B20, S02, 1
B20, Trade, 229.150, 137, S10, B20, 1
B20, Trade, 232.867, 158, B20, S01, 1
B20, Trade, 240.100, 156, S04, B20, 1
B20, Trade, 243.600, 160, B20, S00, 1
B20, Trade, 246.550, 120, S06, B20, 1
B20, Trade, 264.717, 159, S13, B20, 1
B20, Trade, 275.233, 161, B20, S04, 1
B20, Trade, 286.533, 131, S02, B20, 1
B21, 14
B21, Trade, 5.550, 149, B21, S03, 1
B21, Trade, 14.217, 152, B21, S09, 1
B21, Trade, 32.633, 163, B21, S10, 1
B21, Trade, 46.867, 149, B21, S13, 1
B21, Trade, 94.067, 161, B21, S09, 1
B21, Trade, 116.150, 160, B21, S04, 1
B21, Trade, 129.250, 162, B21, S01, 1
B21, Trade, 144.233, 150, B21, S01, 1
