B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 37.433, 124, B09, S00, 1
B10, 0
B11, 2
B11, Trade, 135.150, 125, B11, S00, 1
B11, Trade, 236.600, 125, B11, S00, 1
B12, 3
B12, Trade, 20.383, 129, B12, S00, 1
B12, Trade, 134.483, 141, B12, S11, 1
B12, Trade, 161.017, 129, B12, S00, 1
B13, 2
B13, Trade, 11.983, 129, B13, S00, 1
B13, Trade, 177.417, 128, B13, S06, 1
B14, 2
B14, Trade, 36.650, 131, B14, S06, 1
B14, Trade, 103.117, 135, B14, S03, 1
B15, 21
B15, Trade, 22.367, 139, B15, S02, 1
B15, Trade, 33.767, 148, B15, S13, 1
B15, Trade, 42.433, 135, S07, B15, 1
B15, Trade, 71.867, 147, S11, B15, 1
B15, Trade, 107.800, 142, B15, S03, 1
B15, Trade, 120.083, 150, B15, S02, 1
B15, Trade, 122.283, 148, B15, S04, 1
B15, Trade, 129.967, 149, B15, S01, 1
B15, Trade, 137.633, 151, B15, S00, 1
B15, Trade, 142.800, 133, B15, S06, 1
B15, Trade, 151.800, 145, B15, S00, 1
B15, Trade, 164.533, 141, S11, B15, 1
B15, Trade, 176.033, 135, S04, B15, 1
B15, Trade, 183.700, 138, S11, B15, 1
B15, Trade, 190.900, 147, B15, S06, 1
B15, Trade, 216.417, 102, S00, B15, 1
B15, Trade, 232.917, 143, B15, S07, 1
B15, Trade, 276.300, 149, B15, S01, 1
B15, Trade, 278.817, 151, B15, S13, 1
B15, Trade, 284.383, 149, B15, S06, 1
B15, Trade, 299.450, 143, B15, S11, 1
B16, 7
B16, Trade, 40.167, 145, B16, S07, 1
B16, Trade, 51.817, 142, B16, S07, 1
B16, Trade, 65.350, 148, B16, S13, 1
B16, Trade, 92.867, 151, B16, S09, 1
B16, Trade, 142.700, 153, S00, B16, 1
B16, Trade, 224.983, 142, B16, S02, 1
B16, Trade, 236.017, 134, B16, S00, 1
B17, 4
B17, Trade, 71.233, 130, B17, S01, 1
B17, Trade, 86.033, 138, B17, S06, 1
B17, Trade, 177.683, 143, S00, B17, 1
B17, Trade, 236.400, 129, B17, S01, 1
B18, 2
B18, Trade, 50.917, 120, S00, B18, 1
B18, Trade, 142.450, 141, S08, B18, 1
B19, 5
B19, Trade, 7.033, 152, B19, S06, 1
B19, Trade, 20.800, 158, B19, S13, 1
B19, Trade, 166.517, 134, S00, B19, 1
B19, Trade, 242.833, 162, B19, S09, 1
B19, Trade, 251.433, 134, S07, B19, 1
B20, 28
B20, Trade, 9.750, 168, B20, S13, 1
B20, Trade, 10.583, 142, S01, B20, 1
B20, Trade, 19.617, 139, S02, B20, 1
B20, Trade, 27.533, 159, S05, B20, 1
B20, Trade, 34.200, 148, S04, B20, 1
B20, Trade, 45.200, 141, B20, S00, 1
B20, Trade, 46.483, 154, S11, B20, 1
B20, Trade, 50.750, 140, B20, S06, 1
B20, Trade, 56.717, 164, B20, S00, 1
B20, Trade, 66.333, 145, B20, S01, 1
B20, Trade, 71.367, 136, B20, S00, 1
B20, Trade, 92.350, 144, S05, B20, 1
B20, Trade, 98.900, 144, B20, S09, 1
B20, Trade, 102.933, 153, S09, B20, 1
B20, Trade, 114.050, 157, B20, S11, 1
B20, Trade, 121.867, 156, S11, B20, 1
B20, Trade, 136.000, 144, B20, S06, 1
B20, Trade, 156.683, 165, B20, S11, 1
B20, Trade, 183.683, 131, B20, S00, 1
B20, Trade, 191.867, 164, B20, S13, 1
B20, Trade, 212.200, 152, B20, S14, 1
B20, Trade, 220.900, 144, B20, S06, 1
B20, Trade, 223.450, 154, B20, S11, 1
B20, Trade, 232.517, 166, B20, S11, 1
B20, Trade, 240.000, 168, B20, S13, 1
B20, Trade, 249.117, 156, B20, S06, 1
B20, Trade, 264.400, 167, B20, S05, 1
B20, Trade, 277.400, 161, B20, S02, 1
B21, 9
B21, Trade, 11.200, 167, B21, S04, 1
B21, Trade, 24.367, 145, B21, S01, 1
B21, Trade, 32.583, 156, S07, B21, 1
B21, Trade, 76.150, 150, S05, B21, 1
B21, Trade, 116.550, 131, B21, S00, 1
B21, Trade, 121.617, 133, B21, S02, 1
B21, Trade, 152.433, 139, S11, B21, 1
B21, Trade, 246.533, 119, B21, S00, 1
B21, Trade, 259.817, 152, S01, B21, 1
B22, 51
B22, Trade, 9.000, 148, B22, S02, 1
B22, Trade, 10.683, 156, S11, B22, 1
B22, Trade, 15.233, 140, S11, B22, 1
B22, Trade, 22.450, 170, B22, S03, 1
B22, Trade, 32.150, 143, B22, S00, 1
