B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 2
B09, Trade, 27.200, 129, S01, B09, 1
B09, Trade, 80.683, 130, B09, S00, 1
B10, 4
B10, Trade, 8.283, 127, B10, S04, 1
B10, Trade, 20.267, 104, B10, S00, 1
B10, Trade, 113.833, 130, B10, S05, 1
B10, Trade, 291.583, 112, S00, B10, 1
B11, 1
B11, Trade, 8.650, 124, B11, S05, 1
B12, 1
B12, Trade, 251.550, 139, B12, S05, 1
B13, 16
B13, Trade, 7.650, 134, B13, S08, 1
B13, Trade, 30.250, 128, S04, B13, 1
B13, Trade, 35.917, 141, B13, S04, 1
B13, Trade, 50.683, 118, B13, S00, 1
B13, Trade, 57.083, 131, B13, S04, 1
B13, Trade, 77.583, 143, B13, S05, 1
B13, Trade, 111.183, 140, B13, S00, 1
B13, Trade, 120.433, 143, B13, S11, 1
B13, Trade, 134.483, 144, B13, S10, 1
B13, Trade, 142.150, 144, B13, S05, 1
B13, Trade, 149.700, 143, B13, S05, 1
B13, Trade, 200.333, 138, B13, S04, 1
B13, Trade, 204.000, 143, B13, S05, 1
B13, Trade, 207.467, 140, B13, S03, 1
B13, Trade, 241.850, 144, B13, S00, 1
B13, Trade, 246.433, 124, S00, B13, 1
B14, 6
B14, Trade, 39.967, 137, S01, B14, 1
B14, Trade, 77.817, 140, B14, S10, 1
B14, Trade, 90.533, 145, B14, S03, 1
B14, Trade, 203.433, 148, B14, S08, 1
B14, Trade, 230.750, 145, B14, S05, 1
B14, Trade, 266.850, 148, B14, S05, 1
B15, 49
B15, Trade, 5.367, 151, B15, S03, 1
B15, Trade, 10.983, 149, S14, B15, 1
B15, Trade, 24.317, 151, B15, S08, 1
B15, Trade, 26.767, 151, B15, S00, 1
B15, Trade, 32.850, 148, B15, S08, 1
B15, Trade, 37.800, 148, B15, S03, 1
B15, Trade, 41.333, 150, B15, S00, 1
B15, Trade, 52.733, 148, B15, S11, 1
B15, Trade, 56.850, 150, B15, S03, 1
B15, Trade, 60.683, 150, B15, S00, 1
B15, Trade, 69.733, 151, B15, S05, 1
B15, Trade, 72.133, 151, B15, S00, 1
B15, Trade, 77.333, 151, B15, S08, 1
B15, Trade, 81.517, 151, B15, S05, 1
B15, Trade, 87.117, 150, B15, S13, 1
B15, Trade, 91.267, 150, B15, S00, 1
B15, Trade, 96.117, 143, B15, S03, 1
B15, Trade, 101.833, 151, B15, S00, 1
B15, Trade, 111.800, 151, B15, S11, 1
B15, Trade, 117.017, 145, B15, S00, 1
