B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 246.350, 116, S00, B08, 1
B09, 0
B10, 0
B11, 7
B11, Trade, 27.533, 134, B11, S04, 1
B11, Trade, 108.450, 136, B11, S02, 1
B11, Trade, 141.733, 137, B11, S02, 1
B11, Trade, 212.267, 137, B11, S00, 1
B11, Trade, 272.667, 131, B11, S00, 1
B11, Trade, 281.667, 133, B11, S08, 1
B11, Trade, 299.200, 137, B11, S04, 1
B12, 3
B12, Trade, 193.083, 137, B12, S02, 1
B12, Trade, 248.933, 139, B12, S11, 1
B12, Trade, 259.383, 138, B12, S04, 1
B13, 1
B13, Trade, 28.783, 140, B13, S08, 1
B14, 0
B15, 0
B16, 5
B16, Trade, 6.900, 149, B16, S11, 1
B16, Trade, 55.550, 144, B16, S03, 1
B16, Trade, 200.183, 149, S13, B16, 1
B16, Trade, 227.533, 154, B16, S04, 1
B16, Trade, 240.217, 155, B16, S08, 1
B17, 9
B17, Trade, 6.483, 156, S10, B17, 1
B17, Trade, 61.950, 143, S06, B17, 1
B17, Trade, 89.667, 148, S14, B17, 1
B17, Trade, 121.150, 156, B17, S11, 1
B17, Trade, 148.850, 148, B17, S01, 1
B17, Trade, 161.433, 144, S13, B17, 1
B17, Trade, 266.250, 158, B17, S04, 1
B17, Trade, 268.817, 140, B17, S02, 1
B17, Trade, 292.683, 157, B17, S11, 1
B18, 7
B18, Trade, 92.933, 147, S04, B18, 1
B18, Trade, 114.450, 155, B18, S04, 1
B18, Trade, 133.033, 139, S03, B18, 1
B18, Trade, 146.867, 144, B18, S04, 1
B18, Trade, 163.567, 141, B18, S08, 1
B18, Trade, 170.500, 145, B18, S08, 1
B18, Trade, 271.700, 149, S08, B18, 1
B19, 14
B19, Trade, 5.300, 137, S04, B19, 1
B19, Trade, 19.133, 162, B19, S08, 1
B19, Trade, 79.333, 156, B19, S11, 1
