B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 1
B10, Trade, 266.683, 134, B10, S00, 1
B11, 3
B11, Trade, 157.283, 135, B11, S00, 1
B11, Trade, 207.383, 129, B11, S01, 1
B11, Trade, 233.067, 125, B11, S00, 1
B12, 3
B12, Trade, 5.217, 123, S01, B12, 1
B12, Trade, 65.133, 140, B12, S04, 1
B12, Trade, 221.183, 141, B12, S01, 1
B13, 1
B13, Trade, 81.533, 141, B13, S01, 1
B14, 4
B14, Trade, 65.483, 122, S00, B14, 1
B14, Trade, 88.817, 147, B14, S04, 1
B14, Trade, 151.433, 125, S00, B14, 1
B14, Trade, 189.133, 147, B14, S03, 1
B15, 2
B15, Trade, 33.367, 130, B15, S00, 1
B15, Trade, 63.983, 135, B15, S05, 1
B16, 7
B16, Trade, 90.583, 109, B16, S00, 1
B16, Trade, 118.233, 145, B16, S04, 1
B16, Trade, 146.967, 147, B16, S03, 1
B16, Trade, 161.100, 148, B16, S00, 1
B16, Trade, 219.450, 150, B16, S03, 1
B16, Trade, 234.050, 147, B16, S02, 1
B16, Trade, 249.050, 152, B16, S04, 1
B17, 17
B17, Trade, 8.133, 153, B17, S03, 1
B17, Trade, 11.017, 124, B17, S00, 1
B17, Trade, 32.050, 129, B17, S05, 1
B17, Trade, 58.017, 156, B17, S00, 1
B17, Trade, 65.083, 140, B17, S03, 1
B17, Trade, 79.500, 156, S09, B17, 1
B17, Trade, 82.650, 148, B17, S04, 1
B17, Trade, 124.117, 156, B17, S12, 1
B17, Trade, 128.467, 145, B17, S03, 1
B17, Trade, 141.317, 140, B17, S00, 1
B17, Trade, 159.933, 147, B17, S02, 1
B17, Trade, 190.267, 154, B17, S12, 1
B17, Trade, 211.033, 147, S07, B17, 1
B17, Trade, 218.050, 153, B17, S00, 1
B17, Trade, 232.033, 156, S16, B17, 1
B17, Trade, 282.083, 138, B17, S05, 1
B17, Trade, 294.267, 158, B17, S09, 1
B18, 40
B18, Trade, 13.817, 155, S02, B18, 1
B18, Trade, 26.100, 160, S12, B18, 1
B18, Trade, 30.467, 144, B18, S01, 1
B18, Trade, 37.650, 157, B18, S00, 1
B18, Trade, 46.783, 162, B18, S01, 1
B18, Trade, 51.833, 147, B18, S00, 1
B18, Trade, 59.783, 147, B18, S03, 1
B18, Trade, 62.167, 138, B18, S02, 1
B18, Trade, 79.933, 158, S11, B18, 1
B18, Trade, 81.467, 158, B18, S00, 1
