shom_4_512_0.8, 000005, 153, 164, PRDE, 35, 60, 0.583333, 
shom_4_512_0.8, 000005, 134, 164, PRDE, 94, 60, 1.566667, 
shom_4_512_0.8, 000005, 134, 164, PRDE, 101, 60, 1.683333, 
shom_4_512_0.8, 000005, 134, 174, PRDE, 167, 60, 2.783333, 
shom_4_512_0.8, 000006, 134, 189, PRDE, 185, 60, 3.083333, 
shom_4_512_0.8, 000006, 130, 189, PRDE, 260, 60, 4.333333, 
shom_4_512_0.8, 000007, 150, 189, PRDE, 339, 60, 5.650000, 
shom_4_512_0.8, 000010, 149, 175, PRDE, 397, 60, 6.616667, 
shom_4_512_0.8, 000010, 149, 154, PRDE, 449, 60, 7.483333, 
shom_4_512_0.8, 000010, 146, 154, PRDE, 522, 60, 8.700000, 
shom_4_512_0.8, 000011, 139, 154, PRDE, 529, 60, 8.816667, 
shom_4_512_0.8, 000011, 139, 154, PRDE, 598, 60, 9.966667, 
shom_4_512_0.8, 000011, 139, 175, PRDE, 612, 60, 10.200000, 
shom_4_512_0.8, 000013, 154, 179, PRDE, 640, 60, 10.666667, 
shom_4_512_0.8, 000015, 124, 202, PRDE, 730, 60, 12.166667, 
shom_4_512_0.8, 000017, 158, 197, PRDE, 799, 60, 13.316667, 
shom_4_512_0.8, 000018, 158, 170, PRDE, 855, 60, 14.250000, 
shom_4_512_0.8, 000019, 155, 170, PRDE, 879, 60, 14.650000, 
shom_4_512_0.8, 000020, 146, 190, PRDE, 928, 60, 15.466667, 
shom_4_512_0.8, 000022, 149, 184, PRDE, 966, 60, 16.100000, 
shom_4_512_0.8, 000023, 141, 184, PRDE, 1045, 60, 17.416667, 
shom_4_512_0.8, 000024, 131, 179, PRDE, 1111, 60, 18.516667, 
shom_4_512_0.8, 000026, 160, 180, PRDE, 1174, 60, 19.566667, 
shom_4_512_0.8, 000029, 157, 198, PRDE, 1257, 60, 20.950000, 
shom_4_512_0.8, 000030, 147, 192, PRDE, 1312, 60, 21.866667, 
shom_4_512_0.8, 000032, 158, 188, PRDE, 1357, 60, 22.616667, 
shom_4_512_0.8, 000032, 158, 186, PRDE, 1447, 60, 24.116667, 
shom_4_512_0.8, 000035, 156, 194, PRDE, 1537, 60, 25.616667, 
shom_4_512_0.8, 000036, 150, 194, PRDE, 1582, 60, 26.366667, 
shom_4_512_0.8, 000037, 153, 194, PRDE, 1600, 60, 26.666667, 
shom_4_512_0.8, 000038, 153, 194, PRDE, 1655, 60, 27.583333, 
shom_4_512_0.8, 000038, 146, 194, PRDE, 1707, 60, 28.450000, 
shom_4_512_0.8, 000039, 138, 172, PRDE, 1762, 60, 29.366667, 
shom_4_512_0.8, 000041, 192, 218, PRDE, 1794, 60, 29.900000, 
shom_4_512_0.8, 000041, 167, 218, PRDE, 1881, 60, 31.350000, 
shom_4_512_0.8, 000041, 167, 210, PRDE, 1943, 60, 32.383333, 
shom_4_512_0.8, 000041, 159, 210, PRDE, 1985, 60, 33.083333, 
shom_4_512_0.8, 000042, 138, 199, PRDE, 2071, 60, 34.516667, 
shom_4_512_0.8, 000044, 152, 159, PRDE, 2133, 60, 35.550000, 
shom_4_512_0.8, 000046, 143, 176, PRDE, 2185, 60, 36.416667, 
shom_4_512_0.8, 000046, 157, 176, PRDE, 2230, 60, 37.166667, 
shom_4_512_0.8, 000046, 155, 176, PRDE, 2288, 60, 38.133333, 
shom_4_512_0.8, 000048, 137, 167, PRDE, 2339, 60, 38.983333, 
shom_4_512_0.8, 000050, 131, 221, PRDE, 2383, 60, 39.716667, 
shom_4_512_0.8, 000051, 148, 208, PRDE, 2428, 60, 40.466667, 
shom_4_512_0.8, 000051, 148, 208, PRDE, 2463, 60, 41.050000, 
shom_4_512_0.8, 000052, 157, 178, PRDE, 2494, 60, 41.566667, 
shom_4_512_0.8, 000052, 147, 178, PRDE, 2570, 60, 42.833333, 
shom_4_512_0.8, 000053, 147, 178, PRDE, 2646, 60, 44.100000, 
shom_4_512_0.8, 000053, 147, 193, PRDE, 2674, 60, 44.566667, 
shom_4_512_0.8, 000055, 141, 182, PRDE, 2698, 60, 44.966667, 
shom_4_512_0.8, 000056, 135, 182, PRDE, 2773, 60, 46.216667, 
shom_4_512_0.8, 000058, 158, 174, PRDE, 2849, 60, 47.483333, 
shom_4_512_0.8, 000058, 158, 175, PRDE, 2891, 60, 48.183333, 
shom_4_512_0.8, 000058, 158, 175, PRDE, 2988, 60, 49.800000, 
shom_4_512_0.8, 000059, 145, 175, PRDE, 2998, 60, 49.966667, 
shom_4_512_0.8, 000060, 130, 167, PRDE, 3063, 60, 51.050000, 
shom_4_512_0.8, 000061, 152, 171, PRDE, 3112, 60, 51.866667, 
shom_4_512_0.8, 000062, 154, 184, PRDE, 3174, 60, 52.900000, 
shom_4_512_0.8, 000062, 145, 193, PRDE, 3229, 60, 53.816667, 
shom_4_512_0.8, 000065, 155, 172, PRDE, 3281, 60, 54.683333, 
shom_4_512_0.8, 000065, 95, 189, PRDE, 3349, 60, 55.816667, 
shom_4_512_0.8, 000065, 120, 189, PRDE, 3436, 60, 57.266667, 
shom_4_512_0.8, 000065, 115, 186, PRDE, 3494, 60, 58.233333, 
shom_4_512_0.8, 000069, 155, 204, PRDE, 3563, 60, 59.383333, 
shom_4_512_0.8, 000070, 153, 165, PRDE, 3573, 60, 59.550000, 
shom_4_512_0.8, 000070, 127, 195, PRDE, 3624, 60, 60.400000, 
shom_4_512_0.8, 000071, 146, 187, PRDE, 3690, 60, 61.500000, 
shom_4_512_0.8, 000072, 150, 175, PRDE, 3755, 60, 62.583333, 
shom_4_512_0.8, 000073, 159, 169, PRDE, 3842, 60, 64.033333, 
shom_4_512_0.8, 000073, 159, 172, PRDE, 3877, 60, 64.616667, 
shom_4_512_0.8, 000074, 156, 187, PRDE, 3942, 60, 65.700000, 
shom_4_512_0.8, 000074, 154, 165, PRDE, 3969, 60, 66.150000, 
shom_4_512_0.8, 000075, 115, 195, PRDE, 4027, 60, 67.116667, 
shom_4_512_0.8, 000078, 155, 183, PRDE, 4038, 60, 67.300000, 
shom_4_512_0.8, 000079, 146, 158, PRDE, 4118, 60, 68.633333, 
shom_4_512_0.8, 000079, 145, 182, PRDE, 4156, 60, 69.266667, 
shom_4_512_0.8, 000080, 108, 205, PRDE, 4173, 60, 69.550000, 
shom_4_512_0.8, 000081, 158, 195, PRDE, 4260, 60, 71.000000, 
shom_4_512_0.8, 000082, 158, 193, PRDE, 4319, 60, 71.983333, 
shom_4_512_0.8, 000085, 142, 301, PRDE, 4361, 60, 72.683333, 
shom_4_512_0.8, 000085, 154, 197, PRDE, 4406, 60, 73.433333, 
shom_4_512_0.8, 000086, 157, 190, PRDE, 4478, 60, 74.633333, 
shom_4_512_0.8, 000087, 157, 193, PRDE, 4547, 60, 75.783333, 
shom_4_512_0.8, 000089, 149, 186, PRDE, 4605, 60, 76.750000, 
shom_4_512_0.8, 000090, 6, None, PRDE, 4643, 60, 77.383333, 
shom_4_512_0.8, 000090, 90, 153, PRDE, 4677, 60, 77.950000, 
shom_4_512_0.8, 000090, 90, 161, PRDE, 4757, 60, 79.283333, 
shom_4_512_0.8, 000091, 151, 161, PRDE, 4850, 60, 80.833333, 
shom_4_512_0.8, 000092, 151, 162, PRDE, 4913, 60, 81.883333, 
shom_4_512_0.8, 000093, 141, 176, PRDE, 4951, 60, 82.516667, 
shom_4_512_0.8, 000096, 157, 174, PRDE, 4996, 60, 83.266667, 
shom_4_512_0.8, 000098, 156, 204, PRDE, 5075, 60, 84.583333, 
shom_4_512_0.8, 000098, 151, 204, PRDE, 5133, 60, 85.550000, 
shom_4_512_0.8, 000100, 154, 173, PRDE, 5178, 60, 86.300000, 
shom_4_512_0.8, 000100, 174, 193, PRDE, 5271, 60, 87.850000, 
shom_4_512_0.8, 000100, 158, 193, PRDE, 5306, 60, 88.433333, 
shom_4_512_0.8, 000101, 149, 181, PRDE, 5354, 60, 89.233333, 
shom_4_512_0.8, 000102, 149, 181, PRDE, 5406, 60, 90.100000, 
shom_4_512_0.8, 000102, 144, 172, PRDE, 5465, 60, 91.083333, 
shom_4_512_0.8, 000105, 25, 224, PRDE, 5513, 60, 91.883333, 
shom_4_512_0.8, 000106, 144, 195, PRDE, 5565, 60, 92.750000, 
shom_4_512_0.8, 000106, 144, 195, PRDE, 5620, 60, 93.666667, 
shom_4_512_0.8, 000107, 164, 182, PRDE, 5668, 60, 94.466667, 
shom_4_512_0.8, 000108, 155, 182, PRDE, 5755, 60, 95.916667, 
shom_4_512_0.8, 000108, 155, 182, PRDE, 5838, 60, 97.300000, 
shom_4_512_0.8, 000109, 129, 199, PRDE, 5897, 60, 98.283333, 
shom_4_512_0.8, 000110, 129, 199, PRDE, 5952, 60, 99.200000, 
shom_4_512_0.8, 000111, 158, 230, PRDE, 6001, 60, 100.016667, 
shom_4_512_0.8, 000112, 159, 184, PRDE, 6077, 60, 101.283333, 
shom_4_512_0.8, 000112, 162, 173, PRDE, 6167, 60, 102.783333, 
shom_4_512_0.8, 000114, 157, 171, PRDE, 6239, 60, 103.983333, 
shom_4_512_0.8, 000115, 149, 186, PRDE, 6297, 60, 104.950000, 
shom_4_512_0.8, 000116, 147, 176, PRDE, 6359, 60, 105.983333, 
shom_4_512_0.8, 000119, 166, 179, PRDE, 6446, 60, 107.433333, 
shom_4_512_0.8, 000119, 158, 183, PRDE, 6518, 60, 108.633333, 
shom_4_512_0.8, 000119, 158, 199, PRDE, 6608, 60, 110.133333, 
shom_4_512_0.8, 000120, 158, 197, PRDE, 6643, 60, 110.716667, 
shom_4_512_0.8, 000121, 144, 206, PRDE, 6670, 60, 111.166667, 
shom_4_512_0.8, 000121, 157, 194, PRDE, 6750, 60, 112.500000, 
shom_4_512_0.8, 000121, 148, 210, PRDE, 6802, 60, 113.366667, 
shom_4_512_0.8, 000123, 147, 170, PRDE, 6871, 60, 114.516667, 
shom_4_512_0.8, 000123, 146, 182, PRDE, 6899, 60, 114.983333, 
shom_4_512_0.8, 000124, 146, 194, PRDE, 6988, 60, 116.466667, 
