B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 14
B14, Trade, 36.283, 147, B14, S03, 1
B14, Trade, 43.233, 148, B14, S00, 1
B14, Trade, 69.000, 147, B14, S07, 1
B14, Trade, 81.433, 144, B14, S05, 1
B14, Trade, 107.750, 147, B14, S05, 1
B14, Trade, 116.300, 146, B14, S03, 1
B14, Trade, 136.700, 148, B14, S05, 1
B14, Trade, 150.533, 148, B14, S07, 1
B14, Trade, 166.317, 145, S06, B14, 1
B14, Trade, 176.117, 147, B14, S06, 1
B14, Trade, 208.717, 147, B14, S05, 1
B14, Trade, 236.683, 133, B14, S06, 1
B14, Trade, 269.217, 145, B14, S08, 1
B14, Trade, 290.150, 148, B14, S09, 1
B15, 11
B15, Trade, 5.617, 149, B15, S00, 1
B15, Trade, 15.567, 140, B15, S07, 1
B15, Trade, 38.383, 150, B15, S02, 1
B15, Trade, 41.933, 149, B15, S09, 1
B15, Trade, 109.067, 149, B15, S02, 1
B15, Trade, 125.533, 151, B15, S01, 1
B15, Trade, 192.333, 149, B15, S06, 1
B15, Trade, 219.600, 150, B15, S03, 1
B15, Trade, 222.867, 151, B15, S05, 1
B15, Trade, 249.850, 148, B15, S03, 1
B15, Trade, 290.333, 147, B15, S03, 1
B16, 1
B16, Trade, 229.617, 147, B16, S03, 1
B17, 29
B17, Trade, 8.667, 154, B17, S04, 1
B17, Trade, 10.733, 154, B17, S12, 1
B17, Trade, 15.300, 155, S03, B17, 1
B17, Trade, 22.850, 158, B17, S14, 1
B17, Trade, 35.333, 152, B17, S08, 1
B17, Trade, 42.717, 154, B17, S05, 1
B17, Trade, 46.683, 154, B17, S01, 1
B17, Trade, 76.417, 158, B17, S05, 1
B17, Trade, 80.683, 158, B17, S08, 1
B17, Trade, 101.917, 156, B17, S14, 1
B17, Trade, 107.450, 157, B17, S07, 1
B17, Trade, 113.433, 150, B17, S06, 1
B17, Trade, 122.400, 156, B17, S02, 1
B17, Trade, 132.317, 155, S16, B17, 1
B17, Trade, 137.717, 156, B17, S01, 1
B17, Trade, 145.017, 151, B17, S04, 1
B17, Trade, 152.983, 152, B17, S14, 1
B17, Trade, 180.250, 155, B17, S08, 1
B17, Trade, 201.000, 157, B17, S05, 1
B17, Trade, 206.367, 152, B17, S03, 1
B17, Trade, 212.517, 158, B17, S13, 1
B17, Trade, 216.417, 158, B17, S06, 1
B17, Trade, 226.083, 156, B17, S09, 1
B17, Trade, 229.350, 157, B17, S02, 1
B17, Trade, 237.583, 142, B17, S08, 1
B17, Trade, 268.050, 156, B17, S06, 1
B17, Trade, 275.333, 152, B17, S06, 1
B17, Trade, 280.267, 156, B17, S09, 1
B17, Trade, 295.167, 157, B17, S07, 1
B18, 11
B18, Trade, 44.100, 153, B18, S08, 1
B18, Trade, 156.017, 150, B18, S14, 1
B18, Trade, 209.183, 158, B18, S00, 1
B18, Trade, 217.017, 151, B18, S05, 1
B18, Trade, 225.450, 156, B18, S07, 1
B18, Trade, 235.250, 158, B18, S08, 1
B18, Trade, 238.917, 161, B18, S13, 1
B18, Trade, 266.033, 145, S06, B18, 1
B18, Trade, 266.567, 153, S14, B18, 1
B18, Trade, 274.167, 156, B18, S01, 1
B18, Trade, 293.500, 160, B18, S14, 1
B19, 11
B19, Trade, 9.867, 158, B19, S02, 1
B19, Trade, 13.900, 155, B19, S08, 1
B19, Trade, 68.633, 160, B19, S02, 1
B19, Trade, 187.300, 153, S06, B19, 1
B19, Trade, 192.417, 165, B19, S15, 1
B19, Trade, 204.150, 163, B19, S15, 1
B19, Trade, 208.000, 163, B19, S04, 1
B19, Trade, 213.417, 153, B19, S02, 1
B19, Trade, 216.167, 155, S07, B19, 1
B19, Trade, 273.533, 165, B19, S08, 1
B19, Trade, 289.983, 160, B19, S12, 1
B20, 51
B20, Trade, 5.250, 148, S14, B20, 1
B20, Trade, 13.433, 166, B20, S15, 1
B20, Trade, 16.017, 146, S08, B20, 1
B20, Trade, 21.300, 168, B20, S16, 1
B20, Trade, 25.517, 167, B20, S00, 1
B20, Trade, 37.967, 166, B20, S14, 1
B20, Trade, 43.250, 157, S15, B20, 1
B20, Trade, 48.650, 154, B20, S08, 1
B20, Trade, 55.300, 164, B20, S00, 1
