B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 3
B12, Trade, 136.700, 131, S09, B12, 1
B12, Trade, 187.100, 132, B12, S09, 1
B12, Trade, 298.333, 140, B12, S05, 1
B13, 8
B13, Trade, 8.333, 139, S05, B13, 1
B13, Trade, 37.617, 144, B13, S09, 1
B13, Trade, 41.133, 138, S10, B13, 1
B13, Trade, 63.533, 143, B13, S10, 1
B13, Trade, 90.333, 132, B13, S03, 1
B13, Trade, 106.967, 141, B13, S04, 1
B13, Trade, 115.883, 137, B13, S09, 1
B13, Trade, 226.900, 140, B13, S03, 1
B14, 7
B14, Trade, 26.917, 146, B14, S09, 1
B14, Trade, 64.850, 131, B14, S01, 1
B14, Trade, 84.733, 148, B14, S06, 1
B14, Trade, 91.317, 144, B14, S02, 1
B14, Trade, 156.250, 134, B14, S09, 1
B14, Trade, 171.567, 139, B14, S04, 1
B14, Trade, 178.533, 145, S04, B14, 1
B15, 4
B15, Trade, 14.267, 142, B15, S05, 1
B15, Trade, 50.683, 133, S09, B15, 1
B15, Trade, 91.633, 136, B15, S01, 1
B15, Trade, 297.483, 141, B15, S10, 1
B16, 31
B16, Trade, 8.017, 154, B16, S06, 1
B16, Trade, 14.133, 153, B16, S01, 1
B16, Trade, 20.117, 141, B16, S09, 1
B16, Trade, 28.183, 146, B16, S01, 1
B16, Trade, 30.767, 154, B16, S01, 1
B16, Trade, 58.600, 152, B16, S05, 1
B16, Trade, 60.817, 148, B16, S09, 1
B16, Trade, 73.417, 140, B16, S09, 1
B16, Trade, 81.617, 154, B16, S09, 1
B16, Trade, 99.650, 147, B16, S06, 1
B16, Trade, 107.467, 148, B16, S05, 1
B16, Trade, 122.667, 151, S01, B16, 1
B16, Trade, 127.050, 155, B16, S09, 1
B16, Trade, 146.350, 132, B16, S03, 1
B16, Trade, 161.900, 131, S05, B16, 1
B16, Trade, 175.250, 139, B16, S08, 1
B16, Trade, 184.350, 154, B16, S01, 1
B16, Trade, 193.117, 155, B16, S01, 1
B16, Trade, 196.517, 122, B16, S04, 1
B16, Trade, 201.500, 151, B16, S09, 1
B16, Trade, 207.667, 139, B16, S04, 1
B16, Trade, 222.100, 145, B16, S09, 1
B16, Trade, 241.267, 141, S04, B16, 1
B16, Trade, 257.817, 145, B16, S09, 1
B16, Trade, 262.283, 138, B16, S10, 1
B16, Trade, 266.700, 153, S05, B16, 1
B16, Trade, 273.117, 150, B16, S05, 1
B16, Trade, 279.717, 151, B16, S10, 1
B16, Trade, 282.733, 151, B16, S04, 1
B16, Trade, 292.933, 151, B16, S04, 1
B16, Trade, 296.567, 114, S04, B16, 1
B17, 7
B17, Trade, 24.417, 146, S04, B17, 1
B17, Trade, 68.783, 154, B17, S09, 1
B17, Trade, 88.550, 144, B17, S05, 1
B17, Trade, 131.433, 131, S09, B17, 1
B17, Trade, 143.083, 136, B17, S04, 1
B17, Trade, 168.150, 149, B17, S01, 1
B17, Trade, 184.950, 123, B17, S04, 1
B18, 4
B18, Trade, 208.667, 140, B18, S09, 1
B18, Trade, 217.933, 147, B18, S02, 1
B18, Trade, 225.283, 144, B18, S00, 1
B18, Trade, 290.150, 139, B18, S09, 1
B19, 24
B19, Trade, 9.017, 142, S10, B19, 1
B19, Trade, 12.167, 151, B19, S04, 1
B19, Trade, 18.300, 153, B19, S03, 1
B19, Trade, 27.983, 156, S06, B19, 1
B19, Trade, 60.683, 135, S06, B19, 1
B19, Trade, 66.733, 154, S10, B19, 1
B19, Trade, 82.867, 149, B19, S04, 1
B19, Trade, 87.517, 150, S04, B19, 1
B19, Trade, 91.150, 157, S05, B19, 1
B19, Trade, 112.750, 157, B19, S00, 1
B19, Trade, 134.133, 151, B19, S12, 1
B19, Trade, 166.783, 152, B19, S04, 1
B19, Trade, 181.750, 162, B19, S06, 1
B19, Trade, 186.950, 134, S01, B19, 1
B19, Trade, 194.117, 156, S08, B19, 1
B19, Trade, 203.200, 159, B19, S00, 1
B19, Trade, 207.583, 140, B19, S08, 1
B19, Trade, 211.817, 156, B19, S09, 1
B19, Trade, 224.900, 138, B19, S04, 1
B19, Trade, 228.000, 162, B19, S01, 1
B19, Trade, 254.933, 151, B19, S04, 1
B19, Trade, 269.217, 156, B19, S10, 1
B19, Trade, 276.883, 152, B19, S09, 1
B19, Trade, 289.850, 157, S10, B19, 1
B20, 9
B20, Trade, 21.967, 137, B20, S01, 1
B20, Trade, 41.467, 124, B20, S04, 1
B20, Trade, 68.950, 150, B20, S05, 1
B20, Trade, 77.000, 147, B20, S06, 1
B20, Trade, 109.350, 149, B20, S01, 1
B20, Trade, 132.317, 141, B20, S10, 1
B20, Trade, 136.183, 136, S10, B20, 1
B20, Trade, 172.717, 132, B20, S09, 1
B20, Trade, 258.433, 139, B20, S08, 1
B21, 16
B21, Trade, 61.300, 161, B21, S05, 1
B21, Trade, 67.633, 163, B21, S03, 1
B21, Trade, 76.000, 147, S04, B21, 1
B21, Trade, 111.267, 138, S05, B21, 1
B21, Trade, 130.367, 152, B21, S01, 1
B21, Trade, 143.917, 148, S06, B21, 1
B21, Trade, 146.767, 132, S04, B21, 1
B21, Trade, 154.683, 164, B21, S00, 1
B21, Trade, 156.017, 124, S06, B21, 1
B21, Trade, 167.583, 153, B21, S10, 1
B21, Trade, 177.600, 153, B21, S00, 1
B21, Trade, 192.400, 162, B21, S09, 1
B21, Trade, 236.300, 132, S09, B21, 1
B21, Trade, 254.283, 153, S05, B21, 1
B21, Trade, 264.700, 153, B21, S05, 1
B21, Trade, 284.533, 142, B21, S02, 1
B22, 21
B22, Trade, 15.983, 132, B22, S04, 1
B22, Trade, 42.900, 155, B22, S06, 1
B22, Trade, 48.233, 148, B22, S04, 1
B22, Trade, 51.467, 170, B22, S04, 1
B22, Trade, 91.367, 164, S10, B22, 1
B22, Trade, 96.350, 134, S04, B22, 1
B22, Trade, 102.917, 170, B22, S00, 1
B22, Trade, 121.200, 167, B22, S09, 1
B22, Trade, 128.883, 175, B22, S05, 1
B22, Trade, 152.433, 159, B22, S04, 1
B22, Trade, 172.067, 144, B22, S01, 1
B22, Trade, 180.867, 175, B22, S10, 1
B22, Trade, 182.783, 149, B22, S03, 1
B22, Trade, 196.900, 148, S05, B22, 1
B22, Trade, 220.950, 168, B22, S10, 1
B22, Trade, 232.117, 164, B22, S04, 1
B22, Trade, 248.633, 157, B22, S09, 1
B22, Trade, 274.533, 154, S14, B22, 1
B22, Trade, 289.650, 154, B22, S05, 1
B22, Trade, 293.583, 160, S08, B22, 1
B22, Trade, 297.417, 143, S09, B22, 1
B23, 49
B23, Trade, 5.083, 131, S09, B23, 1
B23, Trade, 10.783, 134, S09, B23, 1
B23, Trade, 17.717, 167, B23, S05, 1
B23, Trade, 22.450, 130, S03, B23, 1
B23, Trade, 26.017, 157, S08, B23, 1
B23, Trade, 30.517, 135, S05, B23, 1
B23, Trade, 36.533, 163, B23, S08, 1
B23, Trade, 42.883, 165, S13, B23, 1
B23, Trade, 53.000, 144, B23, S05, 1
B23, Trade, 55.450, 133, S01, B23, 1
B23, Trade, 63.000, 152, B23, S00, 1
