B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 8
B14, Trade, 5.383, 127, S08, B14, 1
B14, Trade, 75.967, 139, B14, S05, 1
B14, Trade, 131.050, 131, B14, S03, 1
B14, Trade, 170.250, 148, B14, S01, 1
B14, Trade, 183.483, 147, B14, S01, 1
B14, Trade, 233.900, 134, B14, S03, 1
B14, Trade, 261.467, 148, B14, S01, 1
B14, Trade, 274.900, 146, B14, S03, 1
B15, 16
B15, Trade, 5.633, 121, S06, B15, 1
B15, Trade, 11.517, 147, B15, S12, 1
B15, Trade, 30.483, 141, B15, S03, 1
B15, Trade, 45.783, 141, S12, B15, 1
B15, Trade, 66.233, 140, S06, B15, 1
B15, Trade, 72.000, 146, B15, S01, 1
B15, Trade, 97.883, 145, B15, S03, 1
B15, Trade, 102.317, 145, B15, S03, 1
B15, Trade, 106.017, 144, S11, B15, 1
B15, Trade, 124.433, 151, B15, S01, 1
B15, Trade, 150.167, 151, B15, S05, 1
B15, Trade, 172.717, 149, B15, S02, 1
B15, Trade, 192.233, 150, B15, S01, 1
B15, Trade, 203.350, 149, B15, S03, 1
B15, Trade, 220.200, 143, B15, S04, 1
B15, Trade, 242.833, 143, B15, S01, 1
B16, 7
B16, Trade, 5.100, 124, S00, B16, 1
B16, Trade, 53.000, 152, B16, S00, 1
B16, Trade, 73.883, 142, S00, B16, 1
B16, Trade, 122.100, 155, B16, S07, 1
B16, Trade, 192.700, 144, B16, S00, 1
B16, Trade, 247.417, 145, B16, S01, 1
B16, Trade, 289.950, 153, B16, S01, 1
B17, 0
B18, 43
B18, Trade, 11.850, 155, S03, B18, 1
B18, Trade, 18.450, 162, B18, S00, 1
B18, Trade, 21.317, 161, B18, S12, 1
B18, Trade, 33.650, 150, B18, S05, 1
B18, Trade, 37.967, 159, B18, S09, 1
B18, Trade, 46.767, 158, S05, B18, 1
B18, Trade, 54.667, 159, B18, S02, 1
B18, Trade, 56.617, 160, B18, S01, 1
B18, Trade, 64.217, 162, B18, S00, 1
B18, Trade, 65.683, 132, S05, B18, 1
B18, Trade, 71.233, 156, S15, B18, 1
B18, Trade, 80.033, 157, S08, B18, 1
B18, Trade, 90.383, 160, B18, S03, 1
B18, Trade, 97.800, 146, B18, S02, 1
B18, Trade, 102.017, 147, B18, S01, 1
B18, Trade, 108.917, 160, B18, S12, 1
B18, Trade, 112.450, 158, B18, S15, 1
B18, Trade, 121.483, 138, B18, S00, 1
B18, Trade, 129.333, 148, B18, S03, 1
B18, Trade, 138.433, 162, B18, S00, 1
B18, Trade, 141.150, 140, S01, B18, 1
B18, Trade, 147.183, 153, B18, S15, 1
B18, Trade, 157.467, 149, B18, S05, 1
B18, Trade, 163.450, 155, B18, S00, 1
B18, Trade, 171.000, 141, S12, B18, 1
B18, Trade, 190.433, 158, S06, B18, 1
B18, Trade, 201.583, 161, B18, S12, 1
B18, Trade, 206.667, 151, B18, S01, 1
B18, Trade, 212.283, 152, B18, S03, 1
B18, Trade, 219.583, 156, B18, S15, 1
B18, Trade, 227.967, 160, S08, B18, 1
B18, Trade, 232.917, 156, B18, S08, 1
B18, Trade, 236.883, 156, B18, S05, 1
B18, Trade, 247.600, 161, B18, S00, 1
B18, Trade, 253.133, 160, B18, S08, 1
B18, Trade, 258.283, 159, S15, B18, 1
B18, Trade, 261.983, 151, B18, S06, 1
B18, Trade, 270.383, 162, B18, S12, 1
B18, Trade, 272.733, 133, S01, B18, 1
B18, Trade, 276.617, 160, B18, S01, 1
B18, Trade, 289.383, 161, B18, S08, 1
B18, Trade, 293.033, 160, B18, S03, 1
B18, Trade, 297.017, 158, B18, S03, 1
