B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 281.517, 105, B03, S01, 1
B04, 0
B05, 0
B06, 0
B07, 2
B07, Trade, 46.000, 120, B07, S00, 1
B07, Trade, 236.283, 120, B07, S00, 1
B08, 1
B08, Trade, 50.600, 123, B08, S00, 1
B09, 0
B10, 2
B10, Trade, 15.400, 110, B10, S01, 1
B10, Trade, 271.783, 133, B10, S00, 1
B11, 0
B12, 0
B13, 32
B13, Trade, 9.950, 144, B13, S05, 1
B13, Trade, 12.833, 143, B13, S06, 1
B13, Trade, 24.817, 137, B13, S00, 1
B13, Trade, 54.917, 142, B13, S08, 1
B13, Trade, 58.117, 143, B13, S01, 1
B13, Trade, 62.333, 140, B13, S08, 1
B13, Trade, 69.400, 143, B13, S06, 1
B13, Trade, 72.883, 144, B13, S04, 1
B13, Trade, 81.233, 144, B13, S01, 1
B13, Trade, 85.750, 142, B13, S00, 1
B13, Trade, 91.817, 137, B13, S01, 1
B13, Trade, 113.667, 143, B13, S00, 1
B13, Trade, 118.933, 144, B13, S05, 1
B13, Trade, 125.317, 144, B13, S00, 1
B13, Trade, 149.117, 141, B13, S10, 1
B13, Trade, 153.617, 142, B13, S00, 1
B13, Trade, 162.950, 142, B13, S08, 1
B13, Trade, 168.517, 141, B13, S08, 1
B13, Trade, 174.517, 142, B13, S03, 1
B13, Trade, 184.683, 144, B13, S03, 1
B13, Trade, 197.183, 141, B13, S08, 1
B13, Trade, 205.200, 143, B13, S06, 1
B13, Trade, 211.100, 106, S01, B13, 1
B13, Trade, 231.300, 142, B13, S01, 1
B13, Trade, 243.283, 139, B13, S00, 1
B13, Trade, 252.250, 144, B13, S01, 1
B13, Trade, 257.650, 143, B13, S10, 1
B13, Trade, 263.633, 144, B13, S03, 1
B13, Trade, 277.333, 135, B13, S01, 1
B13, Trade, 282.367, 140, B13, S03, 1
B13, Trade, 288.500, 142, B13, S12, 1
B13, Trade, 297.583, 141, B13, S00, 1
B14, 3
B14, Trade, 47.150, 138, B14, S06, 1
B14, Trade, 221.850, 138, B14, S08, 1
B14, Trade, 226.467, 147, B14, S01, 1
B15, 2
B15, Trade, 104.933, 145, B15, S03, 1
B15, Trade, 290.783, 139, S03, B15, 1
B16, 2
B16, Trade, 78.967, 145, S03, B16, 1
B16, Trade, 293.433, 151, B16, S10, 1
B17, 7
B17, Trade, 15.283, 137, S06, B17, 1
B17, Trade, 58.567, 142, S10, B17, 1
