B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 1
B13, Trade, 152.767, 143, B13, S05, 1
B14, 12
B14, Trade, 63.000, 148, B14, S07, 1
B14, Trade, 72.600, 146, B14, S01, 1
B14, Trade, 76.767, 142, B14, S08, 1
B14, Trade, 83.950, 145, B14, S01, 1
B14, Trade, 90.283, 140, B14, S01, 1
B14, Trade, 97.883, 147, B14, S08, 1
B14, Trade, 131.183, 145, B14, S08, 1
B14, Trade, 178.633, 147, B14, S12, 1
B14, Trade, 224.350, 146, S13, B14, 1
B14, Trade, 253.967, 141, B14, S08, 1
B14, Trade, 286.700, 139, S02, B14, 1
B14, Trade, 299.400, 141, B14, S00, 1
B15, 3
B15, Trade, 13.233, 143, B15, S12, 1
B15, Trade, 65.367, 138, B15, S08, 1
B15, Trade, 125.100, 138, B15, S02, 1
B16, 3
B16, Trade, 5.783, 126, B16, S01, 1
B16, Trade, 46.683, 144, B16, S00, 1
B16, Trade, 79.633, 150, S01, B16, 1
B17, 16
B17, Trade, 14.317, 154, S08, B17, 1
B17, Trade, 17.000, 153, B17, S12, 1
B17, Trade, 34.100, 154, B17, S02, 1
B17, Trade, 62.017, 153, B17, S12, 1
B17, Trade, 69.533, 153, B17, S05, 1
B17, Trade, 72.667, 140, B17, S02, 1
B17, Trade, 83.350, 152, B17, S07, 1
B17, Trade, 123.417, 158, B17, S14, 1
B17, Trade, 148.733, 137, S05, B17, 1
B17, Trade, 172.767, 152, S04, B17, 1
B17, Trade, 179.750, 154, B17, S05, 1
B17, Trade, 207.050, 147, B17, S05, 1
B17, Trade, 248.650, 158, B17, S05, 1
B17, Trade, 284.800, 153, B17, S07, 1
B17, Trade, 296.200, 158, B17, S15, 1
B17, Trade, 297.150, 156, B17, S08, 1
B18, 4
B18, Trade, 29.250, 137, B18, S03, 1
B18, Trade, 106.917, 136, B18, S08, 1
B18, Trade, 142.417, 147, B18, S05, 1
B18, Trade, 267.317, 151, B18, S01, 1
B19, 8
B19, Trade, 54.967, 148, S14, B19, 1
B19, Trade, 102.533, 152, B19, S12, 1
B19, Trade, 131.017, 135, S01, B19, 1
B19, Trade, 138.900, 146, S05, B19, 1
B19, Trade, 149.783, 150, B19, S00, 1
B19, Trade, 160.633, 157, B19, S05, 1
B19, Trade, 250.017, 161, B19, S13, 1
B19, Trade, 289.317, 160, S01, B19, 1
B20, 26
B20, Trade, 6.633, 141, S12, B20, 1
B20, Trade, 20.867, 159, B20, S06, 1
B20, Trade, 26.717, 163, B20, S08, 1
B20, Trade, 33.417, 160, B20, S01, 1
B20, Trade, 40.083, 159, B20, S12, 1
B20, Trade, 43.150, 163, B20, S01, 1
B20, Trade, 46.350, 162, B20, S05, 1
B20, Trade, 53.167, 167, B20, S08, 1
B20, Trade, 57.417, 148, B20, S01, 1
B20, Trade, 69.933, 146, B20, S08, 1
B20, Trade, 89.433, 166, S17, B20, 1
B20, Trade, 108.567, 166, B20, S00, 1
B20, Trade, 112.583, 167, B20, S08, 1
B20, Trade, 157.717, 156, S07, B20, 1
B20, Trade, 169.400, 166, B20, S01, 1
B20, Trade, 174.367, 147, B20, S13, 1
B20, Trade, 178.617, 153, B20, S01, 1
B20, Trade, 197.850, 155, B20, S08, 1
B20, Trade, 210.400, 160, B20, S14, 1
B20, Trade, 226.717, 159, B20, S00, 1
B20, Trade, 238.117, 160, B20, S14, 1
B20, Trade, 261.217, 154, B20, S13, 1
B20, Trade, 268.667, 151, S05, B20, 1
B20, Trade, 274.750, 161, B20, S12, 1
B20, Trade, 287.800, 140, B20, S05, 1
B20, Trade, 294.300, 145, S08, B20, 1
B21, 30
B21, Trade, 9.267, 153, S06, B21, 1
B21, Trade, 23.000, 171, B21, S12, 1
B21, Trade, 30.700, 164, B21, S10, 1
B21, Trade, 36.067, 157, B21, S01, 1
B21, Trade, 40.867, 151, S14, B21, 1
B21, Trade, 49.767, 148, S14, B21, 1
B21, Trade, 57.000, 156, B21, S00, 1
B21, Trade, 62.417, 154, S13, B21, 1
B21, Trade, 73.483, 158, B21, S08, 1
B21, Trade, 82.717, 169, B21, S08, 1
B21, Trade, 90.700, 150, S14, B21, 1
B21, Trade, 103.633, 152, S09, B21, 1
B21, Trade, 110.250, 155, B21, S15, 1
B21, Trade, 115.733, 155, B21, S13, 1
B21, Trade, 121.000, 141, B21, S08, 1
B21, Trade, 138.633, 163, B21, S12, 1
B21, Trade, 151.783, 154, B21, S00, 1
B21, Trade, 165.650, 162, B21, S07, 1
B21, Trade, 172.750, 147, S08, B21, 1
B21, Trade, 181.283, 141, S12, B21, 1
B21, Trade, 192.233, 167, S18, B21, 1
B21, Trade, 197.500, 172, B21, S12, 1
B21, Trade, 217.983, 157, S04, B21, 1
B21, Trade, 222.067, 162, B21, S15, 1
B21, Trade, 233.067, 164, B21, S15, 1
B21, Trade, 243.800, 165, B21, S13, 1
B21, Trade, 251.050, 149, B21, S08, 1
B21, Trade, 256.667, 145, S06, B21, 1
B21, Trade, 287.683, 150, S08, B21, 1
B21, Trade, 295.417, 164, B21, S02, 1
B22, 55
B22, Trade, 6.300, 156, B22, S08, 1
B22, Trade, 10.850, 172, B22, S07, 1
B22, Trade, 17.383, 145, S08, B22, 1
B22, Trade, 23.250, 158, B22, S03, 1
B22, Trade, 25.450, 154, S05, B22, 1
B22, Trade, 37.483, 164, S18, B22, 1
B22, Trade, 42.117, 159, B22, S05, 1
B22, Trade, 47.050, 142, B22, S01, 1
B22, Trade, 50.483, 174, B22, S12, 1
B22, Trade, 61.217, 169, B22, S05, 1
B22, Trade, 67.083, 167, S17, B22, 1
B22, Trade, 72.800, 155, S13, B22, 1
B22, Trade, 76.267, 143, S12, B22, 1
B22, Trade, 81.983, 173, B22, S18, 1
B22, Trade, 88.300, 171, B22, S12, 1
B22, Trade, 94.183, 162, B22, S10, 1
B22, Trade, 98.217, 168, B22, S05, 1
B22, Trade, 104.617, 163, B22, S08, 1
B22, Trade, 105.850, 156, B22, S01, 1
B22, Trade, 112.183, 169, B22, S12, 1
B22, Trade, 119.050, 167, S01, B22, 1
B22, Trade, 121.383, 166, B22, S17, 1
B22, Trade, 127.200, 147, B22, S00, 1
B22, Trade, 131.283, 164, S14, B22, 1
B22, Trade, 137.100, 175, B22, S07, 1
B22, Trade, 146.483, 171, B22, S17, 1
B22, Trade, 151.233, 165, S02, B22, 1
