B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 196.650, 112, B07, S00, 1
B08, 0
B09, 0
B10, 1
B10, Trade, 131.117, 132, B10, S00, 1
B11, 2
B11, Trade, 50.883, 125, B11, S02, 1
B11, Trade, 261.333, 129, S02, B11, 1
B12, 0
B13, 0
B14, 4
B14, Trade, 77.533, 141, B14, S01, 1
B14, Trade, 112.400, 146, B14, S11, 1
B14, Trade, 136.300, 128, B14, S03, 1
B14, Trade, 251.633, 135, S05, B14, 1
B15, 0
B16, 14
B16, Trade, 25.250, 137, B16, S00, 1
B16, Trade, 57.017, 150, B16, S04, 1
B16, Trade, 85.483, 149, B16, S02, 1
B16, Trade, 87.550, 153, B16, S03, 1
B16, Trade, 114.933, 149, S03, B16, 1
B16, Trade, 126.617, 143, B16, S00, 1
B16, Trade, 159.583, 149, S06, B16, 1
B16, Trade, 186.450, 153, B16, S02, 1
B16, Trade, 191.733, 139, S00, B16, 1
B16, Trade, 209.300, 148, B16, S05, 1
B16, Trade, 231.600, 155, B16, S11, 1
B16, Trade, 252.000, 155, B16, S01, 1
B16, Trade, 272.217, 146, B16, S00, 1
B16, Trade, 279.250, 149, B16, S00, 1
B17, 1
B17, Trade, 35.500, 139, B17, S01, 1
B18, 9
B18, Trade, 5.267, 156, B18, S06, 1
B18, Trade, 115.650, 155, S16, B18, 1
B18, Trade, 132.117, 159, B18, S02, 1
B18, Trade, 187.283, 128, B18, S00, 1
B18, Trade, 207.150, 137, B18, S08, 1
B18, Trade, 213.100, 158, B18, S11, 1
B18, Trade, 222.550, 155, B18, S01, 1
B18, Trade, 260.867, 152, B18, S03, 1
B18, Trade, 268.883, 151, B18, S11, 1
B19, 3
B19, Trade, 84.617, 143, B19, S00, 1
B19, Trade, 85.900, 143, B19, S01, 1
B19, Trade, 190.367, 150, B19, S11, 1
B20, 23
B20, Trade, 13.367, 152, B20, S01, 1
B20, Trade, 19.650, 152, B20, S03, 1
B20, Trade, 26.383, 162, B20, S06, 1
B20, Trade, 32.933, 149, B20, S11, 1
B20, Trade, 36.733, 162, B20, S15, 1
B20, Trade, 65.067, 152, B20, S00, 1
B20, Trade, 75.117, 152, B20, S01, 1
B20, Trade, 83.417, 157, B20, S16, 1
B20, Trade, 92.850, 157, B20, S11, 1
B20, Trade, 108.767, 157, B20, S02, 1
B20, Trade, 112.100, 162, B20, S05, 1
B20, Trade, 169.600, 149, B20, S03, 1
B20, Trade, 180.000, 162, B20, S01, 1
B20, Trade, 205.833, 157, B20, S06, 1
B20, Trade, 209.350, 143, B20, S11, 1
B20, Trade, 218.500, 149, B20, S00, 1
B20, Trade, 228.050, 162, B20, S03, 1
B20, Trade, 244.733, 162, B20, S15, 1
B20, Trade, 250.217, 162, B20, S11, 1
B20, Trade, 263.900, 140, B20, S00, 1
B20, Trade, 278.300, 161, B20, S11, 1
B20, Trade, 288.917, 162, B20, S15, 1
B20, Trade, 293.433, 162, B20, S11, 1
B21, 20
B21, Trade, 11.433, 158, B21, S11, 1
B21, Trade, 56.517, 160, B21, S00, 1
B21, Trade, 75.183, 151, B21, S00, 1
B21, Trade, 79.967, 148, B21, S04, 1
B21, Trade, 84.867, 139, B21, S03, 1
B21, Trade, 102.700, 160, B21, S08, 1
B21, Trade, 106.100, 139, B21, S06, 1
B21, Trade, 121.583, 151, B21, S02, 1
B21, Trade, 132.683, 150, B21, S03, 1
B21, Trade, 152.433, 152, B21, S01, 1
B21, Trade, 159.267, 145, B21, S08, 1
B21, Trade, 165.600, 157, B21, S01, 1
B21, Trade, 180.383, 153, B21, S03, 1
B21, Trade, 194.667, 157, B21, S08, 1
B21, Trade, 205.967, 147, B21, S00, 1
B21, Trade, 228.400, 152, B21, S01, 1
B21, Trade, 259.483, 154, B21, S00, 1
B21, Trade, 270.900, 148, B21, S02, 1
B21, Trade, 273.167, 138, B21, S03, 1
B21, Trade, 299.717, 159, B21, S02, 1
B22, 18
B22, Trade, 6.483, 143, B22, S01, 1
B22, Trade, 11.650, 171, B22, S18, 1
B22, Trade, 19.050, 154, B22, S15, 1
B22, Trade, 29.450, 170, B22, S01, 1
B22, Trade, 41.400, 151, B22, S01, 1
B22, Trade, 63.917, 163, B22, S11, 1
B22, Trade, 90.083, 169, B22, S18, 1
B22, Trade, 94.300, 172, B22, S19, 1
B22, Trade, 109.433, 169, B22, S10, 1
B22, Trade, 112.833, 153, B22, S00, 1
B22, Trade, 127.217, 168, B22, S11, 1
B22, Trade, 152.033, 162, B22, S11, 1
B22, Trade, 157.083, 167, S07, B22, 1
B22, Trade, 216.783, 156, B22, S03, 1
B22, Trade, 225.083, 157, B22, S03, 1
B22, Trade, 234.567, 166, B22, S06, 1
B22, Trade, 237.017, 140, B22, S03, 1
B22, Trade, 245.883, 172, B22, S02, 1
B23, 26
B23, Trade, 8.717, 147, S10, B23, 1
B23, Trade, 11.217, 158, B23, S15, 1
B23, Trade, 18.083, 178, B23, S01, 1
B23, Trade, 31.150, 158, B23, S00, 1
B23, Trade, 49.967, 170, B23, S15, 1
B23, Trade, 76.383, 138, B23, S03, 1
B23, Trade, 85.767, 160, B23, S02, 1
B23, Trade, 92.583, 164, B23, S01, 1
B23, Trade, 97.483, 167, S00, B23, 1
B23, Trade, 110.400, 145, B23, S00, 1
B23, Trade, 117.283, 163, B23, S16, 1
B23, Trade, 125.533, 176, B23, S06, 1
B23, Trade, 139.217, 166, B23, S02, 1
B23, Trade, 150.183, 168, B23, S17, 1
B23, Trade, 182.367, 150, B23, S04, 1
B23, Trade, 198.000, 173, S01, B23, 1
B23, Trade, 216.600, 146, B23, S06, 1
B23, Trade, 232.683, 170, B23, S19, 1
B23, Trade, 238.050, 169, B23, S01, 1
B23, Trade, 256.067, 165, B23, S02, 1
B23, Trade, 258.467, 159, B23, S04, 1
B23, Trade, 274.817, 151, S15, B23, 1
B23, Trade, 281.033, 171, S04, B23, 1
B23, Trade, 287.300, 164, S11, B23, 1
B23, Trade, 295.517, 164, S15, B23, 1
B23, Trade, 296.900, 164, B23, S00, 1
B24, 45
B24, Trade, 11.000, 167, B24, S08, 1
B24, Trade, 15.733, 170, B24, S00, 1
B24, Trade, 23.417, 174, S05, B24, 1
B24, Trade, 29.067, 180, S05, B24, 1
B24, Trade, 34.633, 180, B24, S02, 1
B24, Trade, 36.100, 168, B24, S02, 1
B24, Trade, 41.333, 159, B24, S02, 1
B24, Trade, 47.583, 180, B24, S00, 1
B24, Trade, 54.817, 148, S08, B24, 1
B24, Trade, 66.917, 157, S11, B24, 1
B24, Trade, 76.200, 157, S16, B24, 1
B24, Trade, 82.350, 163, S14, B24, 1
B24, Trade, 87.033, 181, B24, S19, 1
B24, Trade, 92.767, 169, B24, S00, 1
B24, Trade, 99.800, 155, S16, B24, 1
B24, Trade, 101.717, 179, B24, S03, 1
B24, Trade, 111.033, 173, B24, S15, 1
B24, Trade, 117.850, 164, B24, S01, 1
B24, Trade, 126.900, 180, B24, S19, 1
B24, Trade, 135.450, 155, B24, S04, 1
B24, Trade, 149.167, 175, B24, S13, 1
B24, Trade, 151.850, 173, B24, S03, 1
B24, Trade, 156.067, 153, B24, S01, 1
B24, Trade, 161.733, 121, S02, B24, 1
B24, Trade, 166.617, 169, B24, S01, 1
B24, Trade, 171.000, 112, S01, B24, 1
B24, Trade, 182.050, 142, B24, S03, 1
B24, Trade, 189.850, 169, B24, S01, 1
B24, Trade, 193.167, 171, B24, S11, 1
B24, Trade, 197.233, 147, S03, B24, 1
B24, Trade, 201.150, 147, S11, B24, 1
B24, Trade, 218.067, 159, B24, S02, 1
B24, Trade, 223.383, 161, B24, S00, 1
B24, Trade, 229.183, 158, B24, S02, 1
B24, Trade, 235.483, 148, B24, S00, 1
B24, Trade, 237.750, 160, S16, B24, 1
B24, Trade, 242.233, 165, S10, B24, 1
B24, Trade, 250.600, 176, S07, B24, 1
B24, Trade, 255.033, 167, B24, S18, 1
B24, Trade, 258.300, 169, B24, S01, 1
B24, Trade, 266.683, 166, B24, S03, 1
B24, Trade, 273.767, 182, B24, S01, 1
B24, Trade, 281.200, 174, S10, B24, 1
B24, Trade, 283.983, 176, B24, S03, 1
B24, Trade, 293.150, 170, S10, B24, 1
B25, 12
B25, Trade, 5.950, 150, B25, S00, 1
B25, Trade, 14.683, 136, B25, S05, 1
B25, Trade, 27.650, 156, B25, S02, 1
B25, Trade, 43.667, 146, B25, S00, 1
B25, Trade, 64.717, 157, B25, S05, 1
B25, Trade, 72.983, 160, B25, S05, 1
B25, Trade, 144.217, 165, B25, S03, 1
B25, Trade, 148.050, 159, B25, S03, 1
B25, Trade, 180.233, 158, B25, S11, 1
B25, Trade, 234.100, 144, S03, B25, 1
B25, Trade, 243.167, 166, B25, S01, 1
B25, Trade, 251.050, 157, B25, S00, 1
B26, 14
B26, Trade, 5.400, 164, B26, S03, 1
B26, Trade, 19.467, 165, B26, S05, 1
B26, Trade, 49.850, 184, B26, S03, 1
B26, Trade, 56.867, 159, B26, S03, 1
B26, Trade, 62.117, 166, B26, S03, 1
B26, Trade, 76.167, 153, S15, B26, 1
B26, Trade, 87.683, 157, S15, B26, 1
B26, Trade, 93.883, 154, S05, B26, 1
B26, Trade, 99.300, 151, B26, S02, 1
B26, Trade, 105.350, 160, S16, B26, 1
B26, Trade, 113.500, 132, B26, S01, 1
B26, Trade, 117.133, 173, S03, B26, 1
B26, Trade, 136.800, 178, S07, B26, 1
B26, Trade, 258.550, 178, S18, B26, 1
B27, 39
B27, Trade, 7.350, 164, B27, S05, 1
B27, Trade, 10.400, 179, B27, S03, 1
B27, Trade, 16.733, 179, B27, S06, 1
B27, Trade, 21.583, 181, S19, B27, 1
B27, Trade, 42.250, 157, S11, B27, 1
B27, Trade, 48.167, 176, B27, S08, 1
B27, Trade, 51.800, 174, B27, S11, 1
B27, Trade, 62.067, 175, S18, B27, 1
B27, Trade, 66.933, 147, B27, S02, 1
B27, Trade, 76.267, 167, S07, B27, 1
B27, Trade, 89.183, 179, S11, B27, 1
B27, Trade, 93.233, 182, B27, S18, 1
B27, Trade, 97.750, 155, B27, S03, 1
B27, Trade, 102.983, 159, S01, B27, 1
B27, Trade, 107.650, 179, B27, S11, 1
B27, Trade, 119.400, 175, S06, B27, 1
B27, Trade, 144.683, 173, B27, S00, 1
B27, Trade, 147.533, 167, S16, B27, 1
B27, Trade, 151.133, 192, B27, S22, 1
B27, Trade, 162.317, 167, S07, B27, 1
B27, Trade, 173.767, 176, B27, S18, 1
B27, Trade, 184.717, 165, B27, S08, 1
B27, Trade, 187.083, 149, S06, B27, 1
B27, Trade, 196.717, 155, S05, B27, 1
B27, Trade, 205.900, 155, S03, B27, 1
B27, Trade, 208.200, 171, S07, B27, 1
B27, Trade, 215.933, 155, S00, B27, 1
B27, Trade, 222.417, 159, S15, B27, 1
B27, Trade, 230.017, 154, B27, S11, 1
B27, Trade, 231.667, 164, S01, B27, 1
B27, Trade, 239.450, 192, B27, S02, 1
B27, Trade, 245.967, 176, S08, B27, 1
B27, Trade, 257.450, 171, S07, B27, 1
B27, Trade, 262.150, 165, S11, B27, 1
B27, Trade, 270.833, 152, B27, S01, 1
B27, Trade, 277.000, 168, B27, S02, 1
B27, Trade, 281.517, 191, B27, S16, 1
B27, Trade, 292.750, 172, B27, S02, 1
B27, Trade, 299.633, 177, B27, S01, 1
B28, 59
B28, Trade, 5.150, 150, S02, B28, 1
B28, Trade, 10.483, 177, B28, S00, 1
B28, Trade, 15.667, 181, B28, S11, 1
B28, Trade, 20.400, 191, B28, S00, 1
B28, Trade, 28.083, 161, S03, B28, 1
B28, Trade, 32.317, 172, S10, B28, 1
B28, Trade, 37.733, 193, B28, S13, 1
B28, Trade, 41.900, 179, B28, S16, 1
B28, Trade, 48.367, 181, B28, S11, 1
B28, Trade, 53.950, 179, S15, B28, 1
B28, Trade, 56.417, 196, B28, S16, 1
B28, Trade, 61.450, 179, S02, B28, 1
B28, Trade, 65.583, 189, B28, S16, 1
B28, Trade, 71.217, 180, B28, S18, 1
B28, Trade, 76.683, 177, B28, S02, 1
B28, Trade, 80.933, 184, B28, S11, 1
B28, Trade, 86.083, 187, B28, S04, 1
B28, Trade, 94.783, 177, B28, S13, 1
B28, Trade, 96.133, 166, S15, B28, 1
B28, Trade, 101.633, 184, B28, S00, 1
B28, Trade, 107.583, 184, S03, B28, 1
B28, Trade, 113.350, 177, B28, S02, 1
B28, Trade, 116.450, 188, B28, S17, 1
B28, Trade, 121.183, 171, S00, B28, 1
B28, Trade, 128.217, 150, S02, B28, 1
B28, Trade, 130.867, 171, S15, B28, 1
B28, Trade, 139.167, 169, B28, S10, 1
B28, Trade, 143.417, 179, B28, S18, 1
B28, Trade, 146.600, 188, B28, S11, 1
B28, Trade, 151.800, 189, B28, S20, 1
B28, Trade, 156.233, 163, S03, B28, 1
B28, Trade, 161.167, 166, S19, B28, 1
B28, Trade, 167.983, 189, B28, S00, 1
B28, Trade, 173.567, 196, B28, S16, 1
B28, Trade, 177.167, 189, S17, B28, 1
B28, Trade, 181.233, 156, S02, B28, 1
B28, Trade, 187.950, 184, S12, B28, 1
B28, Trade, 191.483, 190, B28, S03, 1
B28, Trade, 196.967, 158, S07, B28, 1
B28, Trade, 202.283, 168, S02, B28, 1
B28, Trade, 206.600, 194, B28, S01, 1
B28, Trade, 211.517, 178, B28, S15, 1
B28, Trade, 216.617, 149, S11, B28, 1
B28, Trade, 223.483, 166, S07, B28, 1
B28, Trade, 226.183, 180, S16, B28, 1
B28, Trade, 232.383, 182, S07, B28, 1
B28, Trade, 237.700, 157, B28, S00, 1
B28, Trade, 241.417, 163, B28, S11, 1
B28, Trade, 247.267, 193, S22, B28, 1
B28, Trade, 256.100, 177, S07, B28, 1
B28, Trade, 257.800, 182, S16, B28, 1
B28, Trade, 261.617, 157, S15, B28, 1
B28, Trade, 267.583, 190, S07, B28, 1
B28, Trade, 272.200, 151, S02, B28, 1
B28, Trade, 277.050, 171, S05, B28, 1
B28, Trade, 284.750, 171, B28, S00, 1
B28, Trade, 288.433, 174, S03, B28, 1
B28, Trade, 292.233, 195, B28, S25, 1
B28, Trade, 297.033, 163, S13, B28, 1
B29, 26
B29, Trade, 20.233, 183, B29, S01, 1
B29, Trade, 29.100, 180, S19, B29, 1
B29, Trade, 31.100, 169, S18, B29, 1
B29, Trade, 49.783, 192, S04, B29, 1
B29, Trade, 55.500, 193, B29, S11, 1
B29, Trade, 70.117, 181, B29, S15, 1
B29, Trade, 78.283, 149, S11, B29, 1
B29, Trade, 83.817, 185, S07, B29, 1
B29, Trade, 86.100, 152, B29, S00, 1
B29, Trade, 110.583, 142, S04, B29, 1
B29, Trade, 123.283, 177, B29, S03, 1
B29, Trade, 136.433, 167, S16, B29, 1
B29, Trade, 142.233, 170, S11, B29, 1
B29, Trade, 165.233, 168, B29, S09, 1
B29, Trade, 166.483, 196, B29, S11, 1
B29, Trade, 182.550, 187, S15, B29, 1
B29, Trade, 187.350, 176, B29, S04, 1
B29, Trade, 194.083, 167, B29, S18, 1
B29, Trade, 204.217, 186, B29, S09, 1
B29, Trade, 206.700, 138, B29, S03, 1
B29, Trade, 223.733, 172, S02, B29, 1
B29, Trade, 247.833, 177, B29, S03, 1
B29, Trade, 256.883, 159, S11, B29, 1
B29, Trade, 263.133, 183, S17, B29, 1
B29, Trade, 267.167, 167, S00, B29, 1
B29, Trade, 296.317, 168, B29, S03, 1
S00, 40
S00, Trade, 5.950, 150, B25, S00, 1
S00, Trade, 10.483, 177, B28, S00, 1
S00, Trade, 15.733, 170, B24, S00, 1
S00, Trade, 20.400, 191, B28, S00, 1
S00, Trade, 25.250, 137, B16, S00, 1
S00, Trade, 31.150, 158, B23, S00, 1
S00, Trade, 43.667, 146, B25, S00, 1
S00, Trade, 47.583, 180, B24, S00, 1
S00, Trade, 56.517, 160, B21, S00, 1
S00, Trade, 65.067, 152, B20, S00, 1
S00, Trade, 75.183, 151, B21, S00, 1
S00, Trade, 84.617, 143, B19, S00, 1
S00, Trade, 86.100, 152, B29, S00, 1
S00, Trade, 92.767, 169, B24, S00, 1
S00, Trade, 97.483, 167, S00, B23, 1
S00, Trade, 101.633, 184, B28, S00, 1
S00, Trade, 110.400, 145, B23, S00, 1
S00, Trade, 112.833, 153, B22, S00, 1
S00, Trade, 121.183, 171, S00, B28, 1
S00, Trade, 126.617, 143, B16, S00, 1
S00, Trade, 131.117, 132, B10, S00, 1
S00, Trade, 144.683, 173, B27, S00, 1
S00, Trade, 167.983, 189, B28, S00, 1
S00, Trade, 187.283, 128, B18, S00, 1
S00, Trade, 191.733, 139, S00, B16, 1
S00, Trade, 196.650, 112, B07, S00, 1
S00, Trade, 205.967, 147, B21, S00, 1
