B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 7
B12, Trade, 88.500, 135, B12, S04, 1
B12, Trade, 118.083, 139, B12, S03, 1
B12, Trade, 155.917, 137, B12, S04, 1
B12, Trade, 195.617, 136, B12, S00, 1
B12, Trade, 236.717, 141, B12, S09, 1
B12, Trade, 248.183, 141, B12, S06, 1
B12, Trade, 262.083, 137, B12, S08, 1
B13, 4
B13, Trade, 13.883, 141, B13, S10, 1
B13, Trade, 20.317, 128, B13, S04, 1
B13, Trade, 261.333, 144, B13, S09, 1
B13, Trade, 297.317, 141, B13, S04, 1
B14, 14
B14, Trade, 5.933, 125, B14, S04, 1
B14, Trade, 15.733, 142, B14, S08, 1
B14, Trade, 32.467, 144, B14, S08, 1
B14, Trade, 40.650, 136, B14, S00, 1
B14, Trade, 99.217, 147, B14, S04, 1
B14, Trade, 115.850, 135, S04, B14, 1
B14, Trade, 131.733, 140, B14, S09, 1
B14, Trade, 143.317, 144, B14, S05, 1
B14, Trade, 155.183, 144, B14, S05, 1
B14, Trade, 161.517, 143, B14, S09, 1
B14, Trade, 191.533, 146, B14, S09, 1
B14, Trade, 226.600, 140, B14, S01, 1
B14, Trade, 272.100, 136, S09, B14, 1
B14, Trade, 297.117, 147, B14, S05, 1
B15, 2
B15, Trade, 138.800, 143, B15, S01, 1
B15, Trade, 241.517, 146, B15, S08, 1
B16, 7
B16, Trade, 24.300, 155, B16, S01, 1
B16, Trade, 77.417, 153, B16, S00, 1
B16, Trade, 82.550, 151, B16, S08, 1
B16, Trade, 117.133, 146, B16, S00, 1
B16, Trade, 226.817, 141, S09, B16, 1
B16, Trade, 233.783, 149, B16, S09, 1
B16, Trade, 292.000, 154, B16, S04, 1
B17, 14
B17, Trade, 11.517, 140, B17, S09, 1
B17, Trade, 28.383, 158, B17, S08, 1
B17, Trade, 35.583, 158, B17, S08, 1
B17, Trade, 50.550, 129, S08, B17, 1
B17, Trade, 60.233, 139, S03, B17, 1
B17, Trade, 77.117, 156, B17, S04, 1
B17, Trade, 110.767, 155, B17, S00, 1
B17, Trade, 125.983, 137, S09, B17, 1
B17, Trade, 139.683, 145, S09, B17, 1
B17, Trade, 142.467, 145, B17, S04, 1
B17, Trade, 162.300, 137, B17, S04, 1
