B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 3
B13, Trade, 235.800, 138, B13, S08, 1
B13, Trade, 271.467, 107, S01, B13, 1
B13, Trade, 287.000, 125, B13, S02, 1
B14, 0
B15, 9
B15, Trade, 8.583, 147, B15, S05, 1
B15, Trade, 15.300, 138, S06, B15, 1
B15, Trade, 70.983, 148, S01, B15, 1
B15, Trade, 111.800, 135, B15, S06, 1
B15, Trade, 118.133, 135, S01, B15, 1
B15, Trade, 151.583, 136, S09, B15, 1
B15, Trade, 161.517, 145, B15, S02, 1
B15, Trade, 174.350, 141, B15, S02, 1
B15, Trade, 239.350, 134, B15, S09, 1
B16, 19
B16, Trade, 7.783, 150, S06, B16, 1
B16, Trade, 33.250, 154, B16, S03, 1
B16, Trade, 38.067, 145, B16, S02, 1
B16, Trade, 42.633, 135, S10, B16, 1
B16, Trade, 63.433, 154, B16, S01, 1
B16, Trade, 128.900, 141, B16, S05, 1
B16, Trade, 133.217, 148, B16, S03, 1
B16, Trade, 136.833, 140, B16, S01, 1
B16, Trade, 142.433, 152, B16, S03, 1
B16, Trade, 167.000, 154, B16, S08, 1
B16, Trade, 211.467, 145, B16, S09, 1
B16, Trade, 229.217, 150, B16, S06, 1
B16, Trade, 234.700, 143, S09, B16, 1
B16, Trade, 242.733, 147, B16, S10, 1
B16, Trade, 249.050, 150, S07, B16, 1
B16, Trade, 265.700, 150, B16, S05, 1
B16, Trade, 276.717, 139, B16, S06, 1
B16, Trade, 284.850, 146, B16, S09, 1
B16, Trade, 289.283, 139, B16, S09, 1
B17, 2
B17, Trade, 50.817, 151, B17, S05, 1
B17, Trade, 251.517, 139, S03, B17, 1
B18, 20
B18, Trade, 10.983, 153, B18, S12, 1
B18, Trade, 21.283, 135, S02, B18, 1
B18, Trade, 33.850, 143, B18, S02, 1
B18, Trade, 48.217, 144, B18, S02, 1
B18, Trade, 55.850, 150, B18, S08, 1
B18, Trade, 66.783, 161, B18, S00, 1
B18, Trade, 72.650, 160, B18, S02, 1
B18, Trade, 77.700, 158, B18, S09, 1
B18, Trade, 93.817, 151, S01, B18, 1
B18, Trade, 123.850, 148, B18, S01, 1
B18, Trade, 126.850, 151, S09, B18, 1
B18, Trade, 138.867, 141, B18, S10, 1
B18, Trade, 141.817, 148, B18, S10, 1
B18, Trade, 154.933, 143, B18, S01, 1
B18, Trade, 181.550, 154, B18, S01, 1
B18, Trade, 192.117, 144, B18, S09, 1
B18, Trade, 197.000, 156, B18, S01, 1
B18, Trade, 206.800, 129, B18, S00, 1
B18, Trade, 216.317, 141, B18, S01, 1
B18, Trade, 293.183, 146, B18, S02, 1
B19, 31
B19, Trade, 22.333, 130, B19, S01, 1
B19, Trade, 29.583, 165, B19, S19, 1
B19, Trade, 31.533, 157, B19, S05, 1
B19, Trade, 44.683, 155, B19, S03, 1
B19, Trade, 45.383, 139, S05, B19, 1
B19, Trade, 54.217, 165, B19, S12, 1
B19, Trade, 59.333, 162, B19, S06, 1
B19, Trade, 63.667, 164, S09, B19, 1
B19, Trade, 91.917, 158, B19, S09, 1
B19, Trade, 112.550, 156, B19, S10, 1
