B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 216.183, 119, B06, S00, 1
B07, 0
B08, 0
B09, 0
B10, 2
B10, Trade, 70.500, 128, S04, B10, 1
B10, Trade, 221.133, 123, S00, B10, 1
B11, 0
B12, 2
B12, Trade, 206.133, 138, B12, S00, 1
B12, Trade, 296.683, 141, B12, S00, 1
B13, 1
B13, Trade, 166.700, 142, B13, S03, 1
B14, 10
B14, Trade, 35.217, 134, S04, B14, 1
B14, Trade, 57.967, 142, B14, S06, 1
B14, Trade, 103.500, 142, B14, S04, 1
B14, Trade, 105.717, 100, S00, B14, 1
B14, Trade, 116.450, 139, B14, S00, 1
B14, Trade, 126.183, 144, B14, S00, 1
B14, Trade, 232.033, 142, B14, S04, 1
B14, Trade, 236.167, 140, B14, S00, 1
B14, Trade, 266.433, 148, B14, S00, 1
B14, Trade, 294.983, 145, B14, S04, 1
B15, 9
B15, Trade, 64.767, 151, B15, S08, 1
B15, Trade, 95.517, 151, B15, S08, 1
B15, Trade, 96.033, 151, B15, S08, 1
B15, Trade, 114.800, 151, B15, S00, 1
B15, Trade, 151.167, 137, B15, S04, 1
B15, Trade, 186.933, 148, B15, S08, 1
B15, Trade, 228.150, 143, B15, S02, 1
B15, Trade, 277.050, 144, B15, S03, 1
B15, Trade, 282.300, 149, B15, S00, 1
B16, 3
B16, Trade, 182.533, 148, B16, S00, 1
B16, Trade, 241.600, 152, B16, S00, 1
B16, Trade, 255.133, 154, B16, S08, 1
B17, 4
B17, Trade, 116.667, 144, S13, B17, 1
B17, Trade, 145.650, 149, B17, S03, 1
B17, Trade, 158.883, 149, B17, S13, 1
B17, Trade, 199.517, 139, B17, S00, 1
B18, 9
B18, Trade, 50.533, 159, B18, S03, 1
B18, Trade, 70.017, 154, S13, B18, 1
B18, Trade, 95.833, 140, B18, S00, 1
B18, Trade, 121.283, 149, S00, B18, 1
B18, Trade, 160.550, 149, B18, S06, 1
B18, Trade, 188.450, 155, B18, S00, 1
B18, Trade, 206.550, 153, B18, S08, 1
B18, Trade, 216.367, 151, S04, B18, 1
B18, Trade, 231.200, 114, B18, S00, 1
B19, 12
B19, Trade, 5.733, 159, B19, S04, 1
B19, Trade, 59.867, 161, B19, S11, 1
B19, Trade, 73.117, 165, B19, S05, 1
B19, Trade, 118.883, 143, B19, S03, 1
B19, Trade, 142.700, 144, B19, S08, 1
B19, Trade, 157.933, 160, B19, S04, 1
B19, Trade, 164.750, 149, B19, S08, 1
B19, Trade, 169.550, 155, B19, S13, 1
B19, Trade, 252.833, 162, B19, S03, 1
B19, Trade, 258.483, 157, S08, B19, 1
B19, Trade, 264.033, 156, B19, S10, 1
B19, Trade, 282.467, 151, S08, B19, 1
B20, 44
B20, Trade, 5.600, 165, B20, S06, 1
B20, Trade, 12.050, 164, B20, S03, 1
B20, Trade, 19.983, 166, B20, S09, 1
B20, Trade, 30.750, 164, B20, S03, 1
B20, Trade, 39.017, 164, B20, S00, 1
B20, Trade, 42.767, 165, B20, S04, 1
B20, Trade, 48.050, 166, B20, S04, 1
B20, Trade, 53.483, 166, B20, S08, 1
B20, Trade, 56.067, 166, B20, S07, 1
B20, Trade, 64.483, 167, B20, S18, 1
B20, Trade, 69.000, 161, B20, S03, 1
B20, Trade, 71.800, 161, B20, S00, 1
B20, Trade, 81.050, 164, B20, S08, 1
B20, Trade, 86.167, 168, B20, S03, 1
B20, Trade, 94.217, 168, B20, S03, 1
B20, Trade, 100.283, 153, B20, S02, 1
B20, Trade, 102.883, 163, B20, S03, 1
B20, Trade, 112.383, 165, B20, S06, 1
B20, Trade, 117.767, 168, B20, S14, 1
B20, Trade, 123.200, 168, B20, S03, 1
B20, Trade, 126.883, 157, B20, S04, 1
B20, Trade, 137.617, 165, B20, S08, 1
B20, Trade, 141.133, 168, B20, S06, 1
B20, Trade, 158.133, 163, B20, S00, 1
B20, Trade, 162.733, 168, B20, S13, 1
B20, Trade, 183.833, 166, B20, S02, 1
B20, Trade, 186.867, 168, B20, S03, 1
B20, Trade, 193.167, 159, B20, S04, 1
B20, Trade, 197.550, 164, B20, S03, 1
B20, Trade, 201.883, 154, S03, B20, 1
B20, Trade, 212.417, 161, B20, S03, 1
B20, Trade, 227.233, 150, B20, S00, 1
B20, Trade, 234.800, 167, B20, S11, 1
B20, Trade, 238.817, 161, S04, B20, 1
B20, Trade, 241.317, 156, S04, B20, 1
B20, Trade, 246.500, 150, B20, S04, 1
B20, Trade, 252.033, 150, S04, B20, 1
B20, Trade, 260.333, 158, S14, B20, 1
B20, Trade, 263.150, 156, S08, B20, 1
B20, Trade, 269.550, 162, B20, S04, 1
B20, Trade, 284.150, 167, B20, S02, 1
B20, Trade, 286.617, 162, B20, S00, 1
B20, Trade, 294.000, 153, B20, S08, 1
B20, Trade, 299.700, 165, B20, S10, 1
B21, 7
B21, Trade, 38.950, 166, B21, S05, 1
B21, Trade, 49.033, 139, B21, S00, 1
B21, Trade, 79.183, 154, B21, S03, 1
B21, Trade, 105.950, 130, B21, S04, 1
B21, Trade, 120.967, 133, S04, B21, 1
B21, Trade, 166.533, 149, B21, S00, 1
B21, Trade, 173.617, 165, B21, S08, 1
B22, 19
B22, Trade, 7.117, 152, B22, S08, 1
B22, Trade, 14.083, 164, B22, S08, 1
B22, Trade, 15.250, 138, B22, S03, 1
B22, Trade, 37.700, 152, B22, S03, 1
B22, Trade, 43.517, 162, B22, S02, 1
B22, Trade, 55.983, 170, B22, S04, 1
B22, Trade, 66.950, 169, S01, B22, 1
B22, Trade, 83.983, 152, B22, S03, 1
B22, Trade, 87.650, 168, B22, S00, 1
B22, Trade, 104.767, 166, B22, S13, 1
B22, Trade, 123.617, 164, B22, S05, 1
B22, Trade, 131.450, 168, B22, S03, 1
B22, Trade, 147.917, 154, B22, S05, 1
B22, Trade, 172.533, 161, B22, S04, 1
B22, Trade, 193.850, 169, B22, S03, 1
B22, Trade, 226.800, 147, B22, S04, 1
B22, Trade, 241.867, 146, B22, S05, 1
B22, Trade, 272.250, 162, B22, S04, 1
B22, Trade, 277.400, 141, B22, S00, 1
B23, 6
B23, Trade, 79.750, 151, B23, S08, 1
B23, Trade, 86.233, 152, B23, S06, 1
B23, Trade, 146.067, 141, B23, S04, 1
B23, Trade, 182.700, 146, B23, S05, 1
B23, Trade, 219.750, 158, B23, S03, 1
B23, Trade, 297.000, 130, S04, B23, 1
B24, 6
B24, Trade, 21.600, 180, B24, S13, 1
B24, Trade, 37.900, 143, S02, B24, 1
B24, Trade, 98.883, 161, B24, S03, 1
B24, Trade, 104.050, 157, S07, B24, 1
B24, Trade, 107.900, 164, B24, S11, 1
B24, Trade, 225.550, 151, B24, S03, 1
B25, 14
B25, Trade, 14.933, 173, S06, B25, 1
B25, Trade, 68.517, 171, B25, S05, 1
B25, Trade, 88.483, 150, B25, S04, 1
B25, Trade, 118.567, 176, B25, S02, 1
B25, Trade, 149.650, 162, B25, S02, 1
B25, Trade, 151.650, 170, B25, S00, 1
B25, Trade, 163.800, 155, B25, S12, 1
B25, Trade, 210.633, 154, B25, S06, 1
B25, Trade, 214.050, 154, B25, S10, 1
B25, Trade, 235.567, 173, S01, B25, 1
B25, Trade, 265.600, 170, S01, B25, 1
B25, Trade, 280.283, 165, B25, S04, 1
B25, Trade, 286.667, 152, B25, S04, 1
B25, Trade, 291.850, 138, B25, S00, 1
B26, 12
B26, Trade, 5.250, 139, B26, S00, 1
B26, Trade, 26.750, 177, B26, S00, 1
B26, Trade, 34.750, 158, S10, B26, 1
B26, Trade, 39.600, 163, B26, S08, 1
B26, Trade, 116.417, 151, B26, S04, 1
B26, Trade, 138.933, 168, B26, S13, 1
B26, Trade, 187.667, 163, B26, S04, 1
B26, Trade, 214.600, 168, B26, S04, 1
B26, Trade, 225.283, 163, B26, S11, 1
B26, Trade, 251.183, 155, B26, S08, 1
B26, Trade, 257.517, 184, B26, S03, 1
B26, Trade, 261.883, 166, B26, S04, 1
B27, 20
B27, Trade, 10.867, 162, B27, S00, 1
B27, Trade, 21.317, 168, B27, S04, 1
B27, Trade, 31.183, 157, B27, S04, 1
B27, Trade, 41.433, 168, B27, S08, 1
B27, Trade, 98.867, 171, B27, S04, 1
B27, Trade, 101.950, 159, B27, S05, 1
B27, Trade, 110.617, 161, B27, S13, 1
B27, Trade, 112.267, 176, B27, S08, 1
B27, Trade, 143.050, 178, B27, S07, 1
B27, Trade, 147.000, 161, S03, B27, 1
B27, Trade, 155.300, 174, S01, B27, 1
B27, Trade, 157.117, 184, B27, S03, 1
B27, Trade, 180.150, 168, B27, S03, 1
B27, Trade, 189.433, 168, S01, B27, 1
B27, Trade, 193.900, 168, B27, S02, 1
B27, Trade, 199.783, 169, S07, B27, 1
B27, Trade, 203.100, 169, B27, S00, 1
B27, Trade, 217.967, 189, B27, S02, 1
B27, Trade, 240.717, 169, B27, S06, 1
B27, Trade, 279.833, 172, S21, B27, 1
B28, 54
B28, Trade, 5.583, 181, B28, S13, 1
B28, Trade, 10.533, 193, B28, S13, 1
B28, Trade, 15.867, 161, B28, S00, 1
B28, Trade, 22.133, 183, B28, S00, 1
B28, Trade, 27.433, 169, B28, S04, 1
B28, Trade, 32.233, 178, B28, S00, 1
B28, Trade, 36.317, 151, S10, B28, 1
B28, Trade, 41.867, 185, B28, S00, 1
B28, Trade, 45.567, 183, B28, S08, 1
B28, Trade, 54.400, 165, S04, B28, 1
B28, Trade, 56.850, 174, B28, S00, 1
B28, Trade, 62.450, 174, B28, S11, 1
B28, Trade, 66.733, 166, S00, B28, 1
B28, Trade, 70.883, 189, B28, S08, 1
B28, Trade, 76.017, 181, B28, S00, 1
B28, Trade, 80.683, 193, B28, S00, 1
B28, Trade, 92.350, 190, B28, S00, 1
B28, Trade, 101.217, 187, B28, S00, 1
B28, Trade, 108.633, 160, S02, B28, 1
B28, Trade, 111.600, 194, B28, S03, 1
B28, Trade, 119.767, 159, S15, B28, 1
B28, Trade, 122.850, 172, B28, S13, 1
B28, Trade, 128.183, 187, B28, S21, 1
B28, Trade, 131.150, 195, B28, S00, 1
B28, Trade, 137.533, 173, B28, S04, 1
B28, Trade, 142.217, 191, S12, B28, 1
B28, Trade, 146.050, 194, B28, S00, 1
B28, Trade, 152.533, 155, B28, S03, 1
B28, Trade, 156.100, 171, S08, B28, 1
B28, Trade, 161.117, 189, B28, S00, 1
B28, Trade, 168.067, 178, S05, B28, 1
B28, Trade, 171.150, 183, B28, S00, 1
B28, Trade, 177.667, 184, S04, B28, 1
B28, Trade, 181.200, 170, S11, B28, 1
B28, Trade, 187.650, 183, S13, B28, 1
B28, Trade, 191.400, 140, S06, B28, 1
B28, Trade, 196.500, 184, S02, B28, 1
B28, Trade, 202.117, 172, S06, B28, 1
B28, Trade, 211.967, 193, B28, S25, 1
B28, Trade, 217.133, 196, B28, S08, 1
B28, Trade, 223.883, 192, B28, S05, 1
B28, Trade, 228.783, 170, B28, S08, 1
B28, Trade, 231.417, 180, B28, S05, 1
B28, Trade, 242.850, 188, S11, B28, 1
B28, Trade, 247.200, 178, S21, B28, 1
B28, Trade, 251.700, 161, B28, S00, 1
B28, Trade, 259.100, 165, S01, B28, 1
B28, Trade, 261.900, 160, B28, S00, 1
B28, Trade, 268.000, 189, S18, B28, 1
B28, Trade, 271.733, 193, B28, S00, 1
B28, Trade, 278.100, 168, S10, B28, 1
B28, Trade, 283.433, 190, B28, S04, 1
B28, Trade, 289.133, 177, B28, S03, 1
B28, Trade, 293.317, 185, B28, S03, 1
B29, 54
B29, Trade, 6.717, 167, S02, B29, 1
B29, Trade, 10.150, 193, B29, S04, 1
B29, Trade, 16.833, 195, B29, S04, 1
B29, Trade, 25.550, 197, B29, S03, 1
B29, Trade, 33.333, 152, B29, S08, 1
B29, Trade, 36.750, 167, S01, B29, 1
B29, Trade, 40.783, 189, B29, S03, 1
B29, Trade, 48.000, 187, S13, B29, 1
B29, Trade, 51.850, 175, S00, B29, 1
B29, Trade, 55.433, 190, B29, S03, 1
B29, Trade, 62.100, 177, B29, S00, 1
B29, Trade, 70.350, 169, S14, B29, 1
B29, Trade, 74.550, 198, B29, S03, 1
B29, Trade, 78.250, 174, B29, S04, 1
B29, Trade, 81.533, 189, B29, S04, 1
B29, Trade, 87.367, 196, S21, B29, 1
B29, Trade, 92.817, 173, B29, S07, 1
B29, Trade, 98.650, 193, B29, S18, 1
B29, Trade, 101.967, 180, S10, B29, 1
B29, Trade, 106.967, 166, B29, S10, 1
B29, Trade, 113.133, 169, B29, S04, 1
B29, Trade, 117.617, 175, S20, B29, 1
B29, Trade, 121.583, 157, S01, B29, 1
B29, Trade, 129.383, 189, S03, B29, 1
B29, Trade, 131.733, 174, B29, S04, 1
B29, Trade, 136.283, 198, B29, S00, 1
B29, Trade, 142.450, 187, B29, S00, 1
B29, Trade, 147.583, 174, S08, B29, 1
B29, Trade, 157.183, 175, B29, S15, 1
B29, Trade, 161.350, 177, B29, S04, 1
B29, Trade, 167.833, 166, B29, S11, 1
B29, Trade, 176.083, 199, B29, S00, 1
B29, Trade, 182.650, 190, S03, B29, 1
B29, Trade, 187.300, 161, S06, B29, 1
B29, Trade, 191.650, 185, B29, S00, 1
B29, Trade, 196.300, 181, B29, S04, 1
B29, Trade, 201.983, 166, S04, B29, 1
B29, Trade, 210.233, 169, B29, S04, 1
B29, Trade, 211.167, 116, S00, B29, 1
B29, Trade, 220.783, 190, S05, B29, 1
B29, Trade, 225.617, 185, S19, B29, 1
B29, Trade, 230.150, 147, S05, B29, 1
B29, Trade, 237.133, 155, B29, S08, 1
B29, Trade, 241.567, 178, S03, B29, 1
B29, Trade, 247.717, 192, B29, S00, 1
B29, Trade, 256.567, 199, B29, S00, 1
B29, Trade, 265.867, 158, S03, B29, 1
B29, Trade, 268.783, 167, B29, S08, 1
B29, Trade, 273.100, 194, B29, S13, 1
B29, Trade, 281.150, 173, S07, B29, 1
B29, Trade, 282.717, 155, S01, B29, 1
B29, Trade, 288.417, 156, B29, S08, 1
B29, Trade, 295.950, 156, S13, B29, 1
B29, Trade, 298.617, 170, B29, S05, 1
S00, 59
S00, Trade, 5.250, 139, B26, S00, 1
S00, Trade, 10.867, 162, B27, S00, 1
S00, Trade, 15.867, 161, B28, S00, 1
S00, Trade, 22.133, 183, B28, S00, 1
S00, Trade, 26.750, 177, B26, S00, 1
S00, Trade, 32.233, 178, B28, S00, 1
S00, Trade, 39.017, 164, B20, S00, 1
S00, Trade, 41.867, 185, B28, S00, 1
S00, Trade, 49.033, 139, B21, S00, 1
S00, Trade, 51.850, 175, S00, B29, 1
S00, Trade, 56.850, 174, B28, S00, 1
S00, Trade, 62.100, 177, B29, S00, 1
S00, Trade, 66.733, 166, S00, B28, 1
S00, Trade, 71.800, 161, B20, S00, 1
S00, Trade, 76.017, 181, B28, S00, 1
S00, Trade, 80.683, 193, B28, S00, 1
S00, Trade, 87.650, 168, B22, S00, 1
S00, Trade, 92.350, 190, B28, S00, 1
S00, Trade, 95.833, 140, B18, S00, 1
S00, Trade, 101.217, 187, B28, S00, 1
S00, Trade, 105.717, 100, S00, B14, 1
S00, Trade, 114.800, 151, B15, S00, 1
S00, Trade, 116.450, 139, B14, S00, 1
S00, Trade, 121.283, 149, S00, B18, 1
S00, Trade, 126.183, 144, B14, S00, 1
S00, Trade, 131.150, 195, B28, S00, 1
S00, Trade, 136.283, 198, B29, S00, 1
S00, Trade, 142.450, 187, B29, S00, 1
S00, Trade, 146.050, 194, B28, S00, 1
S00, Trade, 151.650, 170, B25, S00, 1
S00, Trade, 158.133, 163, B20, S00, 1
S00, Trade, 161.117, 189, B28, S00, 1
S00, Trade, 166.533, 149, B21, S00, 1
S00, Trade, 171.150, 183, B28, S00, 1
S00, Trade, 176.083, 199, B29, S00, 1
S00, Trade, 182.533, 148, B16, S00, 1
S00, Trade, 188.450, 155, B18, S00, 1
S00, Trade, 191.650, 185, B29, S00, 1
S00, Trade, 199.517, 139, B17, S00, 1
S00, Trade, 203.100, 169, B27, S00, 1
S00, Trade, 206.133, 138, B12, S00, 1
