B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 186.483, 109, S02, B05, 1
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 5
B12, Trade, 5.167, 135, B12, S00, 1
B12, Trade, 155.283, 139, B12, S01, 1
B12, Trade, 157.100, 129, B12, S00, 1
B12, Trade, 166.900, 138, B12, S06, 1
B12, Trade, 272.900, 116, B12, S02, 1
B13, 6
B13, Trade, 32.000, 137, B13, S08, 1
B13, Trade, 116.967, 127, S08, B13, 1
B13, Trade, 136.067, 144, B13, S04, 1
B13, Trade, 170.283, 140, B13, S01, 1
B13, Trade, 207.133, 139, B13, S01, 1
B13, Trade, 237.383, 144, B13, S02, 1
B14, 1
B14, Trade, 141.367, 128, B14, S08, 1
B15, 4
B15, Trade, 6.867, 130, B15, S04, 1
B15, Trade, 70.617, 137, S05, B15, 1
B15, Trade, 211.167, 106, S02, B15, 1
B15, Trade, 242.800, 144, B15, S01, 1
B16, 4
B16, Trade, 10.233, 154, B16, S01, 1
B16, Trade, 157.117, 137, S06, B16, 1
B16, Trade, 193.133, 136, B16, S08, 1
B16, Trade, 201.367, 144, B16, S00, 1
B17, 39
B17, Trade, 6.167, 147, S01, B17, 1
B17, Trade, 15.333, 156, B17, S02, 1
B17, Trade, 20.817, 147, B17, S02, 1
B17, Trade, 25.850, 154, B17, S09, 1
B17, Trade, 42.783, 155, B17, S06, 1
B17, Trade, 45.467, 153, B17, S01, 1
B17, Trade, 58.450, 146, B17, S08, 1
B17, Trade, 65.033, 154, B17, S09, 1
B17, Trade, 66.033, 152, S08, B17, 1
B17, Trade, 84.100, 156, B17, S06, 1
B17, Trade, 88.900, 150, B17, S06, 1
B17, Trade, 90.750, 139, S05, B17, 1
B17, Trade, 101.000, 156, B17, S02, 1
B17, Trade, 108.650, 157, B17, S06, 1
B17, Trade, 122.283, 156, B17, S05, 1
B17, Trade, 127.917, 151, B17, S05, 1
B17, Trade, 130.983, 121, S05, B17, 1
B17, Trade, 147.517, 149, B17, S04, 1
B17, Trade, 150.983, 155, B17, S02, 1
B17, Trade, 169.817, 152, B17, S04, 1
B17, Trade, 171.217, 133, S08, B17, 1
B17, Trade, 182.633, 150, B17, S04, 1
B17, Trade, 191.833, 150, S09, B17, 1
B17, Trade, 201.717, 152, B17, S05, 1
