""
dhetc_3_256_0.6, 000300, 180, 183, GVWY, 4937, 10, 493.700000, PRDE, 2724, 10.1, 272.400000, SHVR, 5999, 10.2, 599.900000, SNPR, 2350, 10.3, 235.000000, ZIC, 2627, 10.4, 262.700000, ZIP, 4818, 10.5, 481.800000, 
dhetc_5_32_0.2, 000300, 161, 178, GVWY, 6397, 10, 639.700000, PRDE, 4127, 10.1, 412.700000, SHVR, 2215, 10.2, 221.500000, SNPR, 1059, 10.3, 105.900000, ZIC, 4080, 10.4, 408.000000, ZIP, 6628, 10.5, 662.800000, 
dhetc_9_1024_2.0, 000300, 174, 179, GVWY, 6766, 10, 676.600000, PRDE, 3663, 10.1, 366.300000, SHVR, 7554, 10.2, 755.400000, SNPR, 469, 10.3, 46.900000, ZIC, 3344, 10.4, 334.400000, ZIP, 8961, 10.5, 896.100000, 
dhetc_8_64_0.6, 000300, 172, 191, GVWY, 6900, 10, 690.000000, PRDE, 614, 10.1, 61.400000, SHVR, 9331, 10.2, 933.100000, SNPR, 2211, 10.3, 221.100000, ZIC, 3260, 10.4, 326.000000, ZIP, 3111, 10.5, 311.100000, 
dhetc_5_128_0.0, 000300, 176, 194, GVWY, 6662, 10, 666.200000, PRDE, 2798, 10.1, 279.800000, SHVR, 4773, 10.2, 477.300000, SNPR, 1673, 10.3, 167.300000, ZIC, 3285, 10.4, 328.500000, ZIP, 5652, 10.5, 565.200000, 
dhetc_7_32_0.8, 000300, 181, 184, GVWY, 4566, 10, 456.600000, PRDE, 3872, 10.1, 387.200000, SHVR, 10720, 10.2, 1072.000000, SNPR, 972, 10.3, 97.200000, ZIC, 1944, 10.4, 194.400000, ZIP, 5062, 10.5, 506.200000, 
dhetc_0_256_2.0, 000300, 182, 184, GVWY, 7708, 10, 770.800000, PRDE, 3023, 10.1, 302.300000, SHVR, 5820, 10.2, 582.000000, SNPR, 721, 10.3, 72.100000, ZIC, 1437, 10.4, 143.700000, ZIP, 8861, 10.5, 886.100000, 
dhetc_5_16_1.5, 000300, 171, 179, GVWY, 2771, 10, 277.100000, PRDE, 3302, 10.1, 330.200000, SHVR, 9049, 10.2, 904.900000, SNPR, 2006, 10.3, 200.600000, ZIC, 1457, 10.4, 145.700000, ZIP, 4877, 10.5, 487.700000, 
dhetc_5_4_2.0, 000300, 179, 184, GVWY, 2650, 10, 265.000000, PRDE, 3698, 10.1, 369.800000, SHVR, 11755, 10.2, 1175.500000, SNPR, 1844, 10.3, 184.400000, ZIC, 2539, 10.4, 253.900000, ZIP, 4579, 10.5, 457.900000, 
dhetc_3_1024_0.6, 000300, 171, 179, GVWY, 3849, 10, 384.900000, PRDE, 2589, 10.1, 258.900000, SHVR, 4787, 10.2, 478.700000, SNPR, 2413, 10.3, 241.300000, ZIC, 2797, 10.4, 279.700000, ZIP, 5843, 10.5, 584.300000, 
dhetc_2_4_1.3, 000300, 167, 185, GVWY, 7513, 10, 751.300000, PRDE, 3324, 10.1, 332.400000, SHVR, 2466, 10.2, 246.600000, SNPR, 1566, 10.3, 156.600000, ZIC, 5425, 10.4, 542.500000, ZIP, 5280, 10.5, 528.000000, 
dhetc_7_32_1.5, 000300, 167, 179, GVWY, 9062, 10, 906.200000, PRDE, 3943, 10.1, 394.300000, SHVR, 5417, 10.2, 541.700000, SNPR, 1534, 10.3, 153.400000, ZIC, 4493, 10.4, 449.300000, ZIP, 2813, 10.5, 281.300000, 
dhetc_0_16_1.5, 000300, 180, 195, GVWY, 3508, 10, 350.800000, PRDE, 6912, 10.1, 691.200000, SHVR, 6252, 10.2, 625.200000, SNPR, 1088, 10.3, 108.800000, ZIC, 3426, 10.4, 342.600000, ZIP, 4720, 10.5, 472.000000, 
dhetc_6_256_1.7, 000300, 175, 187, GVWY, 4713, 10, 471.300000, PRDE, 6598, 10.1, 659.800000, SHVR, 1984, 10.2, 198.400000, SNPR, 1203, 10.3, 120.300000, ZIC, 4150, 10.4, 415.000000, ZIP, 8667, 10.5, 866.700000, 
dhetc_3_128_0.2, 000300, 167, 186, GVWY, 3772, 10, 377.200000, PRDE, 3640, 10.1, 364.000000, SHVR, 5728, 10.2, 572.800000, SNPR, 1597, 10.3, 159.700000, ZIC, 4254, 10.4, 425.400000, ZIP, 7238, 10.5, 723.800000, 
dhetc_1_64_0.0, 000300, 174, 189, GVWY, 2827, 10, 282.700000, PRDE, 103, 10.1, 10.300000, SHVR, 8360, 10.2, 836.000000, SNPR, 1767, 10.3, 176.700000, ZIC, 7829, 10.4, 782.900000, ZIP, 4657, 10.5, 465.700000, 
dhetc_5_256_2.0, 000300, 175, 183, GVWY, 9904, 10, 990.400000, PRDE, 2809, 10.1, 280.900000, SHVR, 3353, 10.2, 335.300000, SNPR, 1452, 10.3, 145.200000, ZIC, 3209, 10.4, 320.900000, ZIP, 6291, 10.5, 629.100000, 
dhetc_2_4_2.0, 000300, 179, 183, GVWY, 2718, 10, 271.800000, PRDE, 2711, 10.1, 271.100000, SHVR, 11957, 10.2, 1195.700000, SNPR, 1995, 10.3, 199.500000, ZIC, 1844, 10.4, 184.400000, ZIP, 4823, 10.5, 482.300000, 
dhetc_7_64_1.1, 000300, 184, 189, GVWY, 7444, 10, 744.400000, PRDE, 3289, 10.1, 328.900000, SHVR, 8249, 10.2, 824.900000, SNPR, 661, 10.3, 66.100000, ZIC, 3053, 10.4, 305.300000, ZIP, 4876, 10.5, 487.600000, 
dhetc_2_16_0.6, 000300, 171, 194, GVWY, 6891, 10, 689.100000, PRDE, 2744, 10.1, 274.400000, SHVR, 6269, 10.2, 626.900000, SNPR, 1401, 10.3, 140.100000, ZIC, 3690, 10.4, 369.000000, ZIP, 4642, 10.5, 464.200000, 
dhetc_7_256_0.4, 000300, 161, 197, GVWY, 6039, 10, 603.900000, PRDE, 1478, 10.1, 147.800000, SHVR, 1831, 10.2, 183.100000, SNPR, 2066, 10.3, 206.600000, ZIC, 5970, 10.4, 597.000000, ZIP, 8340, 10.5, 834.000000, 
dhetc_0_256_0.4, 000300, 169, 179, GVWY, 6680, 10, 668.000000, PRDE, 7082, 10.1, 708.200000, SHVR, 5759, 10.2, 575.900000, SNPR, 942, 10.3, 94.200000, ZIC, 2577, 10.4, 257.700000, ZIP, 6088, 10.5, 608.800000, 
dhetc_4_16_0.4, 000300, 188, 198, GVWY, 8609, 10, 860.900000, PRDE, 2061, 10.1, 206.100000, SHVR, 7710, 10.2, 771.000000, SNPR, 1412, 10.3, 141.200000, ZIC, 2452, 10.4, 245.200000, ZIP, 4596, 10.5, 459.600000, 
dhetc_3_32_1.7, 000300, 176, 188, GVWY, 6442, 10, 644.200000, PRDE, 6186, 10.1, 618.600000, SHVR, 3480, 10.2, 348.000000, SNPR, 1263, 10.3, 126.300000, ZIC, 2304, 10.4, 230.400000, ZIP, 9789, 10.5, 978.900000, 
