B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 1
B11, Trade, 151.217, 125, B11, S02, 1
B12, 1
B12, Trade, 6.317, 115, B12, S02, 1
B13, 2
B13, Trade, 116.533, 133, B13, S06, 1
B13, Trade, 266.550, 142, B13, S00, 1
B14, 1
B14, Trade, 60.633, 132, S06, B14, 1
B15, 1
B15, Trade, 251.467, 131, S03, B15, 1
B16, 28
B16, Trade, 5.550, 146, S11, B16, 1
B16, Trade, 11.117, 154, B16, S00, 1
B16, Trade, 20.417, 153, B16, S09, 1
B16, Trade, 27.083, 155, B16, S13, 1
B16, Trade, 52.000, 151, B16, S02, 1
B16, Trade, 57.317, 148, B16, S00, 1
B16, Trade, 62.183, 151, B16, S07, 1
B16, Trade, 65.517, 155, B16, S02, 1
B16, Trade, 73.967, 154, B16, S04, 1
B16, Trade, 80.533, 137, S07, B16, 1
B16, Trade, 87.350, 147, B16, S04, 1
B16, Trade, 107.467, 153, B16, S06, 1
B16, Trade, 120.233, 155, B16, S09, 1
B16, Trade, 130.550, 155, B16, S09, 1
B16, Trade, 131.533, 155, B16, S02, 1
B16, Trade, 151.517, 150, B16, S00, 1
B16, Trade, 167.900, 154, B16, S02, 1
B16, Trade, 203.433, 153, B16, S09, 1
B16, Trade, 207.033, 143, S06, B16, 1
B16, Trade, 223.583, 154, B16, S07, 1
B16, Trade, 227.967, 150, B16, S08, 1
B16, Trade, 248.100, 153, B16, S04, 1
B16, Trade, 254.683, 152, B16, S07, 1
B16, Trade, 257.550, 155, B16, S06, 1
B16, Trade, 267.000, 153, B16, S02, 1
B16, Trade, 279.300, 155, B16, S13, 1
B16, Trade, 281.700, 154, B16, S00, 1
B16, Trade, 297.367, 107, S02, B16, 1
B17, 23
B17, Trade, 20.983, 145, B17, S07, 1
B17, Trade, 25.300, 158, B17, S02, 1
B17, Trade, 41.650, 158, B17, S00, 1
B17, Trade, 52.717, 150, B17, S07, 1
B17, Trade, 58.650, 149, B17, S03, 1
B17, Trade, 62.050, 157, B17, S01, 1
B17, Trade, 70.800, 114, S02, B17, 1
B17, Trade, 78.983, 150, B17, S07, 1
B17, Trade, 85.317, 158, B17, S04, 1
B17, Trade, 109.650, 146, S00, B17, 1
B17, Trade, 127.617, 150, S07, B17, 1
B17, Trade, 132.333, 149, B17, S00, 1
B17, Trade, 142.383, 151, B17, S02, 1
B17, Trade, 192.117, 155, B17, S09, 1
B17, Trade, 201.267, 115, S00, B17, 1
B17, Trade, 206.417, 158, B17, S02, 1
B17, Trade, 241.033, 158, B17, S00, 1
B17, Trade, 247.283, 155, B17, S02, 1
B17, Trade, 259.067, 151, B17, S02, 1
B17, Trade, 282.483, 126, S02, B17, 1
B17, Trade, 290.300, 153, B17, S03, 1
B17, Trade, 293.967, 147, S07, B17, 1
B17, Trade, 296.900, 137, B17, S00, 1
B18, 1
B18, Trade, 161.350, 135, B18, S02, 1
B19, 3
B19, Trade, 7.450, 133, S03, B19, 1
B19, Trade, 210.300, 153, B19, S07, 1
B19, Trade, 217.250, 145, B19, S00, 1
B20, 2
B20, Trade, 8.467, 159, B20, S09, 1
B20, Trade, 248.883, 145, B20, S00, 1
B21, 5
B21, Trade, 18.867, 164, B21, S00, 1
B21, Trade, 86.250, 141, B21, S09, 1
B21, Trade, 114.550, 163, B21, S10, 1
B21, Trade, 124.250, 148, B21, S09, 1
B21, Trade, 150.417, 159, B21, S10, 1
B22, 57
B22, Trade, 6.117, 157, S12, B22, 1
B22, Trade, 12.883, 153, S09, B22, 1
B22, Trade, 17.900, 175, B22, S07, 1
B22, Trade, 21.667, 175, B22, S00, 1
B22, Trade, 25.833, 175, B22, S11, 1
B22, Trade, 32.283, 174, S18, B22, 1
B22, Trade, 35.450, 175, B22, S02, 1
B22, Trade, 41.050, 175, B22, S07, 1
B22, Trade, 45.417, 175, B22, S02, 1
B22, Trade, 56.233, 175, B22, S01, 1
B22, Trade, 61.883, 175, B22, S09, 1
B22, Trade, 68.917, 175, B22, S14, 1
B22, Trade, 73.317, 175, B22, S13, 1
B22, Trade, 76.900, 174, B22, S06, 1
B22, Trade, 80.750, 149, S00, B22, 1
B22, Trade, 88.317, 174, B22, S07, 1
B22, Trade, 92.067, 173, B22, S07, 1
B22, Trade, 99.050, 174, S21, B22, 1
B22, Trade, 101.617, 175, B22, S09, 1
B22, Trade, 108.383, 174, B22, S14, 1
B22, Trade, 111.217, 174, B22, S02, 1
B22, Trade, 117.200, 174, B22, S14, 1
B22, Trade, 121.000, 173, B22, S07, 1
B22, Trade, 126.983, 173, B22, S02, 1
B22, Trade, 131.233, 175, S13, B22, 1
B22, Trade, 136.600, 170, B22, S02, 1
B22, Trade, 143.017, 170, S00, B22, 1
B22, Trade, 148.250, 174, B22, S09, 1
B22, Trade, 151.700, 164, S09, B22, 1
B22, Trade, 157.733, 173, B22, S00, 1
B22, Trade, 162.200, 171, S05, B22, 1
B22, Trade, 167.983, 163, S10, B22, 1
B22, Trade, 173.967, 174, B22, S09, 1
B22, Trade, 176.133, 173, B22, S02, 1
B22, Trade, 186.600, 175, B22, S00, 1
B22, Trade, 191.400, 160, S13, B22, 1
B22, Trade, 200.350, 175, B22, S09, 1
B22, Trade, 202.367, 175, B22, S15, 1
B22, Trade, 208.700, 166, S18, B22, 1
B22, Trade, 211.550, 170, B22, S02, 1
B22, Trade, 216.550, 175, B22, S05, 1
B22, Trade, 221.500, 158, S02, B22, 1
B22, Trade, 227.817, 173, B22, S13, 1
B22, Trade, 231.267, 173, B22, S02, 1
B22, Trade, 237.750, 175, B22, S02, 1
B22, Trade, 244.633, 174, B22, S06, 1
