shom_1_128_0.2, 000005, 136, 152, PRDE, 35, 60, 0.583333, 
shom_1_128_0.2, 000005, 136, 152, PRDE, 100, 60, 1.666667, 
shom_1_128_0.2, 000006, 133, 152, PRDE, 127, 60, 2.116667, 
shom_1_128_0.2, 000007, 140, 161, PRDE, 193, 60, 3.216667, 
shom_1_128_0.2, 000008, 141, 175, PRDE, 225, 60, 3.750000, 
shom_1_128_0.2, 000008, 129, 185, PRDE, 250, 60, 4.166667, 
shom_1_128_0.2, 000009, 136, 179, PRDE, 315, 60, 5.250000, 
shom_1_128_0.2, 000010, 158, 170, PRDE, 353, 60, 5.883333, 
shom_1_128_0.2, 000011, 148, 193, PRDE, 405, 60, 6.750000, 
shom_1_128_0.2, 000012, 152, 198, PRDE, 492, 60, 8.200000, 
shom_1_128_0.2, 000016, 142, 184, PRDE, 554, 60, 9.233333, 
shom_1_128_0.2, 000017, 135, 151, PRDE, 589, 60, 9.816667, 
shom_1_128_0.2, 000018, 139, 168, PRDE, 620, 60, 10.333333, 
shom_1_128_0.2, 000018, 139, 190, PRDE, 714, 60, 11.900000, 
shom_1_128_0.2, 000020, 142, 350, PRDE, 770, 60, 12.833333, 
shom_1_128_0.2, 000021, 126, 231, PRDE, 812, 60, 13.533333, 
shom_1_128_0.2, 000021, 130, 219, PRDE, 894, 60, 14.900000, 
shom_1_128_0.2, 000024, 142, 187, PRDE, 987, 60, 16.450000, 
shom_1_128_0.2, 000025, 156, 168, PRDE, 1025, 60, 17.083333, 
shom_1_128_0.2, 000026, 145, 174, PRDE, 1111, 60, 18.516667, 
shom_1_128_0.2, 000027, 150, 196, PRDE, 1191, 60, 19.850000, 
shom_1_128_0.2, 000028, 150, 202, PRDE, 1247, 60, 20.783333, 
shom_1_128_0.2, 000029, 150, 173, PRDE, 1289, 60, 21.483333, 
shom_1_128_0.2, 000029, 152, 174, PRDE, 1347, 60, 22.450000, 
shom_1_128_0.2, 000030, 150, 174, PRDE, 1402, 60, 23.366667, 
shom_1_128_0.2, 000030, 132, 220, PRDE, 1481, 60, 24.683333, 
shom_1_128_0.2, 000031, 146, 173, PRDE, 1525, 60, 25.416667, 
shom_1_128_0.2, 000032, 146, 156, PRDE, 1581, 60, 26.350000, 
shom_1_128_0.2, 000032, 146, 164, PRDE, 1633, 60, 27.216667, 
shom_1_128_0.2, 000033, 148, 164, PRDE, 1705, 60, 28.416667, 
shom_1_128_0.2, 000033, 153, 179, PRDE, 1736, 60, 28.933333, 
shom_1_128_0.2, 000034, 131, 179, PRDE, 1771, 60, 29.516667, 
shom_1_128_0.2, 000034, 129, 179, PRDE, 1844, 60, 30.733333, 
shom_1_128_0.2, 000035, 114, 220, PRDE, 1941, 60, 32.350000, 
shom_1_128_0.2, 000036, 124, 170, PRDE, 2014, 60, 33.566667, 
shom_1_128_0.2, 000037, 149, 180, PRDE, 2073, 60, 34.550000, 
shom_1_128_0.2, 000038, 152, 172, PRDE, 2104, 60, 35.066667, 
shom_1_128_0.2, 000038, 139, 184, PRDE, 2180, 60, 36.333333, 
shom_1_128_0.2, 000040, None, 253, PRDE, 2215, 60, 36.916667, 
shom_1_128_0.2, 000040, 101, 166, PRDE, 2295, 60, 38.250000, 
shom_1_128_0.2, 000042, 157, 161, PRDE, 2360, 60, 39.333333, 
shom_1_128_0.2, 000045, 118, 207, PRDE, 2412, 60, 40.200000, 
shom_1_128_0.2, 000045, 132, 189, PRDE, 2474, 60, 41.233333, 
shom_1_128_0.2, 000048, 132, 171, PRDE, 2526, 60, 42.100000, 
shom_1_128_0.2, 000049, 162, 179, PRDE, 2620, 60, 43.666667, 
shom_1_128_0.2, 000049, 146, 179, PRDE, 2685, 60, 44.750000, 
shom_1_128_0.2, 000050, 109, 126, PRDE, 2726, 60, 45.433333, 
shom_1_128_0.2, 000050, 109, 166, PRDE, 2784, 60, 46.400000, 
shom_1_128_0.2, 000053, 133, 188, PRDE, 2864, 60, 47.733333, 
