B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 2
B13, Trade, 127.100, 123, B13, S00, 1
B13, Trade, 244.800, 125, B13, S03, 1
B14, 0
B15, 15
B15, Trade, 6.550, 137, S01, B15, 1
B15, Trade, 16.317, 151, B15, S12, 1
B15, Trade, 38.400, 146, B15, S02, 1
B15, Trade, 59.900, 148, B15, S00, 1
B15, Trade, 61.667, 148, B15, S07, 1
B15, Trade, 65.883, 135, S09, B15, 1
B15, Trade, 87.383, 139, B15, S02, 1
B15, Trade, 96.217, 124, B15, S00, 1
B15, Trade, 132.533, 143, B15, S02, 1
B15, Trade, 140.300, 140, S07, B15, 1
B15, Trade, 144.950, 151, S07, B15, 1
B15, Trade, 168.533, 148, B15, S01, 1
B15, Trade, 196.783, 151, B15, S09, 1
B15, Trade, 261.433, 117, B15, S00, 1
B15, Trade, 276.933, 147, B15, S07, 1
B16, 4
B16, Trade, 127.833, 126, S02, B16, 1
B16, Trade, 168.667, 139, B16, S07, 1
B16, Trade, 281.817, 133, S07, B16, 1
B16, Trade, 296.000, 138, B16, S06, 1
B17, 4
B17, Trade, 109.617, 149, B17, S01, 1
B17, Trade, 231.717, 125, B17, S00, 1
B17, Trade, 278.300, 147, S01, B17, 1
B17, Trade, 294.167, 138, B17, S01, 1
B18, 2
B18, Trade, 75.017, 152, B18, S13, 1
B18, Trade, 86.833, 151, B18, S00, 1
B19, 55
B19, Trade, 8.333, 160, S11, B19, 1
B19, Trade, 11.467, 159, S15, B19, 1
B19, Trade, 16.600, 153, B19, S00, 1
B19, Trade, 21.133, 155, B19, S02, 1
B19, Trade, 26.333, 163, B19, S03, 1
B19, Trade, 30.583, 154, S05, B19, 1
B19, Trade, 36.133, 164, B19, S01, 1
B19, Trade, 41.500, 160, B19, S00, 1
B19, Trade, 45.517, 151, S02, B19, 1
B19, Trade, 51.333, 164, B19, S00, 1
B19, Trade, 58.533, 159, B19, S15, 1
B19, Trade, 60.850, 156, B19, S13, 1
B19, Trade, 71.583, 157, B19, S07, 1
B19, Trade, 76.183, 165, B19, S03, 1
B19, Trade, 81.150, 150, S13, B19, 1
B19, Trade, 86.117, 147, S04, B19, 1
B19, Trade, 95.050, 163, B19, S11, 1
B19, Trade, 98.850, 153, B19, S09, 1
B19, Trade, 101.767, 165, B19, S07, 1
B19, Trade, 108.533, 157, B19, S15, 1
B19, Trade, 113.867, 157, B19, S07, 1
B19, Trade, 118.950, 162, B19, S07, 1
B19, Trade, 123.683, 163, B19, S02, 1
B19, Trade, 126.633, 162, B19, S03, 1
B19, Trade, 133.533, 160, B19, S07, 1
B19, Trade, 137.867, 149, B19, S09, 1
B19, Trade, 141.467, 161, B19, S05, 1
B19, Trade, 147.150, 156, S05, B19, 1
B19, Trade, 156.550, 151, S08, B19, 1
B19, Trade, 161.633, 160, B19, S13, 1
