B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 5
B12, Trade, 5.267, 131, S02, B12, 1
B12, Trade, 15.767, 134, B12, S05, 1
B12, Trade, 35.667, 137, B12, S02, 1
B12, Trade, 184.667, 141, B12, S01, 1
B12, Trade, 298.617, 141, B12, S11, 1
B13, 7
B13, Trade, 35.867, 144, B13, S11, 1
B13, Trade, 45.583, 118, S05, B13, 1
B13, Trade, 71.717, 135, B13, S05, 1
B13, Trade, 219.200, 141, B13, S06, 1
B13, Trade, 232.283, 140, B13, S01, 1
B13, Trade, 263.300, 141, B13, S06, 1
B13, Trade, 282.300, 144, B13, S03, 1
B14, 4
B14, Trade, 67.183, 148, B14, S07, 1
B14, Trade, 77.017, 146, B14, S11, 1
B14, Trade, 171.933, 146, B14, S04, 1
B14, Trade, 196.600, 142, B14, S11, 1
B15, 0
B16, 22
B16, Trade, 8.633, 152, B16, S14, 1
B16, Trade, 14.000, 147, S03, B16, 1
B16, Trade, 17.733, 141, B16, S01, 1
B16, Trade, 34.950, 148, B16, S00, 1
B16, Trade, 48.200, 155, B16, S01, 1
B16, Trade, 51.900, 149, B16, S10, 1
B16, Trade, 67.783, 153, S15, B16, 1
B16, Trade, 76.217, 146, S01, B16, 1
B16, Trade, 143.933, 146, B16, S04, 1
B16, Trade, 157.283, 154, B16, S02, 1
B16, Trade, 161.650, 147, B16, S01, 1
B16, Trade, 168.067, 153, B16, S02, 1
B16, Trade, 174.333, 153, S09, B16, 1
B16, Trade, 183.417, 153, B16, S11, 1
B16, Trade, 217.117, 139, S02, B16, 1
B16, Trade, 223.017, 151, B16, S06, 1
B16, Trade, 226.933, 149, B16, S12, 1
B16, Trade, 245.000, 155, B16, S06, 1
B16, Trade, 269.800, 149, B16, S05, 1
B16, Trade, 285.750, 155, B16, S11, 1
B16, Trade, 290.683, 155, B16, S00, 1
B16, Trade, 297.317, 136, B16, S00, 1
B17, 9
B17, Trade, 17.050, 157, B17, S13, 1
B17, Trade, 35.150, 146, B17, S03, 1
B17, Trade, 44.167, 148, B17, S05, 1
B17, Trade, 76.117, 145, B17, S04, 1
B17, Trade, 104.083, 154, B17, S15, 1
B17, Trade, 169.700, 156, B17, S01, 1
B17, Trade, 180.950, 149, B17, S11, 1
B17, Trade, 220.867, 150, B17, S03, 1
B17, Trade, 239.433, 155, B17, S12, 1
B18, 6
B18, Trade, 5.567, 150, B18, S05, 1
