B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 2
B12, Trade, 161.567, 132, B12, S04, 1
B12, Trade, 286.583, 135, S09, B12, 1
B13, 19
B13, Trade, 6.383, 143, B13, S00, 1
B13, Trade, 24.783, 144, B13, S00, 1
B13, Trade, 27.617, 144, B13, S02, 1
B13, Trade, 31.033, 143, B13, S02, 1
B13, Trade, 56.083, 142, B13, S03, 1
B13, Trade, 66.183, 142, B13, S04, 1
B13, Trade, 70.783, 141, B13, S02, 1
B13, Trade, 85.150, 143, B13, S00, 1
B13, Trade, 135.717, 139, B13, S08, 1
B13, Trade, 142.967, 143, B13, S04, 1
B13, Trade, 151.250, 143, B13, S02, 1
B13, Trade, 164.767, 144, B13, S01, 1
B13, Trade, 173.750, 141, B13, S00, 1
B13, Trade, 195.633, 144, B13, S00, 1
B13, Trade, 213.467, 144, B13, S06, 1
B13, Trade, 243.083, 140, B13, S06, 1
B13, Trade, 256.433, 143, B13, S06, 1
B13, Trade, 265.567, 138, B13, S08, 1
B13, Trade, 275.283, 141, B13, S02, 1
B14, 1
B14, Trade, 151.667, 145, B14, S04, 1
B15, 0
B16, 12
B16, Trade, 14.283, 153, B16, S00, 1
B16, Trade, 38.367, 146, B16, S13, 1
B16, Trade, 40.750, 153, B16, S08, 1
B16, Trade, 100.183, 154, B16, S09, 1
B16, Trade, 150.700, 151, B16, S06, 1
B16, Trade, 156.867, 151, B16, S00, 1
B16, Trade, 172.033, 151, B16, S04, 1
B16, Trade, 179.733, 145, S06, B16, 1
B16, Trade, 194.683, 153, B16, S06, 1
B16, Trade, 210.900, 151, B16, S10, 1
B16, Trade, 253.983, 155, B16, S02, 1
B16, Trade, 285.783, 150, B16, S13, 1
B17, 1
B17, Trade, 83.867, 147, B17, S09, 1
B18, 6
B18, Trade, 111.000, 139, S04, B18, 1
B18, Trade, 165.883, 135, B18, S06, 1
B18, Trade, 172.967, 151, S13, B18, 1
B18, Trade, 242.883, 155, B18, S04, 1
B18, Trade, 249.900, 144, B18, S09, 1
B18, Trade, 277.900, 150, B18, S02, 1
B19, 6
B19, Trade, 8.917, 154, B19, S12, 1
B19, Trade, 51.900, 146, S00, B19, 1
B19, Trade, 170.117, 148, B19, S00, 1
B19, Trade, 198.767, 160, B19, S08, 1
B19, Trade, 209.000, 160, B19, S04, 1
B19, Trade, 240.800, 143, B19, S00, 1
B20, 4
B20, Trade, 24.383, 143, B20, S09, 1
B20, Trade, 220.333, 152, B20, S08, 1
B20, Trade, 227.150, 156, B20, S00, 1
B20, Trade, 286.017, 148, B20, S02, 1
B21, 34
B21, Trade, 6.950, 137, B21, S08, 1
B21, Trade, 13.017, 147, B21, S08, 1
B21, Trade, 16.300, 164, B21, S04, 1
B21, Trade, 26.033, 162, B21, S04, 1
B21, Trade, 31.983, 161, S08, B21, 1
B21, Trade, 43.000, 155, B21, S06, 1
B21, Trade, 51.817, 138, B21, S06, 1
B21, Trade, 62.850, 170, B21, S00, 1
B21, Trade, 71.533, 166, B21, S16, 1
B21, Trade, 76.633, 167, S04, B21, 1
B21, Trade, 80.800, 165, S02, B21, 1
B21, Trade, 87.300, 164, B21, S02, 1
B21, Trade, 91.767, 172, B21, S12, 1
B21, Trade, 98.183, 168, B21, S02, 1
B21, Trade, 115.150, 168, S01, B21, 1
B21, Trade, 118.250, 166, B21, S10, 1
B21, Trade, 127.550, 156, B21, S09, 1
B21, Trade, 131.883, 152, B21, S06, 1
B21, Trade, 143.500, 163, B21, S02, 1
B21, Trade, 168.933, 154, B21, S07, 1
B21, Trade, 172.867, 162, B21, S06, 1
B21, Trade, 180.650, 161, S02, B21, 1
B21, Trade, 197.033, 169, B21, S16, 1
B21, Trade, 203.133, 154, B21, S02, 1
B21, Trade, 208.617, 170, B21, S17, 1
B21, Trade, 212.817, 171, S10, B21, 1
B21, Trade, 220.917, 159, B21, S09, 1
B21, Trade, 230.583, 171, B21, S09, 1
B21, Trade, 246.333, 153, B21, S04, 1
B21, Trade, 267.233, 158, B21, S11, 1
B21, Trade, 279.800, 171, B21, S04, 1
B21, Trade, 285.317, 166, B21, S09, 1
B21, Trade, 287.667, 151, B21, S08, 1
B21, Trade, 295.667, 169, B21, S05, 1
B22, 5
B22, Trade, 80.400, 166, B22, S05, 1
B22, Trade, 139.267, 156, B22, S12, 1
B22, Trade, 190.367, 151, B22, S02, 1
B22, Trade, 217.017, 171, B22, S02, 1
B22, Trade, 249.333, 152, B22, S08, 1
B23, 39
B23, Trade, 5.667, 159, S06, B23, 1
B23, Trade, 16.450, 163, B23, S08, 1
B23, Trade, 28.250, 176, B23, S09, 1
B23, Trade, 35.850, 170, S00, B23, 1
B23, Trade, 48.233, 173, B23, S11, 1
B23, Trade, 51.400, 150, S04, B23, 1
B23, Trade, 62.983, 168, B23, S08, 1
B23, Trade, 67.750, 164, B23, S06, 1
B23, Trade, 70.933, 145, B23, S06, 1
B23, Trade, 78.900, 163, B23, S02, 1
B23, Trade, 85.167, 159, S16, B23, 1
B23, Trade, 86.317, 152, S04, B23, 1
B23, Trade, 95.067, 160, S05, B23, 1
B23, Trade, 96.200, 173, S16, B23, 1
B23, Trade, 107.383, 172, B23, S06, 1
B23, Trade, 112.900, 165, B23, S02, 1
B23, Trade, 123.500, 165, S05, B23, 1
B23, Trade, 132.850, 165, B23, S00, 1
B23, Trade, 139.800, 162, S18, B23, 1
B23, Trade, 145.200, 159, S06, B23, 1
B23, Trade, 147.900, 172, B23, S18, 1
B23, Trade, 158.817, 168, B23, S04, 1
B23, Trade, 164.067, 158, B23, S00, 1
B23, Trade, 170.750, 169, B23, S04, 1
B23, Trade, 186.500, 179, B23, S18, 1
B23, Trade, 195.483, 168, S17, B23, 1
B23, Trade, 196.400, 161, B23, S00, 1
B23, Trade, 206.033, 179, B23, S22, 1
B23, Trade, 207.867, 163, S00, B23, 1
B23, Trade, 215.717, 169, S17, B23, 1
B23, Trade, 223.600, 169, B23, S13, 1
B23, Trade, 233.567, 174, B23, S17, 1
B23, Trade, 236.867, 148, B23, S04, 1
B23, Trade, 241.333, 172, B23, S02, 1
B23, Trade, 259.217, 159, B23, S04, 1
B23, Trade, 261.300, 126, B23, S04, 1
B23, Trade, 269.117, 155, S16, B23, 1
B23, Trade, 279.117, 157, B23, S06, 1
B23, Trade, 299.867, 158, B23, S02, 1
B24, 28
B24, Trade, 8.533, 147, B24, S02, 1
B24, Trade, 10.983, 172, B24, S02, 1
B24, Trade, 18.817, 178, B24, S16, 1
B24, Trade, 21.533, 175, B24, S11, 1
B24, Trade, 34.267, 169, B24, S09, 1
B24, Trade, 36.600, 149, B24, S04, 1
B24, Trade, 44.917, 139, B24, S02, 1
B24, Trade, 45.533, 163, S13, B24, 1
B24, Trade, 63.817, 173, S11, B24, 1
B24, Trade, 67.867, 146, B24, S09, 1
B24, Trade, 72.267, 148, S09, B24, 1
B24, Trade, 80.183, 154, B24, S11, 1
B24, Trade, 83.467, 160, B24, S08, 1
B24, Trade, 94.617, 145, B24, S00, 1
B24, Trade, 108.067, 171, B24, S00, 1
B24, Trade, 114.467, 158, B24, S08, 1
B24, Trade, 117.033, 170, S04, B24, 1
B24, Trade, 123.050, 149, B24, S06, 1
B24, Trade, 136.350, 170, B24, S00, 1
B24, Trade, 152.817, 179, S06, B24, 1
B24, Trade, 157.267, 142, B24, S07, 1
B24, Trade, 165.700, 167, S05, B24, 1
B24, Trade, 216.700, 181, B24, S22, 1
B24, Trade, 225.900, 166, B24, S05, 1
B24, Trade, 250.300, 175, B24, S11, 1
B24, Trade, 251.583, 163, B24, S04, 1
B24, Trade, 263.850, 182, B24, S22, 1
B24, Trade, 284.517, 175, B24, S00, 1
B25, 37
B25, Trade, 5.567, 155, B25, S07, 1
B25, Trade, 25.783, 186, B25, S06, 1
B25, Trade, 34.550, 167, B25, S16, 1
B25, Trade, 38.350, 152, B25, S09, 1
B25, Trade, 45.517, 162, S02, B25, 1
B25, Trade, 55.233, 175, S10, B25, 1
B25, Trade, 69.083, 184, B25, S18, 1
B25, Trade, 74.333, 169, B25, S19, 1
B25, Trade, 76.300, 180, B25, S08, 1
B25, Trade, 82.067, 144, B25, S04, 1
B25, Trade, 87.800, 180, S21, B25, 1
B25, Trade, 92.950, 162, B25, S09, 1
B25, Trade, 121.650, 171, B25, S04, 1
B25, Trade, 126.383, 179, B25, S21, 1
B25, Trade, 136.950, 154, S08, B25, 1
B25, Trade, 149.350, 162, B25, S08, 1
B25, Trade, 152.517, 158, B25, S03, 1
B25, Trade, 163.600, 168, B25, S08, 1
B25, Trade, 166.400, 176, B25, S02, 1
B25, Trade, 178.183, 158, B25, S00, 1
B25, Trade, 181.267, 179, B25, S02, 1
B25, Trade, 188.133, 175, B25, S06, 1
B25, Trade, 192.550, 147, B25, S04, 1
B25, Trade, 201.883, 164, B25, S06, 1
B25, Trade, 214.617, 170, S11, B25, 1
B25, Trade, 228.783, 167, S17, B25, 1
B25, Trade, 231.267, 155, B25, S04, 1
B25, Trade, 237.317, 167, S07, B25, 1
B25, Trade, 245.950, 163, B25, S00, 1
