B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 0
B15, 22
B15, Trade, 11.583, 149, B15, S10, 1
B15, Trade, 20.683, 149, B15, S12, 1
B15, Trade, 38.683, 150, B15, S13, 1
B15, Trade, 41.883, 150, B15, S10, 1
B15, Trade, 47.250, 151, B15, S00, 1
B15, Trade, 57.450, 147, B15, S04, 1
B15, Trade, 68.033, 148, B15, S05, 1
B15, Trade, 70.867, 148, B15, S12, 1
B15, Trade, 79.250, 143, B15, S10, 1
B15, Trade, 114.767, 150, B15, S06, 1
B15, Trade, 138.583, 149, B15, S04, 1
B15, Trade, 154.033, 149, B15, S06, 1
B15, Trade, 170.350, 150, B15, S11, 1
B15, Trade, 187.617, 149, B15, S00, 1
B15, Trade, 221.817, 149, B15, S12, 1
B15, Trade, 256.000, 146, B15, S11, 1
B15, Trade, 259.983, 149, B15, S00, 1
B15, Trade, 279.883, 147, B15, S01, 1
B15, Trade, 283.000, 140, B15, S08, 1
B15, Trade, 288.800, 150, B15, S12, 1
B15, Trade, 293.083, 148, B15, S12, 1
B15, Trade, 299.867, 150, B15, S12, 1
B16, 6
B16, Trade, 107.783, 154, B16, S06, 1
B16, Trade, 144.933, 154, B16, S00, 1
B16, Trade, 150.783, 155, B16, S13, 1
B16, Trade, 153.883, 152, B16, S00, 1
B16, Trade, 242.583, 141, S12, B16, 1
B16, Trade, 257.267, 155, B16, S12, 1
B17, 17
B17, Trade, 5.467, 144, B17, S00, 1
B17, Trade, 12.383, 150, B17, S01, 1
B17, Trade, 33.617, 156, B17, S03, 1
B17, Trade, 39.750, 141, B17, S00, 1
B17, Trade, 45.500, 144, S12, B17, 1
B17, Trade, 79.000, 158, B17, S12, 1
B17, Trade, 109.100, 157, B17, S12, 1
B17, Trade, 111.750, 153, B17, S12, 1
B17, Trade, 117.050, 157, S13, B17, 1
B17, Trade, 129.017, 153, B17, S12, 1
B17, Trade, 140.033, 156, B17, S13, 1
B17, Trade, 146.500, 157, B17, S12, 1
B17, Trade, 160.750, 152, S10, B17, 1
B17, Trade, 243.300, 146, B17, S04, 1
B17, Trade, 261.133, 157, B17, S11, 1
B17, Trade, 277.433, 157, B17, S04, 1
B17, Trade, 286.117, 144, B17, S04, 1
B18, 4
B18, Trade, 20.983, 156, S11, B18, 1
B18, Trade, 58.817, 152, B18, S11, 1
B18, Trade, 223.183, 155, S00, B18, 1
B18, Trade, 282.533, 145, S12, B18, 1
B19, 3
B19, Trade, 91.717, 141, B19, S12, 1
B19, Trade, 98.117, 156, B19, S12, 1
B19, Trade, 186.200, 145, B19, S12, 1
B20, 4
B20, Trade, 88.133, 162, B20, S10, 1
B20, Trade, 132.017, 146, B20, S04, 1
B20, Trade, 143.117, 155, B20, S11, 1
B20, Trade, 254.817, 151, S12, B20, 1
B21, 6
B21, Trade, 25.983, 148, B21, S00, 1
B21, Trade, 72.417, 164, B21, S18, 1
B21, Trade, 139.933, 166, B21, S00, 1
B21, Trade, 257.033, 146, B21, S02, 1
B21, Trade, 266.500, 136, S02, B21, 1
B21, Trade, 294.367, 152, B21, S02, 1
B22, 4
B22, Trade, 58.683, 161, B22, S03, 1
B22, Trade, 169.567, 159, S08, B22, 1
B22, Trade, 200.550, 151, B22, S03, 1
B22, Trade, 285.250, 160, B22, S01, 1
B23, 18
B23, Trade, 6.767, 143, S04, B23, 1
B23, Trade, 62.117, 167, S12, B23, 1
B23, Trade, 71.117, 175, B23, S05, 1
B23, Trade, 81.450, 176, B23, S18, 1
B23, Trade, 94.533, 168, B23, S10, 1
B23, Trade, 121.283, 144, S04, B23, 1
B23, Trade, 167.550, 162, B23, S04, 1
B23, Trade, 173.750, 167, B23, S05, 1
B23, Trade, 198.333, 167, S10, B23, 1
B23, Trade, 203.067, 155, B23, S01, 1
B23, Trade, 206.833, 162, S18, B23, 1
B23, Trade, 221.033, 152, S11, B23, 1
B23, Trade, 225.117, 144, B23, S02, 1
B23, Trade, 230.633, 157, B23, S08, 1
B23, Trade, 231.917, 174, S08, B23, 1
B23, Trade, 239.417, 178, S16, B23, 1
B23, Trade, 250.217, 154, B23, S12, 1
B23, Trade, 272.700, 160, B23, S12, 1
B24, 57
B24, Trade, 5.583, 153, S09, B24, 1
B24, Trade, 11.017, 175, B24, S12, 1
B24, Trade, 18.817, 179, B24, S08, 1
B24, Trade, 20.633, 165, B24, S10, 1
B24, Trade, 25.733, 178, B24, S18, 1
B24, Trade, 31.067, 178, B24, S05, 1
B24, Trade, 35.783, 182, B24, S12, 1
B24, Trade, 41.467, 148, S12, B24, 1
B24, Trade, 46.967, 156, S11, B24, 1
B24, Trade, 54.617, 181, S17, B24, 1
B24, Trade, 55.883, 155, S12, B24, 1
B24, Trade, 61.783, 170, B24, S18, 1
B24, Trade, 65.633, 173, B24, S12, 1
B24, Trade, 76.883, 170, S18, B24, 1
B24, Trade, 82.300, 175, B24, S07, 1
B24, Trade, 86.017, 181, B24, S12, 1
B24, Trade, 92.383, 178, B24, S00, 1
B24, Trade, 95.883, 171, S18, B24, 1
B24, Trade, 101.033, 168, S18, B24, 1
B24, Trade, 106.600, 176, B24, S09, 1
B24, Trade, 110.983, 181, B24, S03, 1
B24, Trade, 116.017, 155, S12, B24, 1
B24, Trade, 121.050, 131, S07, B24, 1
B24, Trade, 126.100, 170, S18, B24, 1
B24, Trade, 135.167, 179, B24, S11, 1
B24, Trade, 136.267, 180, B24, S03, 1
B24, Trade, 141.217, 160, S12, B24, 1
B24, Trade, 147.583, 178, S04, B24, 1
B24, Trade, 152.467, 181, B24, S04, 1
B24, Trade, 157.000, 172, B24, S05, 1
B24, Trade, 166.017, 175, S12, B24, 1
B24, Trade, 171.883, 173, B24, S03, 1
B24, Trade, 176.500, 181, B24, S04, 1
B24, Trade, 182.567, 167, B24, S12, 1
B24, Trade, 187.900, 177, S10, B24, 1
B24, Trade, 193.000, 179, B24, S10, 1
B24, Trade, 197.317, 170, S12, B24, 1
B24, Trade, 201.283, 177, B24, S13, 1
B24, Trade, 209.267, 158, S12, B24, 1
B24, Trade, 211.417, 164, B24, S12, 1
B24, Trade, 217.383, 162, S13, B24, 1
B24, Trade, 223.450, 164, S10, B24, 1
B24, Trade, 226.800, 155, S12, B24, 1
B24, Trade, 235.133, 181, B24, S23, 1
B24, Trade, 236.717, 181, B24, S18, 1
B24, Trade, 241.850, 160, S03, B24, 1
B24, Trade, 247.750, 182, B24, S06, 1
B24, Trade, 252.000, 155, B24, S00, 1
B24, Trade, 257.367, 159, S01, B24, 1
B24, Trade, 263.600, 182, B24, S12, 1
B24, Trade, 269.150, 173, B24, S10, 1
B24, Trade, 272.567, 180, B24, S04, 1
B24, Trade, 277.417, 172, B24, S18, 1
B24, Trade, 283.200, 166, S18, B24, 1
B24, Trade, 291.433, 162, B24, S10, 1
B24, Trade, 292.200, 179, S18, B24, 1
B24, Trade, 297.817, 179, B24, S02, 1
B25, 33
B25, Trade, 5.817, 153, S07, B25, 1
B25, Trade, 12.667, 145, S09, B25, 1
B25, Trade, 15.817, 175, B25, S13, 1
B25, Trade, 32.500, 180, S23, B25, 1
B25, Trade, 35.950, 174, S11, B25, 1
B25, Trade, 56.783, 172, B25, S07, 1
B25, Trade, 62.317, 170, S19, B25, 1
B25, Trade, 71.700, 166, S08, B25, 1
B25, Trade, 80.367, 182, S02, B25, 1
B25, Trade, 111.850, 177, S15, B25, 1
B25, Trade, 117.783, 156, B25, S11, 1
B25, Trade, 134.250, 164, S18, B25, 1
B25, Trade, 137.367, 154, S12, B25, 1
B25, Trade, 151.000, 185, B25, S18, 1
B25, Trade, 158.067, 168, S11, B25, 1
B25, Trade, 165.267, 173, B25, S13, 1
B25, Trade, 172.150, 172, B25, S07, 1
B25, Trade, 180.383, 166, B25, S05, 1
B25, Trade, 181.733, 164, B25, S00, 1
B25, Trade, 187.850, 171, S18, B25, 1
B25, Trade, 201.700, 168, B25, S02, 1
B25, Trade, 211.583, 162, S09, B25, 1
B25, Trade, 222.400, 167, S07, B25, 1
B25, Trade, 229.300, 169, S18, B25, 1
B25, Trade, 232.067, 161, B25, S12, 1
B25, Trade, 237.000, 169, B25, S12, 1
B25, Trade, 241.550, 177, B25, S20, 1
B25, Trade, 247.400, 182, B25, S11, 1
B25, Trade, 254.233, 186, B25, S04, 1
B25, Trade, 263.733, 182, B25, S02, 1
B25, Trade, 279.833, 158, B25, S03, 1
B25, Trade, 292.167, 162, S10, B25, 1
B25, Trade, 299.333, 174, B25, S18, 1
B26, 21
B26, Trade, 8.183, 149, S12, B26, 1
