Trd, 000005.183, 113
Trd, 000005.300, 110
Trd, 000005.367, 171
Trd, 000006.000, 130
Trd, 000007.300, 133
Trd, 000007.683, 132
Trd, 000007.817, 139
Trd, 000007.917, 141
Trd, 000008.283, 148
Trd, 000010.133, 168
Trd, 000010.150, 128
Trd, 000010.317, 148
Trd, 000010.833, 149
Trd, 000011.850, 153
Trd, 000012.017, 150
Trd, 000012.100, 159
Trd, 000012.417, 163
Trd, 000013.517, 132
Trd, 000015.300, 124
Trd, 000015.583, 122
Trd, 000015.800, 126
Trd, 000015.850, 166
Trd, 000017.000, 156
Trd, 000017.683, 141
Trd, 000020.267, 113
Trd, 000020.850, 130
Trd, 000021.200, 150
Trd, 000021.800, 127
Trd, 000022.100, 164
Trd, 000022.300, 157
Trd, 000022.600, 143
Trd, 000025.200, 148
Trd, 000025.467, 173
Trd, 000025.583, 157
Trd, 000025.833, 152
Trd, 000026.050, 143
Trd, 000026.167, 137
Trd, 000026.217, 163
Trd, 000027.500, 155
Trd, 000030.683, 141
Trd, 000030.983, 141
Trd, 000031.267, 145
Trd, 000032.033, 160
Trd, 000032.533, 144
Trd, 000032.550, 172
Trd, 000032.817, 152
Trd, 000033.133, 166
Trd, 000035.350, 126
Trd, 000035.450, 157
Trd, 000035.817, 150
Trd, 000036.583, 137
Trd, 000036.850, 150
Trd, 000039.083, 147
Trd, 000040.400, 145
Trd, 000040.783, 145
Trd, 000041.200, 159
Trd, 000041.700, 156
Trd, 000041.967, 133
Trd, 000044.333, 159
Trd, 000044.517, 156
Trd, 000045.500, 142
Trd, 000045.650, 138
Trd, 000046.200, 143
Trd, 000046.683, 134
Trd, 000047.717, 171
Trd, 000047.767, 142
Trd, 000049.517, 182
Trd, 000050.700, 135
Trd, 000051.000, 133
Trd, 000051.333, 143
Trd, 000051.833, 140
Trd, 000051.900, 144
Trd, 000052.383, 159
Trd, 000055.600, 110
Trd, 000055.833, 132
Trd, 000056.383, 137
Trd, 000056.633, 142
Trd, 000058.200, 144
Trd, 000059.733, 150
Trd, 000060.450, 130
Trd, 000060.783, 185
Trd, 000061.433, 135
Trd, 000061.833, 141
Trd, 000062.983, 159
Trd, 000064.033, 157
Trd, 000065.433, 188
Trd, 000065.933, 141
Trd, 000065.983, 134
Trd, 000067.050, 150
Trd, 000068.817, 139
Trd, 000069.883, 162
Trd, 000071.300, 141
Trd, 000071.383, 138
Trd, 000072.217, 154
Trd, 000073.183, 150
Trd, 000074.483, 137
Trd, 000076.067, 140
Trd, 000076.150, 160
Trd, 000076.417, 139
Trd, 000077.333, 157
Trd, 000077.850, 143
Trd, 000079.367, 140
Trd, 000080.183, 185
Trd, 000081.167, 130
Trd, 000081.717, 131
Trd, 000081.817, 159
Trd, 000084.350, 154
Trd, 000085.117, 147
Trd, 000085.950, 138
Trd, 000086.400, 124
Trd, 000086.517, 126
Trd, 000086.950, 135
Trd, 000087.600, 158
Trd, 000087.867, 153
Trd, 000090.617, 173
Trd, 000090.983, 194
Trd, 000091.433, 160
Trd, 000093.617, 135
Trd, 000094.017, 162
Trd, 000094.733, 121
Trd, 000095.850, 179
Trd, 000096.233, 160
Trd, 000096.667, 129
Trd, 000097.267, 151
Trd, 000097.550, 140
Trd, 000098.250, 174
Trd, 000099.183, 145
Trd, 000101.517, 124
Trd, 000101.817, 128
Trd, 000102.100, 137
Trd, 000102.183, 153
Trd, 000103.500, 164
Trd, 000103.717, 130
Trd, 000105.867, 159
Trd, 000106.117, 161
Trd, 000106.300, 157
Trd, 000106.800, 162
Trd, 000107.183, 145
Trd, 000108.017, 168
Trd, 000111.217, 166
Trd, 000111.283, 151
Trd, 000111.500, 168
Trd, 000111.683, 134
