B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 61.917, 128, B09, S05, 1
B10, 3
B10, Trade, 166.317, 132, B10, S03, 1
B10, Trade, 191.167, 118, S02, B10, 1
B10, Trade, 233.917, 126, B10, S00, 1
B11, 0
B12, 1
B12, Trade, 268.300, 138, B12, S00, 1
B13, 4
B13, Trade, 74.750, 143, B13, S03, 1
B13, Trade, 92.717, 141, B13, S02, 1
B13, Trade, 131.867, 139, S02, B13, 1
B13, Trade, 234.433, 143, B13, S09, 1
B14, 2
B14, Trade, 267.733, 128, B14, S02, 1
B14, Trade, 285.400, 135, B14, S05, 1
B15, 9
B15, Trade, 5.300, 150, B15, S11, 1
B15, Trade, 27.567, 128, B15, S02, 1
B15, Trade, 71.900, 137, S02, B15, 1
B15, Trade, 80.783, 128, S05, B15, 1
B15, Trade, 131.750, 131, B15, S05, 1
B15, Trade, 165.267, 148, B15, S03, 1
B15, Trade, 200.733, 146, B15, S00, 1
B15, Trade, 273.767, 143, B15, S12, 1
B15, Trade, 280.900, 150, B15, S03, 1
B16, 7
B16, Trade, 14.817, 143, B16, S04, 1
B16, Trade, 54.983, 130, B16, S02, 1
B16, Trade, 61.400, 150, B16, S01, 1
B16, Trade, 156.217, 126, S02, B16, 1
B16, Trade, 179.617, 146, B16, S04, 1
B16, Trade, 185.833, 154, B16, S02, 1
B16, Trade, 261.233, 137, B16, S03, 1
B17, 4
B17, Trade, 55.233, 136, B17, S00, 1
B17, Trade, 79.450, 139, B17, S05, 1
B17, Trade, 122.550, 149, S05, B17, 1
B17, Trade, 198.417, 142, B17, S02, 1
B18, 2
B18, Trade, 66.200, 156, S02, B18, 1
B18, Trade, 129.283, 151, B18, S04, 1
B19, 26
B19, Trade, 5.667, 149, S06, B19, 1
B19, Trade, 14.367, 163, B19, S09, 1
B19, Trade, 16.800, 162, S01, B19, 1
B19, Trade, 27.483, 140, B19, S04, 1
B19, Trade, 35.033, 142, S12, B19, 1
B19, Trade, 35.383, 137, B19, S05, 1
B19, Trade, 42.433, 158, S11, B19, 1
B19, Trade, 61.650, 134, B19, S02, 1
B19, Trade, 68.217, 153, B19, S12, 1
B19, Trade, 75.733, 161, B19, S12, 1
B19, Trade, 99.317, 159, B19, S02, 1
B19, Trade, 102.017, 139, B19, S05, 1
B19, Trade, 111.650, 165, B19, S05, 1
B19, Trade, 121.867, 157, S06, B19, 1
B19, Trade, 128.367, 152, B19, S05, 1
B19, Trade, 132.700, 162, B19, S03, 1
B19, Trade, 148.900, 135, B19, S05, 1
