B00, 0
B01, 0
B02, 1
B02, Trade, 291.500, 103, S00, B02, 1
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 2
B08, Trade, 152.133, 121, B08, S00, 1
B08, Trade, 186.100, 124, B08, S02, 1
B09, 4
B09, Trade, 5.967, 118, S03, B09, 1
B09, Trade, 81.300, 130, B09, S00, 1
B09, Trade, 130.983, 114, S00, B09, 1
B09, Trade, 196.133, 130, B09, S02, 1
B10, 0
B11, 1
B11, Trade, 231.333, 122, B11, S00, 1
B12, 1
B12, Trade, 271.533, 120, B12, S00, 1
B13, 4
B13, Trade, 14.617, 122, B13, S04, 1
B13, Trade, 77.400, 122, B13, S02, 1
B13, Trade, 156.350, 122, B13, S04, 1
B13, Trade, 246.467, 124, B13, S02, 1
B14, 3
B14, Trade, 25.417, 136, B14, S00, 1
B14, Trade, 45.683, 107, S02, B14, 1
B14, Trade, 170.783, 132, B14, S05, 1
B15, 13
B15, Trade, 9.733, 148, B15, S01, 1
B15, Trade, 40.667, 116, S04, B15, 1
B15, Trade, 46.350, 142, B15, S00, 1
B15, Trade, 60.900, 124, S02, B15, 1
B15, Trade, 74.717, 134, S05, B15, 1
B15, Trade, 114.433, 151, B15, S05, 1
B15, Trade, 143.200, 135, B15, S04, 1
B15, Trade, 156.567, 119, S02, B15, 1
B15, Trade, 169.400, 145, B15, S04, 1
B15, Trade, 205.217, 138, B15, S02, 1
B15, Trade, 209.367, 145, B15, S05, 1
B15, Trade, 244.300, 151, B15, S02, 1
B15, Trade, 273.550, 151, B15, S05, 1
B16, 5
B16, Trade, 26.333, 126, B16, S04, 1
B16, Trade, 57.750, 149, B16, S02, 1
B16, Trade, 94.467, 149, B16, S01, 1
B16, Trade, 155.617, 140, B16, S09, 1
B16, Trade, 289.383, 136, B16, S09, 1
B17, 7
B17, Trade, 26.000, 135, S09, B17, 1
B17, Trade, 50.500, 115, S04, B17, 1
B17, Trade, 72.517, 155, B17, S10, 1
B17, Trade, 154.917, 147, B17, S05, 1
B17, Trade, 163.883, 141, B17, S08, 1
B17, Trade, 217.300, 139, B17, S00, 1
B17, Trade, 267.733, 120, B17, S04, 1
B18, 29
B18, Trade, 5.650, 153, B18, S14, 1
B18, Trade, 12.233, 144, B18, S00, 1
B18, Trade, 22.733, 149, B18, S08, 1
B18, Trade, 34.467, 161, B18, S05, 1
B18, Trade, 35.683, 146, S04, B18, 1
B18, Trade, 45.767, 132, S08, B18, 1
B18, Trade, 52.550, 134, B18, S00, 1
B18, Trade, 70.617, 157, B18, S04, 1
B18, Trade, 77.300, 158, B18, S09, 1
B18, Trade, 80.950, 130, S04, B18, 1
B18, Trade, 87.733, 160, S04, B18, 1
B18, Trade, 98.117, 157, B18, S16, 1
B18, Trade, 101.400, 148, B18, S02, 1
B18, Trade, 107.983, 161, B18, S01, 1
B18, Trade, 116.833, 151, B18, S03, 1
B18, Trade, 126.233, 122, S04, B18, 1
B18, Trade, 137.600, 149, B18, S05, 1
B18, Trade, 148.767, 157, B18, S02, 1
B18, Trade, 152.917, 138, B18, S08, 1
B18, Trade, 171.700, 159, B18, S02, 1
B18, Trade, 200.283, 149, S10, B18, 1
B18, Trade, 224.833, 155, S10, B18, 1
B18, Trade, 239.600, 149, B18, S01, 1
B18, Trade, 242.667, 154, S14, B18, 1
B18, Trade, 250.183, 148, B18, S01, 1
B18, Trade, 264.667, 161, B18, S10, 1
B18, Trade, 277.850, 134, B18, S00, 1
B18, Trade, 282.933, 161, B18, S14, 1
B18, Trade, 289.167, 144, S08, B18, 1
B19, 11
B19, Trade, 12.300, 149, S14, B19, 1
B19, Trade, 33.467, 154, B19, S09, 1
B19, Trade, 65.783, 136, B19, S02, 1
B19, Trade, 124.200, 148, B19, S02, 1
B19, Trade, 144.400, 153, S03, B19, 1
B19, Trade, 149.683, 136, B19, S00, 1
B19, Trade, 191.400, 128, B19, S04, 1
B19, Trade, 236.867, 156, B19, S16, 1
B19, Trade, 256.017, 152, B19, S03, 1
B19, Trade, 264.717, 143, B19, S00, 1
B19, Trade, 296.400, 140, B19, S02, 1
B20, 16
B20, Trade, 6.167, 127, S08, B20, 1
B20, Trade, 23.883, 166, B20, S15, 1
B20, Trade, 32.183, 165, B20, S14, 1
B20, Trade, 59.950, 161, B20, S07, 1
B20, Trade, 106.250, 165, B20, S05, 1
B20, Trade, 119.450, 145, B20, S01, 1
B20, Trade, 133.583, 161, B20, S10, 1
B20, Trade, 137.917, 140, B20, S02, 1
B20, Trade, 144.383, 140, B20, S01, 1
B20, Trade, 161.317, 136, B20, S02, 1
B20, Trade, 186.383, 165, B20, S00, 1
B20, Trade, 198.833, 153, S14, B20, 1
B20, Trade, 215.817, 160, B20, S09, 1
B20, Trade, 218.150, 141, B20, S04, 1
B20, Trade, 278.383, 147, B20, S04, 1
B20, Trade, 287.817, 159, B20, S14, 1
B21, 11
B21, Trade, 35.550, 113, B21, S00, 1
B21, Trade, 44.567, 141, B21, S09, 1
B21, Trade, 49.500, 141, B21, S05, 1
B21, Trade, 76.867, 151, B21, S00, 1
B21, Trade, 92.850, 145, B21, S09, 1
B21, Trade, 106.433, 137, B21, S04, 1
B21, Trade, 166.583, 142, B21, S08, 1
B21, Trade, 229.317, 134, B21, S04, 1
B21, Trade, 253.067, 131, B21, S04, 1
