B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 140.983, 111, S03, B04, 1
B05, 0
B06, 0
B07, 6
B07, Trade, 5.333, 124, B07, S01, 1
B07, Trade, 15.367, 118, S03, B07, 1
B07, Trade, 50.917, 123, B07, S03, 1
B07, Trade, 176.683, 123, B07, S04, 1
B07, Trade, 191.200, 117, S03, B07, 1
B07, Trade, 216.283, 123, B07, S03, 1
B08, 2
B08, Trade, 5.117, 125, B08, S05, 1
B08, Trade, 166.083, 115, S03, B08, 1
B09, 1
B09, Trade, 146.500, 114, S04, B09, 1
B10, 3
B10, Trade, 100.983, 118, S01, B10, 1
B10, Trade, 145.983, 129, B10, S01, 1
B10, Trade, 161.233, 133, B10, S04, 1
B11, 2
B11, Trade, 40.333, 109, S01, B11, 1
B11, Trade, 181.283, 121, B11, S04, 1
B12, 6
B12, Trade, 111.017, 136, B12, S03, 1
B12, Trade, 181.067, 113, S03, B12, 1
B12, Trade, 226.217, 126, S03, B12, 1
B12, Trade, 241.533, 123, S04, B12, 1
B12, Trade, 257.800, 141, B12, S01, 1
B12, Trade, 261.950, 134, B12, S03, 1
B13, 10
B13, Trade, 6.700, 134, S09, B13, 1
B13, Trade, 27.750, 144, B13, S04, 1
B13, Trade, 41.217, 144, B13, S06, 1
B13, Trade, 46.167, 138, B13, S03, 1
B13, Trade, 141.133, 115, S04, B13, 1
B13, Trade, 160.050, 140, B13, S09, 1
B13, Trade, 161.500, 132, B13, S03, 1
B13, Trade, 208.000, 139, B13, S04, 1
B13, Trade, 237.733, 132, B13, S01, 1
B13, Trade, 251.533, 135, B13, S03, 1
B14, 2
B14, Trade, 39.400, 137, B14, S03, 1
B14, Trade, 41.967, 136, B14, S03, 1
B15, 13
B15, Trade, 5.283, 137, B15, S04, 1
B15, Trade, 11.667, 150, B15, S01, 1
B15, Trade, 20.833, 136, B15, S04, 1
B15, Trade, 102.250, 150, B15, S05, 1
B15, Trade, 111.333, 145, B15, S04, 1
B15, Trade, 119.417, 144, S08, B15, 1
B15, Trade, 125.833, 142, S03, B15, 1
B15, Trade, 137.633, 145, S04, B15, 1
B15, Trade, 153.000, 136, B15, S04, 1
B15, Trade, 161.467, 133, S00, B15, 1
B15, Trade, 196.200, 150, B15, S03, 1
B15, Trade, 202.250, 144, S07, B15, 1
B15, Trade, 241.517, 110, S03, B15, 1
B16, 13
B16, Trade, 8.567, 135, B16, S10, 1
B16, Trade, 10.800, 115, S03, B16, 1
B16, Trade, 41.467, 151, B16, S09, 1
B16, Trade, 51.983, 138, S04, B16, 1
B16, Trade, 57.567, 136, B16, S03, 1
B16, Trade, 145.867, 125, S03, B16, 1
B16, Trade, 186.367, 135, S04, B16, 1
B16, Trade, 203.233, 147, B16, S04, 1
B16, Trade, 229.167, 149, B16, S01, 1
B16, Trade, 231.583, 154, B16, S03, 1
B16, Trade, 246.667, 155, B16, S04, 1
B16, Trade, 254.500, 155, B16, S07, 1
B16, Trade, 267.800, 153, B16, S03, 1
B17, 11
B17, Trade, 25.800, 143, B17, S03, 1
B17, Trade, 69.250, 155, B17, S14, 1
B17, Trade, 76.533, 146, B17, S03, 1
B17, Trade, 94.600, 154, B17, S01, 1
B17, Trade, 101.417, 128, S04, B17, 1
B17, Trade, 121.750, 142, B17, S03, 1
B17, Trade, 130.650, 147, B17, S08, 1
B17, Trade, 151.650, 158, B17, S03, 1
B17, Trade, 224.233, 154, B17, S00, 1
B17, Trade, 266.917, 145, B17, S04, 1
B17, Trade, 296.567, 148, B17, S03, 1
B18, 32
B18, Trade, 5.517, 162, B18, S00, 1
B18, Trade, 13.350, 157, B18, S09, 1
B18, Trade, 20.300, 160, B18, S03, 1
B18, Trade, 30.117, 156, S06, B18, 1
B18, Trade, 40.567, 149, S04, B18, 1
B18, Trade, 45.367, 127, S04, B18, 1
B18, Trade, 56.750, 152, B18, S06, 1
B18, Trade, 61.283, 149, B18, S11, 1
B18, Trade, 74.583, 157, B18, S07, 1
B18, Trade, 84.000, 157, B18, S12, 1
B18, Trade, 97.517, 156, B18, S07, 1
B18, Trade, 105.467, 159, B18, S09, 1
B18, Trade, 106.750, 136, B18, S03, 1
B18, Trade, 115.933, 156, B18, S09, 1
B18, Trade, 121.883, 149, S09, B18, 1
B18, Trade, 126.250, 133, B18, S04, 1
B18, Trade, 136.950, 138, B18, S03, 1
B18, Trade, 141.800, 138, B18, S08, 1
B18, Trade, 151.817, 155, S00, B18, 1
B18, Trade, 157.567, 145, B18, S08, 1
B18, Trade, 166.300, 121, S00, B18, 1
B18, Trade, 179.250, 158, B18, S12, 1
B18, Trade, 211.967, 157, B18, S09, 1
B18, Trade, 223.083, 158, B18, S09, 1
B18, Trade, 236.333, 133, S09, B18, 1
B18, Trade, 244.650, 160, B18, S01, 1
B18, Trade, 248.533, 152, B18, S03, 1
B18, Trade, 252.800, 161, B18, S04, 1
B18, Trade, 258.417, 146, B18, S10, 1
B18, Trade, 267.417, 154, B18, S05, 1
B18, Trade, 275.433, 160, B18, S03, 1
B18, Trade, 298.500, 154, B18, S07, 1
B19, 9
B19, Trade, 33.183, 150, B19, S04, 1
B19, Trade, 53.983, 150, B19, S00, 1
B19, Trade, 75.883, 150, B19, S02, 1
B19, Trade, 91.317, 148, B19, S04, 1
B19, Trade, 110.567, 152, B19, S01, 1
B19, Trade, 144.667, 148, B19, S07, 1
B19, Trade, 209.300, 133, B19, S03, 1
B19, Trade, 217.783, 150, B19, S07, 1
B19, Trade, 280.400, 137, B19, S03, 1
B20, 27
B20, Trade, 37.417, 149, B20, S09, 1
B20, Trade, 56.867, 143, B20, S09, 1
B20, Trade, 64.133, 151, B20, S03, 1
B20, Trade, 67.433, 157, B20, S03, 1
B20, Trade, 84.500, 151, B20, S01, 1
B20, Trade, 87.567, 161, B20, S03, 1
B20, Trade, 91.867, 161, B20, S03, 1
B20, Trade, 97.367, 159, B20, S03, 1
B20, Trade, 118.533, 148, B20, S07, 1
B20, Trade, 125.400, 142, B20, S05, 1
B20, Trade, 130.683, 143, B20, S09, 1
B20, Trade, 133.400, 148, B20, S10, 1
B20, Trade, 145.250, 144, B20, S01, 1
B20, Trade, 157.850, 143, B20, S04, 1
B20, Trade, 168.667, 151, B20, S04, 1
B20, Trade, 203.750, 140, B20, S01, 1
B20, Trade, 208.150, 134, B20, S00, 1
B20, Trade, 212.767, 155, B20, S03, 1
B20, Trade, 217.650, 161, B20, S05, 1
B20, Trade, 227.117, 155, B20, S04, 1
B20, Trade, 233.250, 143, B20, S09, 1
B20, Trade, 247.483, 146, B20, S09, 1
B20, Trade, 257.000, 156, B20, S09, 1
B20, Trade, 272.700, 161, B20, S04, 1
B20, Trade, 278.583, 155, B20, S12, 1
B20, Trade, 283.517, 161, B20, S04, 1
B20, Trade, 298.750, 146, B20, S04, 1
B21, 20
B21, Trade, 11.000, 137, S07, B21, 1
B21, Trade, 15.817, 118, S04, B21, 1
B21, Trade, 23.567, 165, B21, S10, 1
B21, Trade, 26.833, 142, S09, B21, 1
B21, Trade, 56.133, 132, S04, B21, 1
B21, Trade, 73.150, 151, B21, S05, 1
B21, Trade, 79.750, 168, B21, S09, 1
B21, Trade, 91.583, 169, B21, S11, 1
B21, Trade, 108.367, 160, B21, S09, 1
B21, Trade, 128.600, 142, B21, S01, 1
B21, Trade, 153.567, 172, S09, B21, 1
B21, Trade, 157.083, 148, B21, S01, 1
B21, Trade, 168.500, 165, S17, B21, 1
B21, Trade, 202.417, 150, B21, S00, 1
B21, Trade, 209.067, 167, B21, S10, 1
B21, Trade, 220.150, 165, B21, S01, 1
B21, Trade, 225.567, 169, S12, B21, 1
B21, Trade, 235.267, 161, B21, S12, 1
B21, Trade, 240.867, 165, B21, S04, 1
B21, Trade, 291.067, 143, S02, B21, 1
B22, 11
B22, Trade, 32.950, 156, B22, S09, 1
B22, Trade, 55.617, 141, S10, B22, 1
B22, Trade, 92.100, 150, B22, S07, 1
B22, Trade, 123.350, 156, S10, B22, 1
B22, Trade, 178.333, 160, B22, S03, 1
B22, Trade, 221.667, 157, B22, S08, 1
B22, Trade, 239.850, 162, B22, S06, 1
B22, Trade, 245.150, 150, B22, S10, 1
B22, Trade, 269.283, 141, S08, B22, 1
B22, Trade, 289.767, 156, S05, B22, 1
B22, Trade, 298.083, 161, B22, S01, 1
B23, 39
B23, Trade, 5.700, 124, B23, S03, 1
