B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 3
B14, Trade, 52.733, 146, B14, S02, 1
B14, Trade, 132.617, 140, S11, B14, 1
B14, Trade, 256.267, 130, S06, B14, 1
B15, 10
B15, Trade, 41.583, 139, B15, S07, 1
B15, Trade, 65.683, 144, B15, S05, 1
B15, Trade, 72.483, 150, B15, S07, 1
B15, Trade, 79.983, 130, B15, S01, 1
B15, Trade, 118.867, 150, B15, S13, 1
B15, Trade, 141.067, 135, S07, B15, 1
B15, Trade, 178.383, 149, B15, S06, 1
B15, Trade, 225.967, 151, B15, S02, 1
B15, Trade, 247.283, 147, B15, S01, 1
B15, Trade, 292.683, 149, B15, S07, 1
B16, 2
B16, Trade, 182.817, 151, B16, S07, 1
B16, Trade, 235.083, 154, B16, S02, 1
B17, 4
B17, Trade, 32.633, 146, S13, B17, 1
B17, Trade, 40.100, 146, B17, S06, 1
B17, Trade, 146.900, 145, S06, B17, 1
B17, Trade, 185.217, 154, B17, S03, 1
B18, 0
B19, 13
B19, Trade, 13.300, 149, B19, S06, 1
B19, Trade, 20.300, 163, B19, S07, 1
B19, Trade, 36.917, 152, B19, S01, 1
B19, Trade, 81.783, 135, S01, B19, 1
B19, Trade, 91.683, 161, B19, S07, 1
B19, Trade, 122.367, 165, B19, S12, 1
B19, Trade, 170.733, 143, B19, S08, 1
B19, Trade, 178.350, 165, B19, S13, 1
B19, Trade, 205.683, 151, B19, S06, 1
B19, Trade, 243.850, 145, B19, S02, 1
B19, Trade, 278.617, 165, B19, S12, 1
B19, Trade, 285.017, 160, S11, B19, 1
B19, Trade, 290.267, 164, B19, S06, 1
B20, 10
B20, Trade, 9.983, 151, B20, S09, 1
B20, Trade, 25.883, 144, B20, S07, 1
B20, Trade, 67.267, 156, B20, S01, 1
B20, Trade, 92.517, 161, S13, B20, 1
