B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 2
B05, Trade, 5.283, 109, B05, S00, 1
B05, Trade, 96.200, 110, S01, B05, 1
B06, 0
B07, 1
B07, Trade, 271.483, 111, B07, S02, 1
B08, 2
B08, Trade, 81.150, 116, B08, S01, 1
B08, Trade, 281.583, 113, B08, S02, 1
B09, 1
B09, Trade, 171.183, 118, B09, S02, 1
B10, 2
B10, Trade, 102.267, 129, B10, S02, 1
B10, Trade, 250.067, 133, B10, S02, 1
B11, 1
B11, Trade, 296.600, 120, B11, S02, 1
B12, 2
B12, Trade, 97.333, 135, S03, B12, 1
B12, Trade, 241.200, 121, S02, B12, 1
B13, 1
B13, Trade, 281.917, 107, B13, S00, 1
B14, 2
B14, Trade, 186.400, 141, S10, B14, 1
B14, Trade, 286.583, 109, B14, S02, 1
B15, 7
B15, Trade, 23.450, 142, B15, S00, 1
B15, Trade, 57.250, 125, B15, S00, 1
B15, Trade, 121.317, 133, B15, S02, 1
B15, Trade, 161.950, 147, B15, S00, 1
B15, Trade, 216.700, 134, B15, S02, 1
B15, Trade, 258.233, 132, B15, S00, 1
B15, Trade, 294.550, 146, B15, S02, 1
B16, 8
B16, Trade, 5.400, 108, S02, B16, 1
B16, Trade, 41.450, 148, B16, S04, 1
B16, Trade, 116.350, 147, B16, S11, 1
B16, Trade, 134.733, 147, B16, S02, 1
B16, Trade, 182.017, 132, B16, S02, 1
B16, Trade, 203.650, 144, B16, S01, 1
B16, Trade, 221.217, 115, B16, S02, 1
B16, Trade, 276.717, 116, S01, B16, 1
B17, 22
B17, Trade, 13.017, 144, B17, S02, 1
B17, Trade, 26.033, 110, B17, S02, 1
B17, Trade, 39.167, 128, B17, S00, 1
B17, Trade, 42.767, 144, B17, S03, 1
B17, Trade, 52.550, 140, B17, S01, 1
B17, Trade, 64.917, 133, B17, S02, 1
B17, Trade, 94.950, 139, B17, S01, 1
B17, Trade, 104.450, 148, B17, S06, 1
B17, Trade, 117.567, 148, B17, S10, 1
