shom_5_4_1.5, 000005, 126, 145, PRDE, 48, 60, 0.800000, 
shom_5_4_1.5, 000005, 126, 152, PRDE, 99, 60, 1.650000, 
shom_5_4_1.5, 000005, 126, 171, PRDE, 137, 60, 2.283333, 
shom_5_4_1.5, 000005, 109, 150, PRDE, 178, 60, 2.966667, 
shom_5_4_1.5, 000005, 109, 172, PRDE, 268, 60, 4.466667, 
shom_5_4_1.5, 000006, 131, 159, PRDE, 334, 60, 5.566667, 
shom_5_4_1.5, 000006, 131, 170, PRDE, 410, 60, 6.833333, 
shom_5_4_1.5, 000006, 131, 172, PRDE, 506, 60, 8.433333, 
shom_5_4_1.5, 000008, 131, 170, PRDE, 558, 60, 9.300000, 
shom_5_4_1.5, 000010, 82, 176, PRDE, 610, 60, 10.166667, 
shom_5_4_1.5, 000010, 155, 176, PRDE, 644, 60, 10.733333, 
shom_5_4_1.5, 000010, 140, 165, PRDE, 716, 60, 11.933333, 
shom_5_4_1.5, 000011, 147, 174, PRDE, 747, 60, 12.450000, 
shom_5_4_1.5, 000012, 125, 182, PRDE, 830, 60, 13.833333, 
shom_5_4_1.5, 000012, 125, 170, PRDE, 885, 60, 14.750000, 
shom_5_4_1.5, 000013, 125, 149, PRDE, 975, 60, 16.250000, 
shom_5_4_1.5, 000014, 135, 164, PRDE, 999, 60, 16.650000, 
shom_5_4_1.5, 000015, 94, 235, PRDE, 1054, 60, 17.566667, 
shom_5_4_1.5, 000015, 139, 228, PRDE, 1085, 60, 18.083333, 
shom_5_4_1.5, 000016, 160, 228, PRDE, 1113, 60, 18.550000, 
shom_5_4_1.5, 000016, 162, 216, PRDE, 1155, 60, 19.250000, 
shom_5_4_1.5, 000017, 148, 209, PRDE, 1235, 60, 20.583333, 
shom_5_4_1.5, 000018, 137, 147, PRDE, 1332, 60, 22.200000, 
shom_5_4_1.5, 000018, 137, 197, PRDE, 1366, 60, 22.766667, 
shom_5_4_1.5, 000020, 116, 160, PRDE, 1397, 60, 23.283333, 
shom_5_4_1.5, 000021, 142, 160, PRDE, 1432, 60, 23.866667, 
shom_5_4_1.5, 000022, 139, 160, PRDE, 1456, 60, 24.266667, 
shom_5_4_1.5, 000023, 120, 160, PRDE, 1507, 60, 25.116667, 
shom_5_4_1.5, 000023, 132, 142, PRDE, 1593, 60, 26.550000, 
shom_5_4_1.5, 000025, 141, 172, PRDE, 1631, 60, 27.183333, 
shom_5_4_1.5, 000025, 130, 172, PRDE, 1676, 60, 27.933333, 
shom_5_4_1.5, 000025, 145, 198, PRDE, 1700, 60, 28.333333, 
shom_5_4_1.5, 000026, 170, 198, PRDE, 1759, 60, 29.316667, 
shom_5_4_1.5, 000026, 145, 189, PRDE, 1797, 60, 29.950000, 
shom_5_4_1.5, 000027, 146, 191, PRDE, 1852, 60, 30.866667, 
shom_5_4_1.5, 000029, 146, 195, PRDE, 1880, 60, 31.333333, 
