,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
654,300.0,142.0,146.0, GVWY,4069.0,10.0,406.9, PRDE,3338.0,10.1,333.8, SHVR,7230.0,10.2,723.0, SNPR,777.0,10.3,77.7, ZIC,3787.0,10.4,378.7, ZIP,7539.0,10.5,753.9,1,4,1.7
584,300.0,126.0,163.0, GVWY,8238.0,10.0,823.8, PRDE,2496.0,10.1,249.6, SHVR,7906.0,10.2,790.6, SNPR,1036.0,10.3,103.6, ZIC,2819.0,10.4,281.9, ZIP,6056.0,10.5,605.6,1,4,2.0
551,300.0,142.0,154.0, GVWY,7278.0,10.0,727.8, PRDE,3714.0,10.1,371.4, SHVR,11073.0,10.2,1107.3, SNPR,1548.0,10.3,154.8, ZIC,1255.0,10.4,125.5, ZIP,5695.0,10.5,569.5,1,8,0.0
604,300.0,158.0,174.0, GVWY,8551.0,10.0,855.1, PRDE,6330.0,10.1,633.0, SHVR,6358.0,10.2,635.8, SNPR,322.0,10.3,32.2, ZIC,4563.0,10.4,456.3, ZIP,2656.0,10.5,265.6,1,8,0.2
354,300.0,154.0,163.0, GVWY,4191.0,10.0,419.1, PRDE,3217.0,10.1,321.7, SHVR,5857.0,10.2,585.7, SNPR,1960.0,10.3,196.0, ZIC,5090.0,10.4,509.0, ZIP,3803.0,10.5,380.3,1,8,0.4
712,300.0,142.0,158.0, GVWY,5382.0,10.0,538.2, PRDE,1056.0,10.1,105.6, SHVR,5556.0,10.2,555.6, SNPR,1543.0,10.3,154.3, ZIC,4650.0,10.4,465.0, ZIP,6819.0,10.5,681.9,1,8,0.6
414,300.0,141.0,156.0, GVWY,6260.0,10.0,626.0, PRDE,4220.0,10.1,422.0, SHVR,11097.0,10.2,1109.7, SNPR,830.0,10.3,83.0, ZIC,3099.0,10.4,309.9, ZIP,3955.0,10.5,395.5,1,8,0.8
101,300.0,161.0,172.0, GVWY,9029.0,10.0,902.9, PRDE,1908.0,10.1,190.8, SHVR,4198.0,10.2,419.8, SNPR,1075.0,10.3,107.5, ZIC,3544.0,10.4,354.4, ZIP,7617.0,10.5,761.7,1,8,1.1
94,300.0,152.0,155.0, GVWY,3633.0,10.0,363.3, PRDE,4064.0,10.1,406.4, SHVR,7169.0,10.2,716.9, SNPR,1467.0,10.3,146.7, ZIC,3313.0,10.4,331.3, ZIP,6340.0,10.5,634.0,1,8,1.3
634,300.0,148.0,151.0, GVWY,6727.0,10.0,672.7, PRDE,2124.0,10.1,212.4, SHVR,10145.0,10.2,1014.5, SNPR,1132.0,10.3,113.2, ZIC,2209.0,10.4,220.9, ZIP,7309.0,10.5,730.9,1,8,1.5
41,300.0,141.0,146.0, GVWY,4605.0,10.0,460.5, PRDE,1153.0,10.1,115.3, SHVR,9893.0,10.2,989.3, SNPR,1853.0,10.3,185.3, ZIC,2576.0,10.4,257.6, ZIP,6253.0,10.5,625.3,1,8,1.7
167,300.0,162.0,167.0, GVWY,5810.0,10.0,581.0, PRDE,1106.0,10.1,110.6, SHVR,7088.0,10.2,708.8, SNPR,677.0,10.3,67.7, ZIC,4541.0,10.4,454.1, ZIP,8944.0,10.5,894.4,1,8,2.0
738,300.0,152.0,164.0, GVWY,13151.0,10.0,1315.1, PRDE,2511.0,10.1,251.1, SHVR,2966.0,10.2,296.6, SNPR,1987.0,10.3,198.7, ZIC,1449.0,10.4,144.9, ZIP,6352.0,10.5,635.2,1,16,0.0
733,300.0,145.0,158.0, GVWY,4463.0,10.0,446.3, PRDE,4557.0,10.1,455.7, SHVR,9314.0,10.2,931.4, SNPR,1049.0,10.3,104.9, ZIC,4714.0,10.4,471.4, ZIP,4444.0,10.5,444.4,1,16,0.2
403,300.0,134.0,155.0, GVWY,5963.0,10.0,596.3, PRDE,2352.0,10.1,235.2, SHVR,5459.0,10.2,545.9, SNPR,2107.0,10.3,210.7, ZIC,3264.0,10.4,326.4, ZIP,5084.0,10.5,508.4,1,16,0.4
867,300.0,138.0,148.0, GVWY,6820.0,10.0,682.0, PRDE,3306.0,10.1,330.6, SHVR,9170.0,10.2,917.0, SNPR,1182.0,10.3,118.2, ZIC,2319.0,10.4,231.9, ZIP,5097.0,10.5,509.7,1,16,0.6
299,300.0,146.0,168.0, GVWY,7124.0,10.0,712.4, PRDE,1604.0,10.1,160.4, SHVR,6843.0,10.2,684.3, SNPR,490.0,10.3,49.0, ZIC,6605.0,10.4,660.5, ZIP,5305.0,10.5,530.5,1,16,0.8
412,300.0,157.0,163.0, GVWY,7301.0,10.0,730.1, PRDE,1058.0,10.1,105.8, SHVR,9478.0,10.2,947.8, SNPR,925.0,10.3,92.5, ZIC,4846.0,10.4,484.6, ZIP,5345.0,10.5,534.5,1,16,1.1
886,300.0,143.0,151.0, GVWY,5483.0,10.0,548.3, PRDE,2777.0,10.1,277.7, SHVR,6403.0,10.2,640.3, SNPR,1773.0,10.3,177.3, ZIC,5165.0,10.4,516.5, ZIP,3164.0,10.5,316.4,1,16,1.3
421,300.0,147.0,160.0, GVWY,3940.0,10.0,394.0, PRDE,4430.0,10.1,443.0, SHVR,2683.0,10.2,268.3, SNPR,2139.0,10.3,213.9, ZIC,3430.0,10.4,343.0, ZIP,5036.0,10.5,503.6,1,16,1.5
212,300.0,148.0,157.0, GVWY,3221.0,10.0,322.1, PRDE,2421.0,10.1,242.1, SHVR,7644.0,10.2,764.4, SNPR,2386.0,10.3,238.6, ZIC,5055.0,10.4,505.5, ZIP,1678.0,10.5,167.8,1,16,1.7
329,300.0,137.0,165.0, GVWY,9864.0,10.0,986.4, PRDE,1227.0,10.1,122.7, SHVR,7682.0,10.2,768.2, SNPR,1499.0,10.3,149.9, ZIC,5592.0,10.4,559.2, ZIP,5311.0,10.5,531.1,1,16,2.0
434,300.0,160.0,168.0, GVWY,6366.0,10.0,636.6, PRDE,3397.0,10.1,339.7, SHVR,7368.0,10.2,736.8, SNPR,1225.0,10.3,122.5, ZIC,4098.0,10.4,409.8, ZIP,3117.0,10.5,311.7,1,32,0.0
122,300.0,157.0,164.0, GVWY,9429.0,10.0,942.9, PRDE,2100.0,10.1,210.0, SHVR,3873.0,10.2,387.3, SNPR,474.0,10.3,47.4, ZIC,2795.0,10.4,279.5, ZIP,7314.0,10.5,731.4,1,32,0.2
74,300.0,150.0,158.0, GVWY,7037.0,10.0,703.7, PRDE,4567.0,10.1,456.7, SHVR,7441.0,10.2,744.1, SNPR,1628.0,10.3,162.8, ZIC,1732.0,10.4,173.2, ZIP,6655.0,10.5,665.5,1,32,0.4
371,300.0,143.0,157.0, GVWY,5326.0,10.0,532.6, PRDE,3107.0,10.1,310.7, SHVR,5990.0,10.2,599.0, SNPR,1978.0,10.3,197.8, ZIC,3924.0,10.4,392.4, ZIP,4359.0,10.5,435.9,1,32,0.6
251,300.0,150.0,157.0, GVWY,10219.0,10.0,1021.9, PRDE,1402.0,10.1,140.2, SHVR,6287.0,10.2,628.7, SNPR,1667.0,10.3,166.7, ZIC,2453.0,10.4,245.3, ZIP,5391.0,10.5,539.1,1,32,0.8
341,300.0,157.0,171.0, GVWY,10027.0,10.0,1002.7, PRDE,3217.0,10.1,321.7, SHVR,8938.0,10.2,893.8, SNPR,1758.0,10.3,175.8, ZIC,1569.0,10.4,156.9, ZIP,2003.0,10.5,200.3,1,32,1.1
105,300.0,152.0,156.0, GVWY,9696.0,10.0,969.6, PRDE,2546.0,10.1,254.6, SHVR,8266.0,10.2,826.6, SNPR,1627.0,10.3,162.7, ZIC,2530.0,10.4,253.0, ZIP,4151.0,10.5,415.1,1,32,1.3
11,300.0,144.0,166.0, GVWY,9249.0,10.0,924.9, PRDE,2901.0,10.1,290.1, SHVR,7650.0,10.2,765.0, SNPR,1560.0,10.3,156.0, ZIC,1700.0,10.4,170.0, ZIP,3183.0,10.5,318.3,1,32,1.5
32,300.0,147.0,158.0, GVWY,4206.0,10.0,420.6, PRDE,1085.0,10.1,108.5, SHVR,3525.0,10.2,352.5, SNPR,1647.0,10.3,164.7, ZIC,3690.0,10.4,369.0, ZIP,10654.0,10.5,1065.4,1,32,1.7
171,300.0,135.0,161.0, GVWY,1853.0,10.0,185.3, PRDE,2647.0,10.1,264.7, SHVR,4801.0,10.2,480.1, SNPR,2578.0,10.3,257.8, ZIC,3148.0,10.4,314.8, ZIP,8175.0,10.5,817.5,1,32,2.0
67,300.0,131.0,134.0, GVWY,6163.0,10.0,616.3, PRDE,1794.0,10.1,179.4, SHVR,13523.0,10.2,1352.3, SNPR,825.0,10.3,82.5, ZIC,1061.0,10.4,106.1, ZIP,8026.0,10.5,802.6,1,64,0.0
541,300.0,150.0,155.0, GVWY,7210.0,10.0,721.0, PRDE,2002.0,10.1,200.2, SHVR,10452.0,10.2,1045.2, SNPR,1198.0,10.3,119.8, ZIC,2407.0,10.4,240.7, ZIP,6268.0,10.5,626.8,1,64,0.2
209,300.0,133.0,148.0, GVWY,2702.0,10.0,270.2, PRDE,7848.0,10.1,784.8, SHVR,9542.0,10.2,954.2, SNPR,1359.0,10.3,135.9, ZIC,1170.0,10.4,117.0, ZIP,5537.0,10.5,553.7,1,64,0.4
612,300.0,128.0,162.0, GVWY,5137.0,10.0,513.7, PRDE,2189.0,10.1,218.9, SHVR,5744.0,10.2,574.4, SNPR,1383.0,10.3,138.3, ZIC,7657.0,10.4,765.7, ZIP,3695.0,10.5,369.5,1,64,0.6
619,300.0,145.0,168.0, GVWY,14044.0,10.0,1404.4, PRDE,2933.0,10.1,293.3, SHVR,3675.0,10.2,367.5, SNPR,797.0,10.3,79.7, ZIC,1980.0,10.4,198.0, ZIP,6983.0,10.5,698.3,1,64,0.8
567,300.0,151.0,156.0, GVWY,3719.0,10.0,371.9, PRDE,5533.0,10.1,553.3, SHVR,4166.0,10.2,416.6, SNPR,1723.0,10.3,172.3, ZIC,5228.0,10.4,522.8, ZIP,4696.0,10.5,469.6,1,64,1.1
473,300.0,146.0,156.0, GVWY,5995.0,10.0,599.5, PRDE,3269.0,10.1,326.9, SHVR,9303.0,10.2,930.3, SNPR,854.0,10.3,85.4, ZIC,3747.0,10.4,374.7, ZIP,8370.0,10.5,837.0,1,64,1.3
236,300.0,146.0,153.0, GVWY,7170.0,10.0,717.0, PRDE,3259.0,10.1,325.9, SHVR,11096.0,10.2,1109.6, SNPR,4.0,10.3,0.4, ZIC,2842.0,10.4,284.2, ZIP,7742.0,10.5,774.2,1,64,1.5
188,300.0,148.0,151.0, GVWY,6989.0,10.0,698.9, PRDE,707.0,10.1,70.7, SHVR,6249.0,10.2,624.9, SNPR,2035.0,10.3,203.5, ZIC,3997.0,10.4,399.7, ZIP,4785.0,10.5,478.5,1,64,1.7
177,300.0,141.0,168.0, GVWY,6067.0,10.0,606.7, PRDE,2912.0,10.1,291.2, SHVR,4802.0,10.2,480.2, SNPR,2150.0,10.3,215.0, ZIC,1737.0,10.4,173.7, ZIP,7287.0,10.5,728.7,1,64,2.0
756,300.0,137.0,148.0, GVWY,4217.0,10.0,421.7, PRDE,1936.0,10.1,193.6, SHVR,8665.0,10.2,866.5, SNPR,1292.0,10.3,129.2, ZIC,5160.0,10.4,516.0, ZIP,4471.0,10.5,447.1,1,128,0.0
639,300.0,141.0,154.0, GVWY,8193.0,10.0,819.3, PRDE,3021.0,10.1,302.1, SHVR,4471.0,10.2,447.1, SNPR,533.0,10.3,53.3, ZIC,3179.0,10.4,317.9, ZIP,11975.0,10.5,1197.5,1,128,0.2
624,300.0,132.0,145.0, GVWY,8934.0,10.0,893.4, PRDE,6605.0,10.1,660.5, SHVR,7719.0,10.2,771.9, SNPR,1032.0,10.3,103.2, ZIC,986.0,10.4,98.6, ZIP,3690.0,10.5,369.0,1,128,0.4
70,300.0,144.0,146.0, GVWY,8028.0,10.0,802.8, PRDE,4236.0,10.1,423.6, SHVR,6245.0,10.2,624.5, SNPR,1200.0,10.3,120.0, ZIC,797.0,10.4,79.7, ZIP,10458.0,10.5,1045.8,1,128,0.6
203,300.0,134.0,177.0, GVWY,8478.0,10.0,847.8, PRDE,554.0,10.1,55.4, SHVR,6882.0,10.2,688.2, SNPR,1298.0,10.3,129.8, ZIC,4643.0,10.4,464.3, ZIP,6469.0,10.5,646.9,1,128,0.8
876,300.0,144.0,147.0, GVWY,13814.0,10.0,1381.4, PRDE,3489.0,10.1,348.9, SHVR,4393.0,10.2,439.3, SNPR,1148.0,10.3,114.8, ZIC,1902.0,10.4,190.2, ZIP,5807.0,10.5,580.7,1,128,1.1
366,300.0,151.0,154.0, GVWY,6523.0,10.0,652.3, PRDE,2705.0,10.1,270.5, SHVR,6287.0,10.2,628.7, SNPR,1525.0,10.3,152.5, ZIC,3990.0,10.4,399.0, ZIP,7987.0,10.5,798.7,1,128,1.3
657,300.0,148.0,160.0, GVWY,7402.0,10.0,740.2, PRDE,3011.0,10.1,301.1, SHVR,7527.0,10.2,752.7, SNPR,930.0,10.3,93.0, ZIC,4651.0,10.4,465.1, ZIP,2777.0,10.5,277.7,1,128,1.5
587,300.0,137.0,160.0, GVWY,5026.0,10.0,502.6, PRDE,2157.0,10.1,215.7, SHVR,10870.0,10.2,1087.0, SNPR,2292.0,10.3,229.2, ZIC,3133.0,10.4,313.3, ZIP,3991.0,10.5,399.1,1,128,1.7
498,300.0,151.0,160.0, GVWY,6363.0,10.0,636.3, PRDE,4038.0,10.1,403.8, SHVR,8600.0,10.2,860.0, SNPR,1425.0,10.3,142.5, ZIC,2418.0,10.4,241.8, ZIP,4129.0,10.5,412.9,1,128,2.0
746,300.0,138.0,143.0, GVWY,2855.0,10.0,285.5, PRDE,3883.0,10.1,388.3, SHVR,6078.0,10.2,607.8, SNPR,1124.0,10.3,112.4, ZIC,4994.0,10.4,499.4, ZIP,8336.0,10.5,833.6,1,256,0.0
224,300.0,147.0,159.0, GVWY,10002.0,10.0,1000.2, PRDE,636.0,10.1,63.6, SHVR,7371.0,10.2,737.1, SNPR,1410.0,10.3,141.0, ZIC,2175.0,10.4,217.5, ZIP,8193.0,10.5,819.3,1,256,0.2
892,300.0,149.0,153.0, GVWY,12614.0,10.0,1261.4, PRDE,1706.0,10.1,170.6, SHVR,9553.0,10.2,955.3, SNPR,622.0,10.3,62.2, ZIC,4072.0,10.4,407.2, ZIP,3807.0,10.5,380.7,1,256,0.4
783,300.0,151.0,153.0, GVWY,7751.0,10.0,775.1, PRDE,2291.0,10.1,229.1, SHVR,7551.0,10.2,755.1, SNPR,1135.0,10.3,113.5, ZIC,1760.0,10.4,176.0, ZIP,9800.0,10.5,980.0,1,256,0.6
548,300.0,155.0,164.0, GVWY,5353.0,10.0,535.3, PRDE,8031.0,10.1,803.1, SHVR,468.0,10.2,46.8, SNPR,2316.0,10.3,231.6, ZIC,1726.0,10.4,172.6, ZIP,5751.0,10.5,575.1,1,256,0.8
766,300.0,151.0,165.0, GVWY,8554.0,10.0,855.4, PRDE,2851.0,10.1,285.1, SHVR,4828.0,10.2,482.8, SNPR,1278.0,10.3,127.8, ZIC,3675.0,10.4,367.5, ZIP,7005.0,10.5,700.5,1,256,1.1
241,300.0,156.0,168.0, GVWY,5886.0,10.0,588.6, PRDE,4864.0,10.1,486.4, SHVR,8270.0,10.2,827.0, SNPR,2309.0,10.3,230.9, ZIC,3205.0,10.4,320.5, ZIP,1144.0,10.5,114.4,1,256,1.3
158,300.0,138.0,155.0, GVWY,7972.0,10.0,797.2, PRDE,2604.0,10.1,260.4, SHVR,9050.0,10.2,905.0, SNPR,1182.0,10.3,118.2, ZIC,863.0,10.4,86.3, ZIP,5182.0,10.5,518.2,1,256,1.5
36,300.0,151.0,162.0, GVWY,6534.0,10.0,653.4, PRDE,1790.0,10.1,179.0, SHVR,7688.0,10.2,768.8, SNPR,1519.0,10.3,151.9, ZIC,4431.0,10.4,443.1, ZIP,6089.0,10.5,608.9,1,256,1.7
178,300.0,145.0,155.0, GVWY,8856.0,10.0,885.6, PRDE,2055.0,10.1,205.5, SHVR,9527.0,10.2,952.7, SNPR,1692.0,10.3,169.2, ZIC,1395.0,10.4,139.5, ZIP,7611.0,10.5,761.1,1,256,2.0
31,300.0,143.0,156.0, GVWY,6052.0,10.0,605.2, PRDE,2406.0,10.1,240.6, SHVR,4383.0,10.2,438.3, SNPR,1290.0,10.3,129.0, ZIC,4849.0,10.4,484.9, ZIP,8289.0,10.5,828.9,1,512,0.0
851,300.0,144.0,148.0, GVWY,2199.0,10.0,219.9, PRDE,971.0,10.1,97.1, SHVR,6682.0,10.2,668.2, SNPR,1499.0,10.3,149.9, ZIC,3989.0,10.4,398.9, ZIP,9744.0,10.5,974.4,1,512,0.2
76,300.0,145.0,161.0, GVWY,3278.0,10.0,327.8, PRDE,1396.0,10.1,139.6, SHVR,9407.0,10.2,940.7, SNPR,1793.0,10.3,179.3, ZIC,2930.0,10.4,293.0, ZIP,7317.0,10.5,731.7,1,512,0.4
369,300.0,156.0,184.0, GVWY,7043.0,10.0,704.3, PRDE,414.0,10.1,41.4, SHVR,6865.0,10.2,686.5, SNPR,1340.0,10.3,134.0, ZIC,4168.0,10.4,416.8, ZIP,8249.0,10.5,824.9,1,512,0.6
770,300.0,151.0,158.0, GVWY,7087.0,10.0,708.7, PRDE,5214.0,10.1,521.4, SHVR,3748.0,10.2,374.8, SNPR,2009.0,10.3,200.9, ZIC,4467.0,10.4,446.7, ZIP,4144.0,10.5,414.4,1,512,0.8
118,300.0,143.0,162.0, GVWY,8601.0,10.0,860.1, PRDE,3961.0,10.1,396.1, SHVR,7726.0,10.2,772.6, SNPR,790.0,10.3,79.0, ZIC,3424.0,10.4,342.4, ZIP,5622.0,10.5,562.2,1,512,1.1
446,300.0,151.0,157.0, GVWY,2353.0,10.0,235.3, PRDE,1335.0,10.1,133.5, SHVR,6789.0,10.2,678.9, SNPR,1530.0,10.3,153.0, ZIC,6597.0,10.4,659.7, ZIP,7509.0,10.5,750.9,1,512,1.3
144,300.0,162.0,165.0, GVWY,6846.0,10.0,684.6, PRDE,3506.0,10.1,350.6, SHVR,5224.0,10.2,522.4, SNPR,1117.0,10.3,111.7, ZIC,2595.0,10.4,259.5, ZIP,7424.0,10.5,742.4,1,512,1.5
489,300.0,150.0,156.0, GVWY,8596.0,10.0,859.6, PRDE,921.0,10.1,92.1, SHVR,8621.0,10.2,862.1, SNPR,644.0,10.3,64.4, ZIC,2421.0,10.4,242.1, ZIP,9972.0,10.5,997.2,1,512,1.7
665,300.0,162.0,171.0, GVWY,5663.0,10.0,566.3, PRDE,4047.0,10.1,404.7, SHVR,8145.0,10.2,814.5, SNPR,572.0,10.3,57.2, ZIC,6115.0,10.4,611.5, ZIP,3994.0,10.5,399.4,1,512,2.0
111,300.0,155.0,162.0, GVWY,6483.0,10.0,648.3, PRDE,1496.0,10.1,149.6, SHVR,6267.0,10.2,626.7, SNPR,1630.0,10.3,163.0, ZIC,3203.0,10.4,320.3, ZIP,7818.0,10.5,781.8,1,1024,0.0
720,300.0,148.0,173.0, GVWY,10621.0,10.0,1062.1, PRDE,3732.0,10.1,373.2, SHVR,5667.0,10.2,566.7, SNPR,876.0,10.3,87.6, ZIC,3105.0,10.4,310.5, ZIP,2848.0,10.5,284.8,1,1024,0.2
626,300.0,126.0,151.0, GVWY,8392.0,10.0,839.2, PRDE,4639.0,10.1,463.9, SHVR,6857.0,10.2,685.7, SNPR,1745.0,10.3,174.5, ZIC,836.0,10.4,83.6, ZIP,5236.0,10.5,523.6,1,1024,0.4
841,300.0,150.0,152.0, GVWY,5096.0,10.0,509.6, PRDE,4587.0,10.1,458.7, SHVR,2558.0,10.2,255.8, SNPR,1129.0,10.3,112.9, ZIC,5776.0,10.4,577.6, ZIP,6519.0,10.5,651.9,1,1024,0.6
667,300.0,132.0,134.0, GVWY,9941.0,10.0,994.1, PRDE,4729.0,10.1,472.9, SHVR,11239.0,10.2,1123.9, SNPR,605.0,10.3,60.5, ZIC,2895.0,10.4,289.5, ZIP,3644.0,10.5,364.4,1,1024,0.8
253,300.0,153.0,164.0, GVWY,4443.0,10.0,444.3, PRDE,3472.0,10.1,347.2, SHVR,7170.0,10.2,717.0, SNPR,2171.0,10.3,217.1, ZIC,2480.0,10.4,248.0, ZIP,4713.0,10.5,471.3,1,1024,1.1
377,300.0,151.0,154.0, GVWY,4537.0,10.0,453.7, PRDE,4747.0,10.1,474.7, SHVR,11060.0,10.2,1106.0, SNPR,1830.0,10.3,183.0, ZIC,2095.0,10.4,209.5, ZIP,5118.0,10.5,511.8,1,1024,1.3
56,300.0,138.0,151.0, GVWY,2733.0,10.0,273.3, PRDE,4689.0,10.1,468.9, SHVR,4685.0,10.2,468.5, SNPR,1585.0,10.3,158.5, ZIC,5658.0,10.4,565.8, ZIP,2762.0,10.5,276.2,1,1024,1.5
384,300.0,143.0,158.0, GVWY,4333.0,10.0,433.3, PRDE,2936.0,10.1,293.6, SHVR,10265.0,10.2,1026.5, SNPR,1484.0,10.3,148.4, ZIC,3116.0,10.4,311.6, ZIP,3697.0,10.5,369.7,1,1024,1.7
828,300.0,144.0,159.0, GVWY,2100.0,10.0,210.0, PRDE,1332.0,10.1,133.2, SHVR,5819.0,10.2,581.9, SNPR,2507.0,10.3,250.7, ZIC,2304.0,10.4,230.4, ZIP,6805.0,10.5,680.5,1,1024,2.0
213,300.0,142.0,158.0, GVWY,9173.0,10.0,917.3, PRDE,2887.0,10.1,288.7, SHVR,4053.0,10.2,405.3, SNPR,1911.0,10.3,191.1, ZIC,2358.0,10.4,235.8, ZIP,6268.0,10.5,626.8,2,4,0.0
406,300.0,133.0,163.0, GVWY,8458.0,10.0,845.8, PRDE,4522.0,10.1,452.2, SHVR,5447.0,10.2,544.7, SNPR,1980.0,10.3,198.0, ZIC,3500.0,10.4,350.0, ZIP,3159.0,10.5,315.9,2,4,0.2
718,300.0,149.0,155.0, GVWY,1888.0,10.0,188.8, PRDE,2339.0,10.1,233.9, SHVR,12406.0,10.2,1240.6, SNPR,2417.0,10.3,241.7, ZIC,2367.0,10.4,236.7, ZIP,4976.0,10.5,497.6,2,4,0.4
679,300.0,151.0,156.0, GVWY,3206.0,10.0,320.6, PRDE,1591.0,10.1,159.1, SHVR,9145.0,10.2,914.5, SNPR,1628.0,10.3,162.8, ZIC,4324.0,10.4,432.4, ZIP,4025.0,10.5,402.5,2,4,0.6
93,300.0,151.0,155.0, GVWY,4465.0,10.0,446.5, PRDE,1497.0,10.1,149.7, SHVR,2937.0,10.2,293.7, SNPR,1462.0,10.3,146.2, ZIC,5475.0,10.4,547.5, ZIP,7679.0,10.5,767.9,2,4,0.8
256,300.0,155.0,159.0, GVWY,10094.0,10.0,1009.4, PRDE,3184.0,10.1,318.4, SHVR,7247.0,10.2,724.7, SNPR,1367.0,10.3,136.7, ZIC,3599.0,10.4,359.9, ZIP,2438.0,10.5,243.8,2,4,1.1
452,300.0,150.0,153.0, GVWY,5720.0,10.0,572.0, PRDE,5053.0,10.1,505.3, SHVR,5690.0,10.2,569.0, SNPR,1467.0,10.3,146.7, ZIC,1451.0,10.4,145.1, ZIP,7492.0,10.5,749.2,2,4,1.3
459,300.0,148.0,151.0, GVWY,6350.0,10.0,635.0, PRDE,4419.0,10.1,441.9, SHVR,8731.0,10.2,873.1, SNPR,968.0,10.3,96.8, ZIC,3048.0,10.4,304.8, ZIP,7101.0,10.5,710.1,2,4,1.5
837,300.0,141.0,150.0, GVWY,4738.0,10.0,473.8, PRDE,4146.0,10.1,414.6, SHVR,11287.0,10.2,1128.7, SNPR,1034.0,10.3,103.4, ZIC,3120.0,10.4,312.0, ZIP,4794.0,10.5,479.4,2,4,1.7
9,300.0,144.0,149.0, GVWY,5538.0,10.0,553.8, PRDE,8109.0,10.1,810.9, SHVR,2698.0,10.2,269.8, SNPR,860.0,10.3,86.0, ZIC,3338.0,10.4,333.8, ZIP,8341.0,10.5,834.1,2,4,2.0
543,300.0,140.0,150.0, GVWY,9638.0,10.0,963.8, PRDE,3719.0,10.1,371.9, SHVR,2754.0,10.2,275.4, SNPR,571.0,10.3,57.1, ZIC,3615.0,10.4,361.5, ZIP,8332.0,10.5,833.2,2,8,0.0
785,300.0,148.0,162.0, GVWY,4349.0,10.0,434.9, PRDE,1868.0,10.1,186.8, SHVR,4437.0,10.2,443.7, SNPR,2246.0,10.3,224.6, ZIC,2297.0,10.4,229.7, ZIP,8832.0,10.5,883.2,2,8,0.2
58,300.0,148.0,154.0, GVWY,1565.0,10.0,156.5, PRDE,4034.0,10.1,403.4, SHVR,9305.0,10.2,930.5, SNPR,1163.0,10.3,116.3, ZIC,4151.0,10.4,415.1, ZIP,8049.0,10.5,804.9,2,8,0.4
393,300.0,141.0,160.0, GVWY,5641.0,10.0,564.1, PRDE,2485.0,10.1,248.5, SHVR,5219.0,10.2,521.9, SNPR,2859.0,10.3,285.9, ZIC,3071.0,10.4,307.1, ZIP,3802.0,10.5,380.2,2,8,0.6
145,300.0,140.0,151.0, GVWY,4582.0,10.0,458.2, PRDE,1870.0,10.1,187.0, SHVR,7313.0,10.2,731.3, SNPR,2113.0,10.3,211.3, ZIC,2304.0,10.4,230.4, ZIP,5226.0,10.5,522.6,2,8,0.8
598,300.0,153.0,155.0, GVWY,5637.0,10.0,563.7, PRDE,2604.0,10.1,260.4, SHVR,7260.0,10.2,726.0, SNPR,500.0,10.3,50.0, ZIC,6214.0,10.4,621.4, ZIP,7384.0,10.5,738.4,2,8,1.1
37,300.0,151.0,162.0, GVWY,9096.0,10.0,909.6, PRDE,345.0,10.1,34.5, SHVR,9136.0,10.2,913.6, SNPR,1601.0,10.3,160.1, ZIC,1659.0,10.4,165.9, ZIP,6714.0,10.5,671.4,2,8,1.3
729,300.0,148.0,151.0, GVWY,8838.0,10.0,883.8, PRDE,2281.0,10.1,228.1, SHVR,11582.0,10.2,1158.2, SNPR,510.0,10.3,51.0, ZIC,4070.0,10.4,407.0, ZIP,2984.0,10.5,298.4,2,8,1.5
331,300.0,141.0,148.0, GVWY,6124.0,10.0,612.4, PRDE,6300.0,10.1,630.0, SHVR,7159.0,10.2,715.9, SNPR,530.0,10.3,53.0, ZIC,4408.0,10.4,440.8, ZIP,3504.0,10.5,350.4,2,8,1.7
348,300.0,141.0,162.0, GVWY,7116.0,10.0,711.6, PRDE,2805.0,10.1,280.5, SHVR,5538.0,10.2,553.8, SNPR,1221.0,10.3,122.1, ZIC,3685.0,10.4,368.5, ZIP,5441.0,10.5,544.1,2,8,2.0
788,300.0,166.0,168.0, GVWY,12643.0,10.0,1264.3, PRDE,3634.0,10.1,363.4, SHVR,5026.0,10.2,502.6, SNPR,845.0,10.3,84.5, ZIC,2976.0,10.4,297.6, ZIP,4974.0,10.5,497.4,2,16,0.0
313,300.0,134.0,155.0, GVWY,4846.0,10.0,484.6, PRDE,3613.0,10.1,361.3, SHVR,2242.0,10.2,224.2, SNPR,2432.0,10.3,243.2, ZIC,4125.0,10.4,412.5, ZIP,5249.0,10.5,524.9,2,16,0.2
533,300.0,147.0,149.0, GVWY,2967.0,10.0,296.7, PRDE,5496.0,10.1,549.6, SHVR,11600.0,10.2,1160.0, SNPR,1081.0,10.3,108.1, ZIC,2191.0,10.4,219.1, ZIP,6125.0,10.5,612.5,2,16,0.4
795,300.0,143.0,175.0, GVWY,6845.0,10.0,684.5, PRDE,2039.0,10.1,203.9, SHVR,5007.0,10.2,500.7, SNPR,1322.0,10.3,132.2, ZIC,1037.0,10.4,103.7, ZIP,12541.0,10.5,1254.1,2,16,0.6
