B00, 0
B01, 0
B02, 1
B02, Trade, 296.850, 104, B02, S00, 1
B03, 0
B04, 0
B05, 0
B06, 0
B07, 6
B07, Trade, 5.900, 119, B07, S03, 1
B07, Trade, 30.317, 116, S00, B07, 1
B07, Trade, 40.867, 110, B07, S00, 1
B07, Trade, 60.500, 119, B07, S03, 1
B07, Trade, 121.833, 123, B07, S03, 1
B07, Trade, 251.650, 123, B07, S00, 1
B08, 2
B08, Trade, 79.583, 127, B08, S04, 1
B08, Trade, 186.850, 124, B08, S00, 1
B09, 0
B10, 4
B10, Trade, 5.933, 132, S04, B10, 1
B10, Trade, 46.033, 125, B10, S00, 1
B10, Trade, 171.650, 132, B10, S01, 1
B10, Trade, 252.217, 126, B10, S01, 1
B11, 0
B12, 1
B12, Trade, 174.517, 131, B12, S02, 1
B13, 1
B13, Trade, 109.583, 134, S05, B13, 1
B14, 10
B14, Trade, 11.167, 146, B14, S01, 1
B14, Trade, 15.667, 129, S03, B14, 1
B14, Trade, 32.333, 136, B14, S01, 1
B14, Trade, 71.733, 147, B14, S10, 1
B14, Trade, 86.050, 124, S01, B14, 1
B14, Trade, 113.583, 141, B14, S04, 1
B14, Trade, 151.333, 132, B14, S01, 1
B14, Trade, 176.317, 120, B14, S00, 1
B14, Trade, 191.067, 148, B14, S03, 1
B14, Trade, 196.267, 124, B14, S03, 1
B15, 46
B15, Trade, 10.133, 146, B15, S05, 1
B15, Trade, 17.733, 148, B15, S01, 1
B15, Trade, 20.933, 139, B15, S03, 1
B15, Trade, 27.917, 151, B15, S01, 1
B15, Trade, 37.133, 150, S12, B15, 1
B15, Trade, 46.450, 145, S11, B15, 1
B15, Trade, 56.450, 145, B15, S02, 1
B15, Trade, 61.217, 151, B15, S00, 1
B15, Trade, 71.100, 150, B15, S00, 1
B15, Trade, 77.050, 143, B15, S02, 1
B15, Trade, 81.617, 150, B15, S04, 1
B15, Trade, 88.983, 137, B15, S05, 1
B15, Trade, 90.900, 134, B15, S00, 1
B15, Trade, 96.867, 139, S05, B15, 1
B15, Trade, 101.200, 131, S03, B15, 1
B15, Trade, 106.767, 148, B15, S01, 1
B15, Trade, 113.133, 148, B15, S05, 1
B15, Trade, 126.167, 147, S10, B15, 1
B15, Trade, 131.033, 128, B15, S02, 1
B15, Trade, 139.983, 149, B15, S05, 1
B15, Trade, 142.900, 145, S01, B15, 1
B15, Trade, 151.250, 133, B15, S00, 1
B15, Trade, 156.467, 141, B15, S03, 1
B15, Trade, 166.167, 151, B15, S10, 1
B15, Trade, 172.950, 145, B15, S12, 1
B15, Trade, 180.050, 144, B15, S04, 1
B15, Trade, 182.900, 150, B15, S01, 1
B15, Trade, 186.317, 151, B15, S03, 1
B15, Trade, 196.467, 137, S01, B15, 1
B15, Trade, 203.233, 147, B15, S01, 1
B15, Trade, 208.100, 146, B15, S02, 1
B15, Trade, 213.450, 142, B15, S02, 1
B15, Trade, 216.750, 150, B15, S04, 1
B15, Trade, 224.050, 148, B15, S11, 1
B15, Trade, 227.267, 148, B15, S03, 1
B15, Trade, 234.633, 142, B15, S04, 1
B15, Trade, 239.617, 144, S01, B15, 1
B15, Trade, 242.433, 149, B15, S02, 1
B15, Trade, 246.250, 113, S04, B15, 1
B15, Trade, 251.800, 149, S14, B15, 1
B15, Trade, 256.333, 148, B15, S10, 1
B15, Trade, 263.833, 147, B15, S01, 1
B15, Trade, 266.783, 132, B15, S03, 1
B15, Trade, 273.250, 150, B15, S01, 1
B15, Trade, 287.517, 148, B15, S10, 1
B15, Trade, 298.583, 149, B15, S01, 1
B16, 5
B16, Trade, 114.600, 134, B16, S01, 1
B16, Trade, 117.667, 144, B16, S02, 1
B16, Trade, 171.967, 144, B16, S10, 1
B16, Trade, 218.733, 134, S10, B16, 1
B16, Trade, 279.717, 144, B16, S05, 1
B17, 25
B17, Trade, 27.433, 153, B17, S03, 1
B17, Trade, 30.867, 155, B17, S03, 1
B17, Trade, 35.317, 151, B17, S10, 1
B17, Trade, 53.317, 158, B17, S02, 1
B17, Trade, 57.083, 147, B17, S10, 1
B17, Trade, 66.367, 152, B17, S10, 1
B17, Trade, 76.533, 134, B17, S01, 1
B17, Trade, 80.683, 150, B17, S03, 1
B17, Trade, 87.683, 146, B17, S03, 1
B17, Trade, 119.650, 139, B17, S05, 1
B17, Trade, 121.883, 137, B17, S04, 1
B17, Trade, 135.083, 150, B17, S05, 1
B17, Trade, 136.350, 126, B17, S00, 1
B17, Trade, 147.967, 157, B17, S03, 1
B17, Trade, 151.767, 129, B17, S04, 1
B17, Trade, 158.583, 157, B17, S14, 1
B17, Trade, 163.267, 158, B17, S08, 1
B17, Trade, 191.467, 156, B17, S10, 1
B17, Trade, 218.933, 134, S02, B17, 1
B17, Trade, 235.717, 135, B17, S03, 1
B17, Trade, 236.267, 151, B17, S00, 1
B17, Trade, 246.600, 124, S00, B17, 1
B17, Trade, 262.583, 148, B17, S03, 1
B17, Trade, 274.383, 149, B17, S02, 1
B17, Trade, 284.333, 153, S04, B17, 1
B18, 47
B18, Trade, 6.133, 129, S08, B18, 1
B18, Trade, 15.183, 159, B18, S00, 1
B18, Trade, 23.167, 156, B18, S02, 1
B18, Trade, 31.233, 159, S16, B18, 1
B18, Trade, 35.217, 153, B18, S04, 1
B18, Trade, 49.283, 155, S16, B18, 1
