B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 156.233, 117, B07, S02, 1
B08, 3
B08, Trade, 15.567, 127, B08, S00, 1
B08, Trade, 131.467, 123, B08, S00, 1
B08, Trade, 282.300, 124, B08, S04, 1
B09, 0
B10, 0
B11, 3
B11, Trade, 18.783, 137, B11, S02, 1
B11, Trade, 165.833, 130, B11, S06, 1
B11, Trade, 265.983, 137, B11, S02, 1
B12, 5
B12, Trade, 121.317, 117, S02, B12, 1
B12, Trade, 203.617, 131, B12, S03, 1
B12, Trade, 211.183, 140, B12, S00, 1
B12, Trade, 289.717, 135, B12, S04, 1
B12, Trade, 295.417, 141, B12, S01, 1
B13, 10
B13, Trade, 5.133, 140, B13, S09, 1
B13, Trade, 22.800, 143, B13, S04, 1
B13, Trade, 56.783, 139, B13, S01, 1
B13, Trade, 96.733, 133, S02, B13, 1
B13, Trade, 126.117, 136, B13, S00, 1
B13, Trade, 151.050, 142, B13, S01, 1
B13, Trade, 163.483, 142, B13, S09, 1
B13, Trade, 178.283, 143, B13, S11, 1
B13, Trade, 267.683, 140, B13, S04, 1
B13, Trade, 289.600, 136, B13, S02, 1
B14, 1
B14, Trade, 102.983, 144, B14, S04, 1
B15, 3
B15, Trade, 18.267, 136, B15, S07, 1
B15, Trade, 29.467, 143, B15, S06, 1
B15, Trade, 287.683, 137, B15, S01, 1
B16, 8
B16, Trade, 20.100, 122, S06, B16, 1
B16, Trade, 27.667, 147, B16, S09, 1
B16, Trade, 50.017, 152, B16, S07, 1
B16, Trade, 54.117, 154, B16, S04, 1
B16, Trade, 90.983, 148, B16, S00, 1
B16, Trade, 139.850, 145, B16, S04, 1
B16, Trade, 222.283, 151, B16, S04, 1
B16, Trade, 295.633, 135, B16, S02, 1
B17, 17
B17, Trade, 6.600, 152, B17, S02, 1
B17, Trade, 12.567, 154, B17, S02, 1
B17, Trade, 62.767, 157, B17, S08, 1
B17, Trade, 97.783, 154, B17, S03, 1
B17, Trade, 101.850, 152, B17, S01, 1
B17, Trade, 146.583, 144, B17, S00, 1
B17, Trade, 153.400, 147, B17, S03, 1
