B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 196.067, 124, S03, B09, 1
B10, 0
B11, 17
B11, Trade, 5.400, 132, B11, S06, 1
B11, Trade, 40.717, 127, B11, S03, 1
B11, Trade, 76.483, 136, B11, S00, 1
B11, Trade, 91.183, 121, B11, S04, 1
B11, Trade, 125.933, 125, B11, S04, 1
B11, Trade, 176.917, 132, B11, S04, 1
B11, Trade, 191.217, 132, B11, S02, 1
B11, Trade, 201.200, 129, S08, B11, 1
B11, Trade, 209.133, 136, B11, S03, 1
B11, Trade, 219.517, 137, B11, S03, 1
B11, Trade, 222.117, 137, B11, S04, 1
B11, Trade, 229.683, 136, B11, S07, 1
B11, Trade, 236.450, 114, S04, B11, 1
B11, Trade, 241.650, 128, B11, S04, 1
B11, Trade, 252.833, 137, B11, S00, 1
B11, Trade, 261.933, 134, B11, S00, 1
B11, Trade, 271.450, 122, B11, S03, 1
B12, 0
B13, 8
B13, Trade, 26.300, 139, B13, S00, 1
B13, Trade, 50.250, 141, B13, S09, 1
B13, Trade, 67.467, 143, B13, S04, 1
B13, Trade, 126.533, 142, B13, S07, 1
B13, Trade, 194.050, 135, B13, S00, 1
B13, Trade, 212.400, 137, B13, S00, 1
B13, Trade, 237.483, 140, B13, S08, 1
B13, Trade, 257.250, 141, B13, S04, 1
B14, 2
B14, Trade, 12.550, 138, B14, S02, 1
B14, Trade, 228.100, 137, B14, S04, 1
B15, 4
B15, Trade, 169.400, 132, B15, S00, 1
B15, Trade, 193.783, 133, B15, S07, 1
B15, Trade, 201.333, 116, B15, S04, 1
B15, Trade, 247.567, 139, B15, S04, 1
B16, 13
B16, Trade, 31.500, 146, S10, B16, 1
B16, Trade, 73.883, 140, B16, S04, 1
B16, Trade, 85.117, 151, B16, S01, 1
B16, Trade, 119.883, 153, B16, S00, 1
B16, Trade, 133.417, 148, B16, S10, 1
B16, Trade, 137.733, 148, S06, B16, 1
B16, Trade, 151.017, 138, S06, B16, 1
B16, Trade, 182.317, 140, B16, S02, 1
B16, Trade, 191.717, 140, S08, B16, 1
B16, Trade, 220.983, 148, B16, S05, 1
B16, Trade, 222.700, 149, B16, S03, 1
B16, Trade, 268.367, 154, B16, S11, 1
B16, Trade, 276.667, 146, B16, S04, 1
B17, 8
B17, Trade, 20.033, 151, B17, S02, 1
B17, Trade, 35.483, 134, S00, B17, 1
B17, Trade, 130.367, 150, B17, S02, 1
B17, Trade, 140.883, 116, S04, B17, 1
B17, Trade, 169.267, 138, B17, S04, 1
B17, Trade, 181.950, 146, B17, S03, 1
B17, Trade, 219.867, 135, B17, S02, 1
