B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 2
B10, Trade, 65.583, 127, S05, B10, 1
B10, Trade, 76.667, 133, B10, S00, 1
B11, 1
B11, Trade, 95.633, 129, S08, B11, 1
B12, 0
B13, 0
B14, 0
B15, 14
B15, Trade, 33.517, 150, B15, S00, 1
B15, Trade, 74.517, 140, B15, S10, 1
B15, Trade, 87.417, 132, B15, S05, 1
B15, Trade, 90.883, 135, B15, S03, 1
B15, Trade, 111.750, 151, B15, S03, 1
B15, Trade, 143.350, 141, B15, S11, 1
B15, Trade, 167.417, 126, B15, S05, 1
B15, Trade, 170.967, 132, B15, S04, 1
B15, Trade, 213.450, 140, B15, S04, 1
B15, Trade, 218.050, 151, B15, S02, 1
B15, Trade, 226.333, 136, B15, S05, 1
B15, Trade, 232.383, 150, B15, S02, 1
B15, Trade, 248.900, 143, B15, S09, 1
B15, Trade, 289.533, 147, B15, S03, 1
B16, 12
B16, Trade, 6.783, 146, S08, B16, 1
B16, Trade, 15.350, 134, B16, S04, 1
B16, Trade, 27.683, 155, B16, S09, 1
B16, Trade, 67.033, 145, B16, S07, 1
B16, Trade, 83.100, 149, S09, B16, 1
B16, Trade, 206.217, 119, S05, B16, 1
B16, Trade, 213.800, 151, S02, B16, 1
B16, Trade, 239.267, 155, B16, S14, 1
B16, Trade, 246.583, 154, S11, B16, 1
B16, Trade, 265.417, 153, B16, S00, 1
B16, Trade, 286.067, 149, B16, S00, 1
B16, Trade, 297.433, 154, B16, S03, 1
B17, 35
B17, Trade, 6.083, 140, B17, S09, 1
B17, Trade, 23.850, 149, B17, S10, 1
B17, Trade, 36.383, 157, B17, S05, 1
B17, Trade, 61.233, 154, B17, S03, 1
B17, Trade, 71.167, 158, B17, S14, 1
B17, Trade, 82.067, 151, B17, S00, 1
B17, Trade, 86.017, 149, S11, B17, 1
B17, Trade, 91.067, 143, B17, S05, 1
B17, Trade, 100.200, 157, B17, S03, 1
B17, Trade, 102.950, 149, B17, S05, 1
B17, Trade, 113.367, 155, S11, B17, 1
B17, Trade, 126.683, 151, B17, S02, 1
B17, Trade, 135.650, 147, B17, S03, 1
B17, Trade, 138.017, 153, B17, S05, 1
B17, Trade, 147.883, 158, B17, S05, 1
B17, Trade, 157.383, 156, B17, S10, 1
B17, Trade, 167.800, 142, S06, B17, 1
B17, Trade, 171.900, 145, S02, B17, 1
B17, Trade, 177.600, 142, B17, S05, 1
B17, Trade, 182.717, 158, B17, S05, 1
B17, Trade, 196.500, 152, S12, B17, 1
B17, Trade, 205.533, 152, B17, S00, 1
B17, Trade, 210.300, 153, B17, S08, 1
B17, Trade, 212.283, 151, B17, S12, 1
B17, Trade, 220.833, 156, S12, B17, 1
B17, Trade, 222.750, 150, B17, S03, 1
B17, Trade, 226.383, 139, S09, B17, 1
B17, Trade, 236.000, 157, B17, S09, 1
B17, Trade, 248.933, 154, S14, B17, 1
B17, Trade, 253.917, 157, B17, S02, 1
B17, Trade, 269.967, 152, S14, B17, 1
B17, Trade, 271.417, 157, B17, S08, 1
B17, Trade, 279.033, 155, B17, S05, 1
B17, Trade, 288.083, 148, B17, S09, 1
B17, Trade, 299.983, 156, S09, B17, 1
B18, 3
B18, Trade, 100.533, 152, B18, S02, 1
B18, Trade, 125.833, 119, S03, B18, 1
B18, Trade, 171.417, 137, B18, S08, 1
B19, 4
B19, Trade, 7.067, 151, S03, B19, 1
B19, Trade, 22.950, 139, B19, S02, 1
B19, Trade, 41.683, 157, B19, S04, 1
B19, Trade, 248.783, 149, B19, S05, 1
B20, 27
B20, Trade, 9.183, 154, B20, S13, 1
B20, Trade, 12.450, 162, B20, S06, 1
B20, Trade, 19.433, 158, B20, S05, 1
B20, Trade, 22.450, 150, B20, S03, 1
B20, Trade, 36.100, 161, B20, S03, 1
B20, Trade, 42.167, 160, B20, S09, 1
B20, Trade, 50.833, 159, B20, S08, 1
B20, Trade, 66.733, 145, S00, B20, 1
B20, Trade, 71.083, 161, B20, S03, 1
B20, Trade, 85.800, 159, B20, S12, 1
B20, Trade, 97.167, 163, S14, B20, 1
B20, Trade, 109.267, 160, S11, B20, 1
B20, Trade, 127.817, 139, B20, S10, 1
B20, Trade, 131.167, 162, B20, S13, 1
B20, Trade, 154.167, 166, B20, S02, 1
B20, Trade, 167.583, 130, S04, B20, 1
B20, Trade, 183.700, 157, B20, S09, 1
B20, Trade, 198.600, 166, B20, S09, 1
B20, Trade, 211.250, 163, S11, B20, 1
B20, Trade, 220.850, 145, B20, S04, 1
B20, Trade, 221.750, 158, B20, S13, 1
B20, Trade, 230.483, 155, B20, S14, 1
B20, Trade, 232.750, 167, B20, S04, 1
B20, Trade, 237.417, 162, B20, S09, 1
B20, Trade, 261.133, 158, S07, B20, 1
B20, Trade, 293.483, 148, B20, S11, 1
B20, Trade, 296.833, 168, B20, S08, 1
B21, 14
B21, Trade, 12.767, 157, B21, S03, 1
B21, Trade, 25.083, 132, B21, S05, 1
B21, Trade, 28.383, 151, B21, S05, 1
B21, Trade, 32.417, 160, B21, S02, 1
B21, Trade, 36.617, 152, B21, S11, 1
B21, Trade, 119.950, 143, B21, S08, 1
B21, Trade, 132.950, 154, B21, S12, 1
B21, Trade, 202.300, 148, B21, S09, 1
B21, Trade, 210.483, 151, B21, S03, 1
B21, Trade, 228.467, 130, B21, S03, 1
B21, Trade, 243.533, 153, B21, S00, 1
B21, Trade, 248.950, 133, B21, S07, 1
B21, Trade, 260.867, 138, B21, S06, 1
B21, Trade, 297.033, 155, B21, S04, 1
B22, 44
B22, Trade, 6.983, 141, B22, S04, 1
B22, Trade, 12.267, 166, S08, B22, 1
B22, Trade, 16.650, 153, B22, S10, 1
B22, Trade, 21.417, 154, B22, S11, 1
B22, Trade, 26.033, 160, B22, S06, 1
B22, Trade, 32.250, 168, B22, S10, 1
B22, Trade, 36.350, 170, S12, B22, 1
B22, Trade, 54.283, 154, B22, S05, 1
B22, Trade, 57.867, 166, S02, B22, 1
B22, Trade, 64.867, 162, B22, S00, 1
B22, Trade, 73.400, 166, B22, S05, 1
B22, Trade, 76.933, 157, S02, B22, 1
B22, Trade, 81.517, 175, B22, S02, 1
B22, Trade, 87.133, 146, S08, B22, 1
B22, Trade, 95.167, 169, B22, S11, 1
B22, Trade, 99.900, 174, S01, B22, 1
B22, Trade, 101.300, 155, S08, B22, 1
B22, Trade, 107.433, 172, B22, S04, 1
B22, Trade, 112.200, 157, S05, B22, 1
B22, Trade, 116.500, 153, S04, B22, 1
B22, Trade, 128.817, 133, S09, B22, 1
B22, Trade, 135.200, 172, B22, S09, 1
B22, Trade, 138.167, 151, S07, B22, 1
B22, Trade, 144.650, 163, B22, S12, 1
B22, Trade, 151.033, 148, S07, B22, 1
B22, Trade, 159.867, 161, S12, B22, 1
B22, Trade, 162.117, 158, B22, S09, 1
B22, Trade, 171.283, 144, S12, B22, 1
B22, Trade, 177.683, 146, S08, B22, 1
B22, Trade, 181.417, 162, B22, S02, 1
B22, Trade, 192.600, 161, S17, B22, 1
B22, Trade, 196.100, 173, B22, S13, 1
B22, Trade, 203.967, 170, B22, S11, 1
B22, Trade, 215.333, 172, B22, S09, 1
B22, Trade, 217.533, 175, B22, S03, 1
B22, Trade, 231.983, 159, B22, S03, 1
B22, Trade, 245.767, 172, B22, S12, 1
B22, Trade, 254.300, 165, B22, S10, 1
B22, Trade, 256.967, 168, B22, S12, 1
B22, Trade, 263.750, 173, B22, S10, 1
B22, Trade, 269.217, 164, B22, S03, 1
B22, Trade, 280.000, 165, B22, S03, 1
B22, Trade, 284.550, 148, B22, S02, 1
B22, Trade, 296.117, 156, S10, B22, 1
B23, 20
B23, Trade, 14.967, 150, B23, S00, 1
B23, Trade, 30.083, 153, B23, S02, 1
B23, Trade, 31.550, 169, B23, S08, 1
B23, Trade, 42.500, 160, B23, S14, 1
B23, Trade, 61.567, 160, S05, B23, 1
B23, Trade, 67.767, 164, B23, S04, 1
B23, Trade, 75.950, 173, B23, S12, 1
B23, Trade, 86.833, 136, B23, S07, 1
B23, Trade, 113.000, 166, B23, S04, 1
B23, Trade, 122.533, 171, S07, B23, 1
B23, Trade, 133.283, 163, B23, S16, 1
B23, Trade, 161.150, 163, S08, B23, 1
B23, Trade, 176.617, 164, B23, S06, 1
B23, Trade, 183.100, 168, S11, B23, 1
B23, Trade, 202.933, 174, B23, S13, 1
B23, Trade, 214.950, 157, B23, S10, 1
B23, Trade, 226.033, 162, B23, S08, 1
B23, Trade, 251.900, 143, S12, B23, 1
B23, Trade, 259.533, 171, B23, S14, 1
B23, Trade, 272.133, 156, B23, S07, 1
B24, 56
B24, Trade, 5.983, 158, S12, B24, 1
B24, Trade, 11.167, 175, B24, S04, 1
