B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 5.633, 124, B08, S01, 1
B09, 0
B10, 0
B11, 3
B11, Trade, 5.200, 125, B11, S05, 1
B11, Trade, 150.900, 125, S01, B11, 1
B11, Trade, 271.567, 133, B11, S07, 1
B12, 0
B13, 0
B14, 2
B14, Trade, 253.800, 133, B14, S01, 1
B14, Trade, 267.933, 127, S01, B14, 1
B15, 0
B16, 10
B16, Trade, 7.450, 140, S07, B16, 1
B16, Trade, 10.383, 151, B16, S05, 1
B16, Trade, 33.217, 137, S10, B16, 1
B16, Trade, 71.167, 136, B16, S07, 1
B16, Trade, 86.867, 146, S09, B16, 1
B16, Trade, 110.317, 142, B16, S03, 1
B16, Trade, 111.517, 150, B16, S05, 1
B16, Trade, 134.783, 144, B16, S00, 1
B16, Trade, 141.233, 140, B16, S03, 1
B16, Trade, 193.550, 148, B16, S05, 1
B17, 4
B17, Trade, 96.633, 138, S05, B17, 1
B17, Trade, 172.867, 153, B17, S07, 1
B17, Trade, 188.933, 140, B17, S03, 1
B17, Trade, 214.483, 131, B17, S02, 1
B18, 51
B18, Trade, 6.000, 149, B18, S03, 1
B18, Trade, 23.033, 158, B18, S01, 1
B18, Trade, 28.000, 155, B18, S05, 1
B18, Trade, 43.167, 141, B18, S03, 1
B18, Trade, 53.833, 160, B18, S03, 1
B18, Trade, 55.383, 139, S07, B18, 1
B18, Trade, 64.933, 162, B18, S05, 1
B18, Trade, 66.600, 157, B18, S03, 1
B18, Trade, 72.200, 159, B18, S04, 1
B18, Trade, 79.883, 162, B18, S18, 1
B18, Trade, 83.750, 159, S17, B18, 1
B18, Trade, 87.183, 142, B18, S07, 1
B18, Trade, 91.500, 161, B18, S01, 1
B18, Trade, 105.100, 160, B18, S03, 1
B18, Trade, 105.917, 132, S05, B18, 1
B18, Trade, 116.717, 158, B18, S03, 1
B18, Trade, 121.267, 137, S10, B18, 1
