B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 156.167, 110, S01, B06, 1
B07, 0
B08, 1
B08, Trade, 273.117, 122, B08, S00, 1
B09, 1
B09, Trade, 282.283, 127, B09, S03, 1
B10, 1
B10, Trade, 231.850, 125, B10, S01, 1
B11, 0
B12, 5
B12, Trade, 5.267, 133, S02, B12, 1
B12, Trade, 36.117, 124, B12, S01, 1
B12, Trade, 197.917, 140, B12, S03, 1
B12, Trade, 226.367, 135, B12, S01, 1
B12, Trade, 285.650, 141, B12, S02, 1
B13, 5
B13, Trade, 45.733, 113, S01, B13, 1
B13, Trade, 200.100, 139, B13, S08, 1
B13, Trade, 252.117, 127, B13, S01, 1
B13, Trade, 262.100, 139, S01, B13, 1
B13, Trade, 297.350, 142, B13, S06, 1
B14, 2
B14, Trade, 112.467, 128, B14, S08, 1
B14, Trade, 142.283, 143, B14, S10, 1
B15, 1
B15, Trade, 224.217, 149, B15, S03, 1
B16, 21
B16, Trade, 7.433, 152, B16, S00, 1
B16, Trade, 10.633, 137, S10, B16, 1
B16, Trade, 59.417, 149, B16, S03, 1
B16, Trade, 65.683, 144, B16, S10, 1
B16, Trade, 102.000, 151, B16, S01, 1
B16, Trade, 110.650, 155, B16, S14, 1
B16, Trade, 111.350, 142, B16, S01, 1
B16, Trade, 132.333, 145, S01, B16, 1
B16, Trade, 147.600, 147, B16, S01, 1
B16, Trade, 171.850, 153, B16, S01, 1
B16, Trade, 176.250, 143, S10, B16, 1
B16, Trade, 184.883, 149, B16, S08, 1
B16, Trade, 188.650, 151, B16, S11, 1
B16, Trade, 193.050, 153, B16, S06, 1
B16, Trade, 212.100, 152, B16, S01, 1
B16, Trade, 218.750, 152, B16, S02, 1
B16, Trade, 242.233, 153, S01, B16, 1
B16, Trade, 259.267, 142, B16, S01, 1
B16, Trade, 271.567, 143, B16, S08, 1
B16, Trade, 287.400, 138, S08, B16, 1
B16, Trade, 298.167, 151, B16, S08, 1
B17, 25
B17, Trade, 5.250, 132, S04, B17, 1
B17, Trade, 16.050, 156, B17, S08, 1
B17, Trade, 43.450, 146, B17, S00, 1
B17, Trade, 55.983, 152, B17, S01, 1
B17, Trade, 62.433, 150, B17, S11, 1
B17, Trade, 66.117, 143, B17, S02, 1
B17, Trade, 78.067, 158, B17, S02, 1
B17, Trade, 85.800, 149, B17, S01, 1
B17, Trade, 104.867, 156, B17, S16, 1
B17, Trade, 107.917, 156, B17, S10, 1
B17, Trade, 119.817, 153, S14, B17, 1
B17, Trade, 122.750, 149, S02, B17, 1
B17, Trade, 130.500, 140, S10, B17, 1
B17, Trade, 135.850, 156, B17, S10, 1
B17, Trade, 156.950, 153, B17, S03, 1
B17, Trade, 192.533, 153, B17, S01, 1
B17, Trade, 198.350, 136, S07, B17, 1
B17, Trade, 209.167, 149, B17, S10, 1
B17, Trade, 214.967, 149, B17, S07, 1
B17, Trade, 217.183, 143, B17, S07, 1
B17, Trade, 221.417, 155, B17, S10, 1
B17, Trade, 236.733, 158, B17, S03, 1
B17, Trade, 272.833, 145, B17, S01, 1
B17, Trade, 279.167, 151, S05, B17, 1
B17, Trade, 281.767, 119, S01, B17, 1
B18, 6
B18, Trade, 76.667, 131, B18, S03, 1
B18, Trade, 147.517, 158, B18, S04, 1
B18, Trade, 161.750, 153, B18, S10, 1
B18, Trade, 178.050, 135, B18, S07, 1
B18, Trade, 236.267, 113, S01, B18, 1
B18, Trade, 262.767, 139, B18, S10, 1
B19, 40
B19, Trade, 19.200, 152, B19, S03, 1
B19, Trade, 23.383, 152, B19, S08, 1
B19, Trade, 30.583, 157, B19, S01, 1
B19, Trade, 38.317, 165, B19, S12, 1
B19, Trade, 41.583, 164, B19, S16, 1
B19, Trade, 53.350, 157, S16, B19, 1
B19, Trade, 56.900, 150, S10, B19, 1
B19, Trade, 61.017, 162, B19, S10, 1
B19, Trade, 70.850, 164, B19, S01, 1
B19, Trade, 75.650, 144, S01, B19, 1
B19, Trade, 80.683, 161, S10, B19, 1
B19, Trade, 89.933, 155, B19, S10, 1
B19, Trade, 90.733, 118, S01, B19, 1
B19, Trade, 97.433, 146, S03, B19, 1
B19, Trade, 103.083, 149, S05, B19, 1
B19, Trade, 110.900, 143, S10, B19, 1
B19, Trade, 119.200, 165, B19, S16, 1
B19, Trade, 121.833, 155, B19, S10, 1
B19, Trade, 127.417, 162, S00, B19, 1
B19, Trade, 131.617, 134, B19, S07, 1
B19, Trade, 136.317, 158, B19, S08, 1
B19, Trade, 143.717, 164, S01, B19, 1
B19, Trade, 146.983, 164, B19, S10, 1
B19, Trade, 153.750, 164, B19, S00, 1
B19, Trade, 158.250, 147, B19, S07, 1
B19, Trade, 163.633, 151, B19, S14, 1
B19, Trade, 166.617, 141, B19, S01, 1
B19, Trade, 191.867, 157, S07, B19, 1
B19, Trade, 218.633, 154, S06, B19, 1
B19, Trade, 222.550, 157, B19, S06, 1
B19, Trade, 234.567, 142, S02, B19, 1
B19, Trade, 244.233, 145, B19, S03, 1
B19, Trade, 246.400, 143, S07, B19, 1
B19, Trade, 253.633, 162, S07, B19, 1
B19, Trade, 266.817, 159, S01, B19, 1
B19, Trade, 272.033, 153, B19, S10, 1
B19, Trade, 280.267, 156, B19, S03, 1
B19, Trade, 282.900, 163, B19, S14, 1
B19, Trade, 290.850, 159, B19, S16, 1
B19, Trade, 296.350, 158, S16, B19, 1
B20, 24
B20, Trade, 7.817, 151, B20, S07, 1
B20, Trade, 15.767, 144, S10, B20, 1
B20, Trade, 25.250, 152, B20, S01, 1
B20, Trade, 35.433, 146, S10, B20, 1
B20, Trade, 51.350, 146, S10, B20, 1
B20, Trade, 62.300, 162, B20, S07, 1
B20, Trade, 86.067, 156, B20, S08, 1
B20, Trade, 118.517, 155, B20, S11, 1
B20, Trade, 138.450, 152, B20, S07, 1
B20, Trade, 156.283, 159, S16, B20, 1
B20, Trade, 163.233, 165, B20, S11, 1
B20, Trade, 174.417, 150, B20, S14, 1
B20, Trade, 186.450, 131, B20, S01, 1
B20, Trade, 195.233, 167, S02, B20, 1
B20, Trade, 200.883, 157, S16, B20, 1
B20, Trade, 204.700, 156, B20, S06, 1
B20, Trade, 212.800, 167, S02, B20, 1
B20, Trade, 220.000, 156, S08, B20, 1
