B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 3
B11, Trade, 11.050, 135, S06, B11, 1
B11, Trade, 171.583, 137, B11, S03, 1
B11, Trade, 217.333, 134, B11, S02, 1
B12, 2
B12, Trade, 20.417, 135, B12, S00, 1
B12, Trade, 217.917, 141, B12, S06, 1
B13, 3
B13, Trade, 17.933, 141, B13, S10, 1
B13, Trade, 161.683, 140, B13, S06, 1
B13, Trade, 207.783, 133, S06, B13, 1
B14, 5
B14, Trade, 8.267, 143, B14, S11, 1
B14, Trade, 20.250, 138, B14, S06, 1
B14, Trade, 59.833, 142, B14, S01, 1
B14, Trade, 276.933, 139, S11, B14, 1
B14, Trade, 284.617, 145, B14, S10, 1
B15, 5
B15, Trade, 36.617, 147, B15, S11, 1
B15, Trade, 55.667, 132, S07, B15, 1
B15, Trade, 258.650, 140, B15, S02, 1
B15, Trade, 271.867, 142, S02, B15, 1
B15, Trade, 297.117, 142, B15, S07, 1
B16, 1
B16, Trade, 248.483, 145, B16, S01, 1
B17, 35
B17, Trade, 6.450, 154, B17, S00, 1
B17, Trade, 11.517, 145, S03, B17, 1
B17, Trade, 16.183, 157, B17, S11, 1
B17, Trade, 21.517, 157, B17, S10, 1
B17, Trade, 28.050, 151, B17, S05, 1
B17, Trade, 46.317, 152, B17, S11, 1
B17, Trade, 59.217, 150, B17, S06, 1
B17, Trade, 78.367, 157, B17, S02, 1
B17, Trade, 82.267, 151, B17, S11, 1
B17, Trade, 89.500, 152, B17, S06, 1
B17, Trade, 91.400, 157, B17, S06, 1
B17, Trade, 99.217, 151, B17, S02, 1
B17, Trade, 103.383, 149, B17, S05, 1
B17, Trade, 126.633, 156, B17, S02, 1
B17, Trade, 132.300, 156, B17, S06, 1
B17, Trade, 140.883, 146, S05, B17, 1
B17, Trade, 151.467, 158, B17, S06, 1
B17, Trade, 162.150, 145, S09, B17, 1
B17, Trade, 169.367, 147, B17, S06, 1
B17, Trade, 173.567, 145, B17, S06, 1
B17, Trade, 196.183, 121, S06, B17, 1
B17, Trade, 207.733, 143, B17, S07, 1
B17, Trade, 212.850, 158, B17, S11, 1
B17, Trade, 217.017, 150, S11, B17, 1
B17, Trade, 221.667, 156, B17, S13, 1
B17, Trade, 230.283, 154, B17, S02, 1
B17, Trade, 231.533, 148, S07, B17, 1
B17, Trade, 246.533, 151, S11, B17, 1
B17, Trade, 259.833, 155, B17, S11, 1
