B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 6.667, 105, B03, S01, 1
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 3
B13, Trade, 119.150, 132, B13, S01, 1
B13, Trade, 160.267, 123, B13, S01, 1
B13, Trade, 274.717, 132, B13, S01, 1
B14, 8
B14, Trade, 10.500, 141, B14, S00, 1
B14, Trade, 19.833, 148, B14, S03, 1
B14, Trade, 23.400, 144, B14, S05, 1
B14, Trade, 66.567, 147, B14, S05, 1
B14, Trade, 91.050, 142, B14, S01, 1
B14, Trade, 236.667, 128, B14, S03, 1
B14, Trade, 280.833, 137, S09, B14, 1
B14, Trade, 283.983, 141, S09, B14, 1
B15, 3
B15, Trade, 103.917, 149, B15, S04, 1
B15, Trade, 148.683, 149, B15, S00, 1
B15, Trade, 226.750, 138, B15, S02, 1
B16, 1
B16, Trade, 257.100, 136, B16, S02, 1
B17, 10
B17, Trade, 16.750, 127, S00, B17, 1
B17, Trade, 38.833, 140, B17, S01, 1
B17, Trade, 69.050, 134, S07, B17, 1
B17, Trade, 84.367, 145, B17, S01, 1
B17, Trade, 100.683, 152, B17, S02, 1
B17, Trade, 106.333, 153, B17, S09, 1
B17, Trade, 148.983, 146, B17, S09, 1
B17, Trade, 157.483, 135, B17, S02, 1
B17, Trade, 211.750, 137, B17, S03, 1
B17, Trade, 291.133, 147, B17, S09, 1
B18, 9
B18, Trade, 31.333, 144, B18, S01, 1
B18, Trade, 61.800, 139, S04, B18, 1
B18, Trade, 80.750, 132, B18, S03, 1
B18, Trade, 130.017, 152, S06, B18, 1
B18, Trade, 169.000, 149, B18, S05, 1
B18, Trade, 182.867, 151, B18, S09, 1
B18, Trade, 247.950, 136, B18, S03, 1
B18, Trade, 260.517, 141, B18, S09, 1
B18, Trade, 270.983, 142, B18, S05, 1
B19, 27
B19, Trade, 5.217, 154, B19, S03, 1
B19, Trade, 14.250, 139, B19, S05, 1
B19, Trade, 16.450, 130, B19, S05, 1
B19, Trade, 36.583, 133, B19, S04, 1
B19, Trade, 42.883, 156, S01, B19, 1
B19, Trade, 63.383, 153, S14, B19, 1
B19, Trade, 68.500, 136, S06, B19, 1
B19, Trade, 102.200, 161, B19, S09, 1
B19, Trade, 112.750, 151, S13, B19, 1
B19, Trade, 123.367, 151, B19, S12, 1
B19, Trade, 128.817, 144, B19, S01, 1
