B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 1
B14, Trade, 23.617, 144, B14, S07, 1
B15, 5
B15, Trade, 39.100, 148, B15, S04, 1
B15, Trade, 129.067, 149, S12, B15, 1
B15, Trade, 199.400, 142, B15, S00, 1
B15, Trade, 201.333, 142, B15, S02, 1
B15, Trade, 236.583, 140, B15, S04, 1
B16, 2
B16, Trade, 5.400, 135, S00, B16, 1
B16, Trade, 231.567, 143, B16, S07, 1
B17, 12
B17, Trade, 8.750, 151, S15, B17, 1
B17, Trade, 21.167, 134, B17, S02, 1
B17, Trade, 45.467, 150, S12, B17, 1
B17, Trade, 60.700, 135, S04, B17, 1
B17, Trade, 111.450, 152, B17, S12, 1
B17, Trade, 127.383, 156, B17, S08, 1
B17, Trade, 141.517, 139, B17, S00, 1
B17, Trade, 164.567, 155, B17, S04, 1
B17, Trade, 167.583, 152, B17, S07, 1
B17, Trade, 222.933, 157, B17, S12, 1
B17, Trade, 235.683, 149, B17, S03, 1
B17, Trade, 236.467, 154, S06, B17, 1
B18, 4
B18, Trade, 19.133, 160, B18, S12, 1
B18, Trade, 81.500, 113, S00, B18, 1
B18, Trade, 264.067, 157, B18, S12, 1
B18, Trade, 270.250, 157, B18, S02, 1
B19, 46
B19, Trade, 7.883, 148, B19, S02, 1
B19, Trade, 12.100, 153, B19, S00, 1
B19, Trade, 16.567, 165, B19, S07, 1
B19, Trade, 21.500, 127, B19, S00, 1
B19, Trade, 26.917, 150, B19, S02, 1
B19, Trade, 31.567, 141, B19, S01, 1
B19, Trade, 35.750, 165, B19, S18, 1
B19, Trade, 41.117, 150, B19, S03, 1
B19, Trade, 58.567, 165, B19, S07, 1
B19, Trade, 68.833, 161, B19, S12, 1
B19, Trade, 73.650, 165, B19, S07, 1
B19, Trade, 83.100, 165, B19, S07, 1
B19, Trade, 87.600, 164, B19, S00, 1
B19, Trade, 92.667, 165, B19, S04, 1
B19, Trade, 97.117, 165, B19, S01, 1
B19, Trade, 104.533, 165, B19, S06, 1
B19, Trade, 106.417, 148, B19, S04, 1
B19, Trade, 115.350, 165, B19, S04, 1
B19, Trade, 127.083, 165, B19, S03, 1
