B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 106.133, 112, B04, S02, 1
B05, 0
B06, 1
B06, Trade, 150.933, 112, S02, B06, 1
B07, 1
B07, Trade, 5.300, 115, S01, B07, 1
B08, 0
B09, 2
B09, Trade, 165.550, 130, B09, S03, 1
B09, Trade, 216.283, 130, S08, B09, 1
B10, 2
B10, Trade, 111.333, 134, B10, S08, 1
B10, Trade, 168.617, 134, B10, S03, 1
B11, 0
B12, 9
B12, Trade, 48.800, 141, B12, S01, 1
B12, Trade, 71.483, 132, B12, S07, 1
B12, Trade, 76.033, 129, B12, S02, 1
B12, Trade, 90.783, 106, S02, B12, 1
B12, Trade, 125.983, 122, B12, S00, 1
B12, Trade, 142.433, 127, S08, B12, 1
B12, Trade, 150.200, 140, B12, S03, 1
B12, Trade, 176.133, 128, B12, S02, 1
B12, Trade, 215.817, 140, B12, S07, 1
B13, 4
B13, Trade, 66.583, 144, B13, S02, 1
B13, Trade, 211.717, 141, B13, S02, 1
B13, Trade, 265.967, 131, B13, S00, 1
B13, Trade, 285.183, 143, B13, S07, 1
B14, 23
B14, Trade, 10.883, 142, B14, S08, 1
B14, Trade, 17.317, 144, B14, S01, 1
B14, Trade, 30.767, 142, B14, S07, 1
B14, Trade, 39.467, 143, B14, S02, 1
B14, Trade, 40.433, 107, S02, B14, 1
B14, Trade, 48.617, 143, S10, B14, 1
B14, Trade, 62.983, 140, B14, S00, 1
B14, Trade, 69.733, 148, B14, S07, 1
B14, Trade, 82.217, 148, B14, S02, 1
B14, Trade, 88.000, 143, B14, S01, 1
B14, Trade, 103.967, 143, B14, S11, 1
B14, Trade, 123.267, 144, B14, S03, 1
B14, Trade, 129.883, 146, B14, S07, 1
B14, Trade, 172.017, 140, B14, S02, 1
B14, Trade, 176.000, 143, B14, S03, 1
B14, Trade, 186.650, 146, B14, S02, 1
B14, Trade, 204.483, 140, B14, S09, 1
B14, Trade, 213.650, 145, S00, B14, 1
B14, Trade, 235.017, 146, S10, B14, 1
B14, Trade, 238.533, 146, B14, S01, 1
B14, Trade, 245.433, 142, B14, S03, 1
B14, Trade, 271.033, 148, S00, B14, 1
B14, Trade, 281.833, 148, B14, S02, 1
B15, 2
B15, Trade, 30.233, 130, S08, B15, 1
B15, Trade, 176.250, 134, B15, S08, 1
B16, 7
B16, Trade, 55.433, 133, B16, S02, 1
B16, Trade, 86.733, 137, S07, B16, 1
B16, Trade, 111.000, 141, B16, S00, 1
B16, Trade, 174.967, 151, B16, S05, 1
B16, Trade, 185.500, 137, S11, B16, 1
B16, Trade, 191.333, 131, B16, S08, 1
B16, Trade, 277.567, 154, B16, S00, 1
B17, 26
B17, Trade, 8.867, 152, B17, S02, 1
B17, Trade, 10.900, 140, B17, S02, 1
B17, Trade, 20.200, 121, B17, S02, 1
B17, Trade, 41.950, 151, B17, S08, 1
B17, Trade, 45.683, 157, B17, S14, 1
B17, Trade, 66.067, 127, B17, S08, 1
B17, Trade, 77.517, 157, B17, S15, 1
B17, Trade, 116.433, 139, B17, S02, 1
B17, Trade, 126.067, 136, S03, B17, 1
B17, Trade, 137.217, 157, S09, B17, 1
B17, Trade, 141.333, 134, B17, S02, 1
B17, Trade, 152.383, 150, S03, B17, 1
B17, Trade, 187.217, 143, B17, S03, 1
B17, Trade, 194.517, 157, B17, S03, 1
B17, Trade, 200.200, 154, B17, S03, 1
B17, Trade, 201.383, 157, B17, S08, 1
B17, Trade, 212.417, 139, B17, S03, 1
B17, Trade, 222.833, 147, S09, B17, 1
