B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 146.367, 100, S00, B03, 1
B04, 0
B05, 0
B06, 1
B06, Trade, 176.183, 113, B06, S00, 1
B07, 0
B08, 3
B08, Trade, 56.167, 122, B08, S01, 1
B08, Trade, 106.700, 126, B08, S01, 1
B08, Trade, 251.533, 121, B08, S00, 1
B09, 4
B09, Trade, 5.767, 128, B09, S01, 1
B09, Trade, 55.950, 126, B09, S04, 1
B09, Trade, 206.833, 125, B09, S04, 1
B09, Trade, 253.567, 128, B09, S03, 1
B10, 0
B11, 3
B11, Trade, 31.417, 125, B11, S00, 1
B11, Trade, 50.383, 137, B11, S02, 1
B11, Trade, 243.133, 137, B11, S01, 1
B12, 2
B12, Trade, 171.183, 112, S00, B12, 1
B12, Trade, 287.233, 121, B12, S02, 1
B13, 1
B13, Trade, 221.683, 133, B13, S04, 1
B14, 4
B14, Trade, 102.733, 142, B14, S00, 1
B14, Trade, 139.533, 142, B14, S01, 1
B14, Trade, 229.850, 145, B14, S10, 1
B14, Trade, 279.867, 134, B14, S02, 1
B15, 2
B15, Trade, 12.367, 147, B15, S00, 1
B15, Trade, 54.333, 148, B15, S08, 1
B16, 6
B16, Trade, 117.967, 145, B16, S13, 1
B16, Trade, 135.700, 142, B16, S01, 1
B16, Trade, 191.400, 140, B16, S02, 1
B16, Trade, 214.050, 141, B16, S10, 1
B16, Trade, 232.500, 140, B16, S00, 1
B16, Trade, 253.050, 140, B16, S01, 1
B17, 3
B17, Trade, 203.533, 129, B17, S02, 1
B17, Trade, 273.017, 153, B17, S03, 1
B17, Trade, 291.883, 121, S00, B17, 1
B18, 20
B18, Trade, 11.700, 155, B18, S08, 1
B18, Trade, 36.167, 147, B18, S02, 1
B18, Trade, 42.533, 155, B18, S01, 1
B18, Trade, 54.083, 152, B18, S04, 1
B18, Trade, 62.267, 144, B18, S00, 1
B18, Trade, 85.133, 158, B18, S05, 1
B18, Trade, 87.350, 159, B18, S00, 1
B18, Trade, 93.250, 151, S08, B18, 1
B18, Trade, 96.383, 123, B18, S00, 1
B18, Trade, 115.850, 105, S00, B18, 1
B18, Trade, 135.000, 157, B18, S04, 1
B18, Trade, 150.450, 146, B18, S01, 1
B18, Trade, 152.233, 154, B18, S00, 1
B18, Trade, 158.233, 145, B18, S00, 1
B18, Trade, 204.567, 144, S07, B18, 1
B18, Trade, 228.233, 140, S08, B18, 1
