B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 35.550, 109, B03, S00, 1
B04, 0
B05, 0
B06, 0
B07, 0
B08, 5
B08, Trade, 5.167, 117, S05, B08, 1
B08, Trade, 93.167, 127, B08, S02, 1
B08, Trade, 95.750, 127, B08, S02, 1
B08, Trade, 113.367, 127, B08, S00, 1
B08, Trade, 252.867, 126, S05, B08, 1
B09, 0
B10, 2
B10, Trade, 166.750, 123, B10, S02, 1
B10, Trade, 174.150, 134, B10, S00, 1
B11, 0
B12, 0
B13, 12
B13, Trade, 7.017, 141, B13, S10, 1
B13, Trade, 23.700, 139, B13, S02, 1
B13, Trade, 49.100, 141, B13, S05, 1
B13, Trade, 71.067, 141, B13, S03, 1
B13, Trade, 79.983, 141, B13, S01, 1
B13, Trade, 104.500, 141, B13, S00, 1
B13, Trade, 127.550, 137, B13, S00, 1
B13, Trade, 153.200, 140, B13, S10, 1
B13, Trade, 188.917, 135, B13, S02, 1
B13, Trade, 205.267, 137, B13, S03, 1
B13, Trade, 216.833, 131, B13, S02, 1
B13, Trade, 254.100, 139, B13, S02, 1
B14, 4
B14, Trade, 24.550, 139, B14, S04, 1
B14, Trade, 97.183, 148, B14, S00, 1
B14, Trade, 181.800, 135, B14, S03, 1
B14, Trade, 203.917, 142, B14, S01, 1
B15, 30
B15, Trade, 11.883, 141, S12, B15, 1
B15, Trade, 25.667, 150, B15, S10, 1
B15, Trade, 31.133, 151, B15, S05, 1
B15, Trade, 57.900, 140, B15, S02, 1
B15, Trade, 66.033, 131, B15, S02, 1
B15, Trade, 78.233, 151, B15, S10, 1
B15, Trade, 82.167, 141, B15, S05, 1
B15, Trade, 85.933, 137, B15, S00, 1
B15, Trade, 96.200, 145, B15, S05, 1
B15, Trade, 105.767, 143, B15, S05, 1
B15, Trade, 122.967, 151, B15, S05, 1
B15, Trade, 127.117, 149, B15, S05, 1
B15, Trade, 143.583, 148, B15, S00, 1
B15, Trade, 146.483, 126, B15, S00, 1
B15, Trade, 152.133, 151, B15, S00, 1
B15, Trade, 159.450, 137, B15, S00, 1
B15, Trade, 163.217, 143, B15, S02, 1
B15, Trade, 166.400, 105, S00, B15, 1
B15, Trade, 171.817, 141, B15, S05, 1
B15, Trade, 186.350, 144, B15, S10, 1
B15, Trade, 191.150, 126, S00, B15, 1
B15, Trade, 212.317, 142, B15, S02, 1
B15, Trade, 219.317, 148, S14, B15, 1
