B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 106.700, 128, B09, S00, 1
B10, 0
B11, 0
B12, 1
B12, Trade, 6.633, 126, S07, B12, 1
B13, 37
B13, Trade, 5.200, 130, S01, B13, 1
B13, Trade, 13.733, 143, B13, S01, 1
B13, Trade, 18.683, 144, B13, S06, 1
B13, Trade, 40.750, 144, B13, S10, 1
B13, Trade, 50.033, 144, B13, S00, 1
B13, Trade, 51.967, 142, B13, S01, 1
B13, Trade, 62.417, 144, B13, S07, 1
B13, Trade, 65.400, 143, B13, S05, 1
B13, Trade, 71.500, 144, B13, S01, 1
B13, Trade, 77.833, 142, B13, S05, 1
B13, Trade, 81.983, 143, B13, S10, 1
B13, Trade, 85.600, 141, S09, B13, 1
B13, Trade, 104.617, 144, B13, S05, 1
B13, Trade, 119.133, 143, B13, S02, 1
B13, Trade, 128.700, 140, B13, S00, 1
B13, Trade, 148.683, 144, B13, S13, 1
B13, Trade, 154.883, 141, B13, S06, 1
B13, Trade, 158.000, 142, B13, S01, 1
B13, Trade, 162.783, 144, B13, S11, 1
B13, Trade, 166.300, 142, B13, S01, 1
B13, Trade, 180.883, 144, B13, S06, 1
B13, Trade, 181.917, 144, B13, S05, 1
B13, Trade, 186.233, 143, B13, S00, 1
B13, Trade, 194.517, 143, B13, S10, 1
B13, Trade, 200.083, 143, B13, S10, 1
B13, Trade, 201.517, 140, S07, B13, 1
B13, Trade, 213.467, 144, B13, S13, 1
B13, Trade, 224.450, 143, B13, S11, 1
B13, Trade, 227.550, 142, B13, S04, 1
B13, Trade, 233.967, 142, B13, S00, 1
B13, Trade, 241.483, 143, B13, S01, 1
B13, Trade, 258.517, 144, B13, S05, 1
B13, Trade, 264.583, 143, B13, S06, 1
B13, Trade, 266.983, 135, S06, B13, 1
B13, Trade, 276.800, 144, B13, S00, 1
B13, Trade, 289.517, 143, B13, S00, 1
B13, Trade, 292.750, 144, B13, S05, 1
B14, 6
B14, Trade, 46.367, 145, B14, S04, 1
B14, Trade, 70.017, 139, B14, S00, 1
B14, Trade, 159.817, 135, B14, S05, 1
B14, Trade, 204.350, 146, B14, S08, 1
B14, Trade, 262.450, 142, B14, S05, 1
B14, Trade, 271.433, 127, B14, S01, 1
B15, 3
B15, Trade, 55.483, 115, B15, S00, 1
B15, Trade, 167.250, 142, S03, B15, 1
B15, Trade, 288.100, 140, B15, S01, 1
B16, 13
B16, Trade, 20.767, 150, B16, S00, 1
B16, Trade, 32.583, 145, S02, B16, 1
B16, Trade, 50.933, 148, S11, B16, 1
B16, Trade, 66.350, 137, B16, S07, 1
B16, Trade, 87.783, 141, S10, B16, 1
B16, Trade, 104.217, 146, B16, S10, 1
B16, Trade, 133.667, 154, B16, S07, 1
B16, Trade, 141.350, 154, B16, S02, 1
B16, Trade, 160.133, 148, S10, B16, 1
B16, Trade, 184.367, 153, B16, S10, 1
B16, Trade, 200.050, 144, B16, S07, 1
B16, Trade, 292.450, 146, B16, S07, 1
B16, Trade, 299.550, 151, B16, S12, 1
B17, 49
B17, Trade, 8.500, 156, S06, B17, 1
