B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 3
B08, Trade, 120.933, 106, S00, B08, 1
B08, Trade, 218.000, 126, B08, S00, 1
B08, Trade, 221.150, 127, B08, S01, 1
B09, 1
B09, Trade, 125.967, 123, S06, B09, 1
B10, 0
B11, 3
B11, Trade, 102.133, 137, B11, S09, 1
B11, Trade, 291.617, 125, B11, S01, 1
B11, Trade, 297.267, 136, B11, S02, 1
B12, 3
B12, Trade, 95.700, 127, B12, S01, 1
B12, Trade, 127.883, 133, B12, S03, 1
B12, Trade, 158.867, 132, B12, S03, 1
B13, 3
B13, Trade, 5.117, 128, S06, B13, 1
B13, Trade, 84.783, 128, B13, S02, 1
B13, Trade, 151.017, 111, S01, B13, 1
B14, 0
B15, 1
B15, Trade, 45.967, 142, B15, S01, 1
B16, 21
B16, Trade, 17.333, 150, B16, S01, 1
B16, Trade, 34.217, 150, S08, B16, 1
B16, Trade, 35.367, 117, B16, S00, 1
B16, Trade, 57.567, 151, B16, S09, 1
B16, Trade, 61.567, 154, B16, S08, 1
B16, Trade, 73.583, 154, B16, S13, 1
B16, Trade, 81.350, 144, B16, S09, 1
B16, Trade, 93.750, 137, B16, S00, 1
B16, Trade, 98.600, 139, B16, S02, 1
B16, Trade, 103.383, 149, B16, S08, 1
B16, Trade, 112.917, 151, B16, S03, 1
B16, Trade, 137.500, 153, B16, S01, 1
B16, Trade, 148.333, 152, B16, S05, 1
B16, Trade, 161.783, 147, B16, S06, 1
B16, Trade, 168.450, 140, S09, B16, 1
B16, Trade, 192.833, 149, B16, S09, 1
B16, Trade, 216.033, 130, B16, S03, 1
B16, Trade, 225.150, 134, B16, S07, 1
B16, Trade, 247.800, 154, B16, S01, 1
B16, Trade, 261.917, 148, B16, S03, 1
B16, Trade, 277.133, 146, B16, S01, 1
B17, 27
B17, Trade, 6.283, 155, B17, S02, 1
B17, Trade, 11.783, 147, B17, S03, 1
B17, Trade, 16.883, 146, B17, S08, 1
B17, Trade, 23.950, 154, B17, S12, 1
B17, Trade, 32.783, 151, B17, S09, 1
B17, Trade, 37.700, 127, B17, S01, 1
B17, Trade, 54.733, 152, B17, S02, 1
B17, Trade, 61.600, 154, B17, S02, 1
B17, Trade, 71.167, 146, B17, S03, 1
